chrome	start	end	peak	refseqID	Gene_Symbol	distance	score
chr18	32344787	32344788	MACS_peak_5437	NM_001390	DTNA	8848	0.0176115560262
chr17	76005360	76005361	MACS_peak_5217	NM_001142640	TNRC6C	5043	0.0806852093447
chrX	65386725	65386726	MACS_peak_14291	NM_001130860	HEPH	2654	0.209800122318
chrX	65386883	65386884	MACS_peak_14292	NM_001130860	HEPH	2812	0.196951061478
chr16	3274145	3274146	MACS_peak_4569	NR_002169	OR1F2P	8584	0.0195730824703
chr9	114395148	114395149	MACS_peak_13869	NM_004125	DNAJC25-GNG10	1517	0.330615238894
chr2	165700065	165700066	MACS_peak_6696	NM_001278458	COBLL1	1387	0.348262072756
chr9	106860299	106860300	MACS_peak_13826	NM_006444	SMC2	3759	0.134848952138
chr10	123349862	123349863	MACS_peak_1781	NM_001144914	FGFR2	-3619	0.142615939436
chr5	69777867	69777868	MACS_peak_10213	NR_073404	LOC441081	-4460	0.101875887072
chr10	114034031	114034032	MACS_peak_1725	NM_058222	TECTB	-9382	0.0142243499177
chr5	129235134	129235135	MACS_peak_10583	NM_175856	CHSY3	-5388	0.0702847803034
chr11	93467333	93467334	MACS_peak_2249	NM_001286071	C11orf54	-7426	0.0311045863378
chr16	14805355	14805356	MACS_peak_4608	NM_001277323	NPIPA3	-190	0.562142445197
chr1	205322940	205322941	MACS_peak_903	NM_001271863	KLHDC8A	-3278	0.163457869622
chr18	72924539	72924540	MACS_peak_5653	NM_175907	ZADH2	3258	0.164770777208
chr4	74489941	74489942	MACS_peak_9151	NM_177532	RASSF6	3654	0.14063322765
chr16	81693497	81693498	MACS_peak_4861	NR_045112	LOC100129617	-5461	0.068262138995
chr12	12879687	12879688	MACS_peak_2512	NM_001130415	APOLD1	837	0.433961265007
chr2	100097603	100097604	MACS_peak_6333	NM_001037872	REV1	-8877	0.0174084423135
chr1	222784754	222784755	MACS_peak_983	NM_198551	MIA3	-6689	0.0417690351439
chr22	24198597	24198598	MACS_peak_7647	NM_001024939	SLC2A11	-1442	0.340683971912
chr17	46703003	46703004	MACS_peak_5071	NR_029582	MIR196A1	-6918	0.0381129941953
chr15	22390668	22390669	MACS_peak_4181	NM_001005241	OR4N4	8287	0.0220421224373
chr15	22390786	22390787	MACS_peak_4182	NM_001005241	OR4N4	8405	0.0210259056319
chr19	53133122	53133123	MACS_peak_5806	NM_001105551	ZNF83	-8522	0.0200645640979
chr19	53636533	53636534	MACS_peak_5807	NR_028343	ZNF415	360	0.525187467067
chr12	15484555	15484556	MACS_peak_2528	NM_002848	PTPRO	9365	0.0143214051108
chr12	123459244	123459245	MACS_peak_3100	NM_001304836	OGFOD2	-5	0.605318810646
chr6	29422871	29422872	MACS_peak_11013	NM_030883	OR2H1	-3358	0.158310022622
chr10	28827168	28827169	MACS_peak_1274	NR_033805	WAC-AS1	5885	0.0576134057295
chr3	196035936	196035937	MACS_peak_8749	NM_152773	TCTEX1D2	-9229	0.0151220701942
chr19	54814963	54814964	MACS_peak_5810	NM_021250	LILRA5	-9446	0.0138648280739
chr2	159645243	159645244	MACS_peak_6655	NM_001017920	DAPL1	-6585	0.0435432753403
chr14	31087631	31087632	MACS_peak_3749	NM_001283031	SCFD1	-3828	0.131178013047
chr14	31101394	31101395	MACS_peak_3750	NM_001283031	SCFD1	9935	0.0114016180436
chr12	93967920	93967921	MACS_peak_2975	NR_038263	SOCS2-AS1	2746	0.202219810989
chr12	19359884	19359885	MACS_peak_2545	NM_001256787	PLEKHA5	1626	0.316510139999
chr14	31087631	31087632	MACS_peak_3749	NM_001283032	SCFD1	-3828	0.131178013047
chr14	31101394	31101395	MACS_peak_3750	NM_001283032	SCFD1	9935	0.0114016180436
chr7	99862468	99862469	MACS_peak_12275	NR_028039	GATS	-7387	0.0315936224488
chr14	20705150	20705151	MACS_peak_3688	NM_001004479	OR11H4	-5800	0.0596059427089
chr14	20720793	20720794	MACS_peak_3689	NM_001004479	OR11H4	9843	0.0118290134309
chr5	92909764	92909765	MACS_peak_10347	NR_109821	NR2F1-AS1	-7262	0.0332134621102
chr21	31729426	31729427	MACS_peak_7548	NM_181624	KRTAP23-1	8502	0.0202257243923
chr2	228342654	228342655	MACS_peak_7106	NM_001135187	AGFG1	5767	0.0603979569467
chr5	92909764	92909765	MACS_peak_10347	NR_109825	NR2F1-AS1	2715	0.204742947763
chr14	61441458	61441459	MACS_peak_3931	NM_020810	TRMT5	-6339	0.0480458267296
chr12	133765563	133765564	MACS_peak_3136	NM_001165884	ZNF268	7569	0.0293753321308
chr22	24198597	24198598	MACS_peak_7647	NR_104248	SLC2A11	-292	0.539668617011
chr12	54071307	54071308	MACS_peak_2737	NM_005176	ATP5G2	1198	0.375611467862
chr14	21729537	21729538	MACS_peak_3693	NM_001077442	HNRNPC	-8101	0.0237446033901
chr11	33030270	33030271	MACS_peak_1973	NM_001077242	DEPDC7	-7139	0.0348884308151
chr2	198564198	198564199	MACS_peak_6921	NM_138395	MARS2	-5829	0.0589185085998
chr2	181546954	181546955	MACS_peak_6813	NR_104323	SCHLAP1	-9876	0.0116738964778
chr1	222766221	222766222	MACS_peak_982	NM_001201536	TAF1A	2946	0.186672413087
chr1	63783851	63783852	MACS_peak_229	NM_012183	FOXD3	-4878	0.0861900963021
chr10	113947596	113947597	MACS_peak_1723	NM_001244949	GPAM	4059	0.119600291521
chr1	153042370	153042371	MACS_peak_647	NM_001017418	SPRR2B	-1714	0.305562786814
chr12	9814664	9814665	MACS_peak_2492	NR_036693	CLEC2D	-7639	0.028564231235
chr8	102211225	102211226	MACS_peak_13151	NM_016096	ZNF706	-6735	0.0410075123916
chr10	81963696	81963697	MACS_peak_1544	NR_038464	LINC00857	-3769	0.134310633684
chr4	164081129	164081130	MACS_peak_9703	NM_138386	NAF1	-6944	0.0377186730796
chr16	55861579	55861580	MACS_peak_4734	NM_001025194	CES1	-5496	0.0673131276291
chr22	47176215	47176216	MACS_peak_7720	NM_001284305	TBC1D22A	6392	0.047037976166
chr11	102649265	102649266	MACS_peak_2297	NR_038390	WTAPP1	-5141	0.0775835390453
chr3	139069026	139069027	MACS_peak_8442	NM_020191	MRPS22	6166	0.0514883350939
chr15	91082531	91082532	MACS_peak_4509	NM_001042574	CRTC3	9414	0.0140434385416
chr1	209816204	209816205	MACS_peak_924	NM_000228	LAMB3	-9616	0.0129533608424
chr19	48835666	48835667	MACS_peak_5801	NM_001425	EMP3	7038	0.0363267824943
chr3	52316451	52316452	MACS_peak_7989	NR_026700	GLYCTK	-5384	0.0703973259644
chr3	52318698	52318699	MACS_peak_7990	NR_026700	GLYCTK	-3137	0.172941827199
chr15	21155562	21155563	MACS_peak_4167	NR_040094	LINC01193	9796	0.0120535024684
chr16	58762252	58762253	MACS_peak_4746	NM_001286220	GOT2	-6009	0.0548254925872
chr7	24616547	24616548	MACS_peak_11900	NM_016447	MPP6	3583	0.144684466615
chr7	24616722	24616723	MACS_peak_11901	NM_016447	MPP6	3758	0.134902902508
chr10	28827168	28827169	MACS_peak_1274	NM_100486	WAC	4748	0.0907905566895
chr1	63783851	63783852	MACS_peak_229	NR_121637	FOXD3-AS1	-6261	0.0495684864998
chr2	223164753	223164754	MACS_peak_7077	NM_000438	PAX3	1038	0.400436530775
chr11	47511377	47511378	MACS_peak_2056	NM_001025596	CELF1	801	0.440255517074
chr12	12879687	12879688	MACS_peak_2512	NM_004064	CDKN1B	9484	0.0136556762677
chr4	75224574	75224575	MACS_peak_9159	NM_001432	EREG	-6285	0.0490949058536
chr7	77430140	77430141	MACS_peak_12129	NM_001127358	PHTF2	2032	0.269065616935
chr7	18545281	18545282	MACS_peak_11858	NM_178425	HDAC9	9397	0.0141392593452
chr7	18545454	18545455	MACS_peak_11859	NM_178425	HDAC9	9570	0.0131939089377
chr18	61361665	61361666	MACS_peak_5587	NM_001291279	SERPINB11	-8527	0.0200244750721
chr1	84635152	84635153	MACS_peak_371	NM_001242860	PRKACB	4830	0.0878609348735
chr1	97184022	97184023	MACS_peak_443	NM_001300987	PTBP2	-3138	0.172872664301
chr1	97192900	97192901	MACS_peak_444	NM_001300987	PTBP2	5740	0.0610537900055
chr10	64024236	64024237	MACS_peak_1435	NM_001282941	RTKN2	-4386	0.104936486744
chr1	117451800	117451801	MACS_peak_559	NM_020440	PTGFRN	-744	0.450408648734
chr20	19871719	19871720	MACS_peak_7258	NM_018993	RIN2	1510	0.331542258785
chr15	40993933	40993934	MACS_peak_4263	NM_001164270	RAD51	6607	0.0431617755782
chr11	3404888	3404889	MACS_peak_1831	NM_007152	ZNF195	4436	0.102858605087
chr8	31494517	31494518	MACS_peak_12736	NM_013962	NRG1	-2750	0.201896517995
chr6	26042132	26042133	MACS_peak_10999	NM_021062	HIST1H2BB	-1753	0.300832995631
chr10	99442491	99442492	MACS_peak_1638	NM_021732	AVPI1	-4524	0.0993009640022
chr3	186565304	186565305	MACS_peak_8705	NM_001177800	ADIPOQ	4842	0.0874402129266
chr13	111265948	111265949	MACS_peak_3661	NR_040104	CARKD	-1858	0.28845966851
chr1	104246239	104246240	MACS_peak_493	NM_001008219	AMY1C	7328	0.0323480997533
chr1	84635152	84635153	MACS_peak_371	NM_001242858	PRKACB	5286	0.073211702542
chr5	19881051	19881052	MACS_peak_9948	NM_001291957	CDH18	-5330	0.0719344493752
chr6	26042132	26042133	MACS_peak_10999	NM_003513	HIST1H2AB	8336	0.0216143031623
chr1	34326952	34326953	MACS_peak_100	NR_033264	HMGB4	-2727	0.203762536484
chr16	71916593	71916594	MACS_peak_4816	NM_001201553	ZNF821	-851	0.431537873752
chr1	179103790	179103791	MACS_peak_765	NM_001168239	ABL2	-8434	0.0207834142955
chr8	97239483	97239484	MACS_peak_13113	NM_006294	UQCRB	-8379	0.0212457160836
chrX	106867884	106867885	MACS_peak_14507	NM_002764	PRPS1	-3769	0.134310633684
chr3	102147029	102147030	MACS_peak_8266	NM_175056	ZPLD1	-6829	0.0394942573969
chr15	43790120	43790121	MACS_peak_4274	NM_001141979	TP53BP1	4766	0.0901392123348
chr3	136578612	136578613	MACS_peak_8431	NR_110175	NCK1-AS1	-2293	0.242391764548
chr12	69973508	69973509	MACS_peak_2829	NM_006431	CCT2	-5699	0.0620633277441
chr6	13621802	13621803	MACS_peak_10929	NM_016167	NOL7	6244	0.0499067008335
chr11	18135886	18135887	MACS_peak_1887	NM_138421	SAAL1	8248	0.0223886756342
chr4	153706031	153706032	MACS_peak_9625	NM_001287431	ARFIP1	4943	0.0839780352039
chr7	119906974	119906975	MACS_peak_12386	NM_012281	KCND2	-6747	0.0408111479837
chr1	118467612	118467613	MACS_peak_569	NM_017686	GDAP2	-4690	0.0929215212132
chr15	93446525	93446526	MACS_peak_4518	NM_001271	CHD2	2975	0.184519523993
chrX	37858618	37858619	MACS_peak_14184	NM_138780	SYTL5	-7216	0.033830246831
chr22	29131020	29131021	MACS_peak_7672	NM_001005735	CHEK2	-6802	0.0399231069963
chr11	85439692	85439693	MACS_peak_2210	NM_001289609	SYTL2	9299	0.0147045251388
chr9	105763290	105763291	MACS_peak_13820	NM_001340	CYLC2	5698	0.0620881580409
chr12	123459244	123459245	MACS_peak_3100	NM_001304833	OGFOD2	-505	0.495593125693
chr7	87567451	87567452	MACS_peak_12208	NM_016351	ADAM22	3886	0.12816971434
chrX	65386725	65386726	MACS_peak_14291	NM_138737	HEPH	4335	0.107099175497
chrX	65386883	65386884	MACS_peak_14292	NM_138737	HEPH	4493	0.100539961867
chr6	10408072	10408073	MACS_peak_10906	NM_001032280	TFAP2A	-4535	0.0988649995857
chr5	140737303	140737304	MACS_peak_10638	NM_018917	PCDHGA4	2712	0.204988786775
chr9	21354903	21354904	MACS_peak_13486	NM_021002	IFNA6	4017	0.121626549327
chr1	82271356	82271357	MACS_peak_351	NM_001297706	LPHN2	5275	0.0735345437631
chr1	46055193	46055194	MACS_peak_144	NM_002482	NASP	5534	0.0662977048524
chr7	16250900	16250901	MACS_peak_11843	NR_038946	ISPD-AS1	790	0.44219690928
chr18	48352603	48352604	MACS_peak_5519	NM_001127174	MRO	849	0.43188324218
chr1	84333055	84333056	MACS_peak_368	NR_119375	LOC101927587	6376	0.0473399846096
chrX	74379312	74379313	MACS_peak_14330	NM_001271698	ABCB7	3137	0.172941827199
chr9	21993182	21993183	MACS_peak_13490	NR_047543	CDKN2B-AS1	-1607	0.318924781076
chr3	137709727	137709728	MACS_peak_8437	NM_001002026	CLDN18	-7930	0.0254255679258
chr3	137726213	137726214	MACS_peak_8438	NM_001002026	CLDN18	8556	0.0197935332137
chr10	60938338	60938339	MACS_peak_1419	NM_001143774	PHYHIPL	1112	0.38875731459
chr9	116832399	116832400	MACS_peak_13877	NM_001633	AMBP	-8353	0.0214678244927
chr15	49465097	49465098	MACS_peak_4302	NM_001289031	GALK2	2885	0.191283243339
chr22	24740805	24740806	MACS_peak_7650	NM_001254733	SPECC1L	2730	0.20351816809
chr7	27178830	27178831	MACS_peak_11928	NM_019102	HOXA5	-4457	0.101998211517
chr7	27180040	27180041	MACS_peak_11929	NM_019102	HOXA5	-3247	0.16549736595
chr7	27192334	27192335	MACS_peak_11930	NM_019102	HOXA5	9047	0.01626401956
chr10	77165033	77165034	MACS_peak_1517	NR_024422	ZNF503-AS2	1520	0.330218738555
chr10	77165172	77165173	MACS_peak_1518	NR_024422	ZNF503-AS2	1659	0.312359659586
chr3	50643960	50643961	MACS_peak_7986	NM_013324	CISH	-5302	0.0727446438279
chr22	24675218	24675219	MACS_peak_7649	NR_103546	SPECC1L-ADORA2A	8434	0.0207834142955
chr10	99903663	99903664	MACS_peak_1640	NM_001256621	R3HCC1L	9283	0.0147989358918
chr8	7832754	7832755	MACS_peak_12625	NM_001256871	USP17L3	-2753	0.20165438748
chr1	85100438	85100439	MACS_peak_377	NR_027379	LINC01555	-265	0.545528625159
chr10	123349862	123349863	MACS_peak_1781	NM_001144916	FGFR2	-3910	0.126945172289
chr18	61248773	61248774	MACS_peak_5586	NM_012397	SERPINB13	-5760	0.0605673082072
chr12	93967920	93967921	MACS_peak_2975	NM_001270468	SOCS2	3164	0.171084105221
chrX	100130882	100130883	MACS_peak_14477	NM_013955	NOX1	1548	0.326540922896
chr7	87938481	87938482	MACS_peak_12212	NM_001205315	STEAP4	2253	0.246301225064
chr12	14711511	14711512	MACS_peak_2525	NR_120465	PLBD1-AS1	-9154	0.0155826057943
chr10	73856824	73856825	MACS_peak_1492	NM_014767	SPOCK2	8034	0.0243895626121
chr15	66091940	66091941	MACS_peak_4391	NM_005848	DENND4A	7309	0.0325948818957
chr14	23294554	23294555	MACS_peak_3700	NM_181307	MRPL52	-4537	0.0987859392144
chr1	104246239	104246240	MACS_peak_493	NM_001008218	AMY1B	7350	0.0320646853279
chr9	114395148	114395149	MACS_peak_13869	NR_037148	DNAJC25	1517	0.330615238894
chr15	49465097	49465098	MACS_peak_4302	NM_002044	GALK2	2885	0.191283243339
chr1	58334751	58334752	MACS_peak_202	NR_104364	DAB1-AS1	8537	0.0199445371542
chr17	79836776	79836777	MACS_peak_5225	NM_001185078	ARHGDIA	7494	0.0302699441806
chr4	75029358	75029359	MACS_peak_9155	NM_001144978	MTHFD2L	5530	0.0664038660865
chr1	84535760	84535761	MACS_peak_369	NM_002731	PRKACB	-7897	0.0257634102765
chr10	123349862	123349863	MACS_peak_1781	NR_073009	FGFR2	-8110	0.0236592764985
chr3	99692008	99692009	MACS_peak_8251	NR_037486	MIR3921	8766	0.0181987931052
chr3	195426905	195426906	MACS_peak_8745	NR_030296	MIR570	634	0.470669090417
chr19	5867854	5867855	MACS_peak_5684	NM_002034	FUT5	-2697	0.206222416684
chr1	161672121	161672122	MACS_peak_675	NM_001184867	FCRLA	-4640	0.094798660459
chr7	6010590	6010591	MACS_peak_11783	NM_173565	RSPH10B	276	0.543133572189
chr5	140737303	140737304	MACS_peak_10638	NM_032054	PCDHGA5	-6594	0.0433868013712
chr11	93467333	93467334	MACS_peak_2249	NR_002973	SNORA40	-1069	0.395501776501
chr15	40993933	40993934	MACS_peak_4263	NR_040058	RAD51-AS1	6630	0.0427665082605
chr11	118225805	118225806	MACS_peak_2375	NM_004788	UBE4A	-4490	0.100660682239
chr10	44888581	44888582	MACS_peak_1334	NM_001178134	CXCL12	8036	0.0243700587645
chr9	117561220	117561221	MACS_peak_13878	NM_005118	TNFSF15	-7188	0.0342112753723
chr1	205322940	205322941	MACS_peak_903	NM_001271864	KLHDC8A	-3278	0.163457869622
chr9	41956138	41956139	MACS_peak_13596	NR_126046	GLIDR	961	0.412961876086
chr12	54723950	54723951	MACS_peak_2748	NR_073424	COPZ1	5077	0.0795953185538
chr1	163281766	163281767	MACS_peak_684	NR_045630	RGS5	-9815	0.0119622430746
chr20	57254385	57254386	MACS_peak_7413	NM_001204872	NPEPL1	-9801	0.0120294195544
chr4	155665121	155665122	MACS_peak_9637	NM_004744	LRAT	-1	0.606288095965
chr1	34326952	34326953	MACS_peak_100	NR_038372	CSMD2-AS1	-7604	0.0289669428761
chr1	163281766	163281767	MACS_peak_684	NM_031423	NUF2	-9956	0.0113062455772
chr20	30019220	30019221	MACS_peak_7294	NM_153324	DEFB123	-9101	0.0159164836376
chr4	15939844	15939845	MACS_peak_8813	NM_005130	FGFBP1	-519	0.492825560604
chr18	19758624	19758625	MACS_peak_5341	NM_005257	GATA6	9227	0.0151341726907
chr12	54384314	54384315	MACS_peak_2738	NR_047505	HOXC-AS2	-6255	0.0496875937389
chr9	101711931	101711932	MACS_peak_13801	NM_001855	COL15A1	5937	0.0564274238601
chr2	233649935	233649936	MACS_peak_7131	NM_001172417	KCNJ13	8660	0.0189870141362
chr7	87567451	87567452	MACS_peak_12208	NM_021721	ADAM22	3886	0.12816971434
chr7	50638532	50638533	MACS_peak_12043	NM_001242890	DDC	9764	0.0122087789495
chr9	106860299	106860300	MACS_peak_13826	NM_001265602	SMC2	3759	0.134848952138
chr14	23294554	23294555	MACS_peak_3700	NM_181306	MRPL52	-4537	0.0987859392144
chr7	124902623	124902624	MACS_peak_12426	NR_110183	LOC101928254	-1722	0.304586548711
chr3	49968251	49968252	MACS_peak_7982	NM_032355	MON1A	806	0.439375885964
chr5	153727855	153727856	MACS_peak_10704	NR_031626	MIR1294	1190	0.376815349743
chrX	49186616	49186617	MACS_peak_14237	NM_001098406	GAGE12J	8108	0.0236782114927
chr5	141021459	141021460	MACS_peak_10639	NM_173828	RELL2	4943	0.0839780352039
chr3	52316451	52316452	MACS_peak_7989	NR_026699	GLYCTK	-5384	0.0703973259644
chr3	52318698	52318699	MACS_peak_7990	NR_026699	GLYCTK	-3137	0.172941827199
chr1	82271356	82271357	MACS_peak_351	NM_001297705	LPHN2	5275	0.0735345437631
chr11	50368997	50368998	MACS_peak_2071	NR_024504	LOC646813	680	0.462087967584
chr19	45115388	45115389	MACS_peak_5792	NM_001205280	IGSF23	-1551	0.326149308804
chr18	32282952	32282953	MACS_peak_5436	NM_032978	DTNA	-7243	0.0334668460616
chr4	36243380	36243381	MACS_peak_8950	NR_122079	LOC439933	-2357	0.236265288848
chr6	7548946	7548947	MACS_peak_10888	NM_001008844	DSP	7077	0.0357644820343
chr12	116858976	116858977	MACS_peak_3075	NR_039683	MIR4472-2	-7147	0.0347769662749
chr10	99969	99970	MACS_peak_1113	NM_177987	TUBB8	4791	0.0892423121864
chr12	9774316	9774317	MACS_peak_2491	NR_046450	LOC374443	4437	0.102817469873
chr15	42557229	42557230	MACS_peak_4268	NM_001286487	TMEM87A	-8553	0.0198172997106
chr4	169551416	169551417	MACS_peak_9737	NM_001166109	PALLD	-1351	0.353313328359
chr22	29131020	29131021	MACS_peak_7672	NM_172002	HSCB	-7022	0.0365600194644
chr3	157822500	157822501	MACS_peak_8541	NM_001271838	RSRC1	-5340	0.0716472862867
chr3	157827726	157827727	MACS_peak_8542	NM_001271838	RSRC1	-114	0.57949398262
chrX	108730334	108730335	MACS_peak_14517	NM_001522	GUCY2F	5049	0.0804917970299
chr3	128788282	128788283	MACS_peak_8392	NM_000174	GP9	8673	0.0188885379228
chr3	4800402	4800403	MACS_peak_7761	NR_004428	EGOT	7128	0.0350422781266
chr20	25675216	25675217	MACS_peak_7281	NM_015655	ZNF337	-2324	0.23940466496
chr20	25675347	25675348	MACS_peak_7282	NM_015655	ZNF337	-2193	0.252283960117
chr11	16497346	16497347	MACS_peak_1885	NM_033326	SOX6	-589	0.479217841993
chr15	40993933	40993934	MACS_peak_4263	NM_133487	RAD51	6607	0.0431617755782
chr10	15892784	15892785	MACS_peak_1195	NM_024948	FAM188A	-9735	0.0123512253773
chr3	120310052	120310053	MACS_peak_8365	NM_001168331	NDUFB4	-5075	0.0796590202859
chr6	88764943	88764944	MACS_peak_11299	NM_030960	SPACA1	7437	0.0309680268092
chr1	26738855	26738856	MACS_peak_84	NM_024674	LIN28A	1587	0.321486412188
chr8	120648010	120648011	MACS_peak_13260	NM_006209	ENPP2	-3096	0.175801458044
chr12	53051141	53051142	MACS_peak_2731	NM_000423	KRT2	5182	0.0763215456362
chr4	56722966	56722967	MACS_peak_9055	NM_018261	EXOC1	3151	0.171976059639
chr10	123733384	123733385	MACS_peak_1783	NM_001167865	NSMCE4A	-1359	0.352184532744
chr12	9814664	9814665	MACS_peak_2492	NM_001004419	CLEC2D	-7639	0.028564231235
chr5	159546799	159546800	MACS_peak_10742	NM_001130864	PWWP2A	347	0.527925554754
chr3	49968251	49968252	MACS_peak_7982	NM_005777	RBM6	-9225	0.015146284873
chr5	135287446	135287447	MACS_peak_10613	NM_002302	LECT2	-3277	0.163523265849
chr5	150148592	150148593	MACS_peak_10685	NM_016221	DCTN4	9935	0.0114016180436
chr15	73731292	73731293	MACS_peak_4430	NM_001042367	REC114	-4206	0.112770556266
chr5	64866809	64866810	MACS_peak_10192	NM_022145	CENPK	7814	0.0266331126738
chr2	176872524	176872525	MACS_peak_6775	NM_001305009	KIAA1715	5451	0.0685357343769
chr12	7828248	7828249	MACS_peak_2483	NM_001644	APOBEC1	9749	0.0122822518213
chr2	114488810	114488811	MACS_peak_6410	NR_039943	MIR4782	9865	0.0117253747915
chr5	70385634	70385635	MACS_peak_10221	NR_026578	LOC647859	-3263	0.164441564975
chr16	20767436	20767437	MACS_peak_4633	NM_202000	ACSM3	-7875	0.0259911287788
chr11	120188836	120188837	MACS_peak_2380	NM_174926	TMEM136	-7001	0.0368684170845
chr9	34705776	34705777	MACS_peak_13576	NM_002989	CCL21	-4388	0.104852571125
chr1	58334751	58334752	MACS_peak_202	NR_104365	DAB1-AS1	8537	0.0199445371542
chr13	22450941	22450942	MACS_peak_3150	NR_047040	LINC00424	-1358	0.352325434736
chr12	64052834	64052835	MACS_peak_2797	NM_173812	DPY19L2	-9520	0.0134604435785
chr1	170052821	170052822	MACS_peak_722	NM_001204516	KIFAP3	8942	0.0169616562014
chr16	71502607	71502608	MACS_peak_4815	NM_001304493	ZNF23	6452	0.0459225039468
chr15	42557229	42557230	MACS_peak_4268	NM_001110503	TMEM87A	-8553	0.0198172997106
chr9	116109905	116109906	MACS_peak_13876	NM_145241	WDR31	7285	0.0329092995519
chr13	104079880	104079881	MACS_peak_3616	NR_126374	LINC01309	2331	0.238735269489
chr12	54437885	54437886	MACS_peak_2744	NM_153633	HOXC4	-9775	0.0121551783299
chr12	54446060	54446061	MACS_peak_2745	NM_153633	HOXC4	-1600	0.319819021816
chr12	54448321	54448322	MACS_peak_2746	NM_153633	HOXC4	661	0.46561321511
chr9	114395148	114395149	MACS_peak_13869	NM_001015882	DNAJC25	1517	0.330615238894
chr5	148732924	148732925	MACS_peak_10677	NM_001301054	PCYOX1L	-4645	0.0946092526091
chrX	19808706	19808707	MACS_peak_14075	NM_001024666	SH3KBP1	-9211	0.015231342006
chr16	55861579	55861580	MACS_peak_4734	NM_001266	CES1	-5496	0.0673131276291
chr11	68663606	68663607	MACS_peak_2132	NM_002180	IGHMBP2	-7712	0.0277422155185
chr1	231120700	231120701	MACS_peak_1030	NM_024525	TTC13	6082	0.0532477355596
chr11	65659097	65659098	MACS_peak_2123	NM_001300856	FOSL1	-8900	0.0172490191153
chr15	90241774	90241775	MACS_peak_4506	NM_003847	PEX11A	7759	0.0272255338919
chrX	74379312	74379313	MACS_peak_14330	NM_004299	ABCB7	3137	0.172941827199
chrX	107290079	107290080	MACS_peak_14508	NM_182607	VSIG1	1880	0.285932359894
chr10	44888581	44888582	MACS_peak_1334	NM_001033886	CXCL12	8036	0.0243700587645
chr6	28375899	28375900	MACS_peak_11009	NM_001163391	ZSCAN12	8355	0.021450657101
chr8	146183384	146183385	MACS_peak_13380	NM_001029976	ZNF16	7110	0.0352954930088
chr4	68568872	68568873	MACS_peak_9115	NM_018227	UBA6	1983	0.274391324468
chr11	121324102	121324103	MACS_peak_2388	NM_003105	SORL1	1191	0.376664653744
chr2	159317890	159317891	MACS_peak_6652	NM_001301685	CCDC148	4625	0.0953691622155
chr11	55555111	55555112	MACS_peak_2079	NM_001004735	OR5D14	-7920	0.0255274738735
chr17	46646205	46646206	MACS_peak_5065	NM_002146	HOXB3	-5605	0.064441335254
chr17	46655037	46655038	MACS_peak_5066	NM_002146	HOXB3	3227	0.166826654944
chr17	46657963	46657964	MACS_peak_5067	NM_002146	HOXB3	6153	0.0517567717668
chr12	54753128	54753129	MACS_peak_2749	NR_120486	LOC102724050	5654	0.0631905825005
chr9	21993182	21993183	MACS_peak_13490	NR_047541	CDKN2B-AS1	-1607	0.318924781076
chr2	182747635	182747636	MACS_peak_6822	NM_001287505	SSFA2	-8807	0.0179027669477
chr2	182765231	182765232	MACS_peak_6823	NM_001287505	SSFA2	8789	0.0180321320251
chr17	31312266	31312267	MACS_peak_5000	NM_173847	SPACA3	-6615	0.0430238786491
chr7	143930532	143930533	MACS_peak_12527	NM_001005287	OR2A1	596	0.477877908818
chr12	9814664	9814665	MACS_peak_2492	NM_001197319	CLEC2D	-7639	0.028564231235
chr8	86565282	86565283	MACS_peak_13038	NR_003594	REXO1L2P	-2623	0.212417840143
chr7	143591415	143591416	MACS_peak_12524	NM_014719	FAM115A	-7757	0.0272473230335
chr11	3404888	3404889	MACS_peak_1831	NM_001256825	ZNF195	4436	0.102858605087
chr1	161672121	161672122	MACS_peak_675	NM_001184872	FCRLA	-4640	0.094798660459
chr5	72413854	72413855	MACS_peak_10235	NM_001161342	TMEM171	-2533	0.220204195883
chr10	91465419	91465420	MACS_peak_1595	NM_001284259	KIF20B	4073	0.118932401726
chr14	20530048	20530049	MACS_peak_3685	NM_001004717	OR4L1	1845	0.289963565529
chr11	68663606	68663607	MACS_peak_2132	NM_181514	MRPL21	-7697	0.0279091691717
chr15	42557229	42557230	MACS_peak_4268	NM_001301410	GANC	-9136	0.0156952054283
chr3	36787489	36787490	MACS_peak_7933	NM_033403	DCLK3	6137	0.0520890773497
chr3	132041323	132041324	MACS_peak_8413	NM_001134194	ACPP	5113	0.0784573589397
chr21	47733135	47733136	MACS_peak_7605	NM_001286462	C21orf58	-7604	0.0289669428761
chr2	159317890	159317891	MACS_peak_6652	NM_001304971	PKP4	4499	0.100298955282
chr1	223898282	223898283	MACS_peak_991	NM_001748	CAPN2	-1836	0.291009315586
chr12	1738935	1738936	MACS_peak_2458	NM_032642	WNT5B	524	0.491840894477
chr12	1742789	1742790	MACS_peak_2459	NM_032642	WNT5B	4378	0.105272821349
chr12	54723950	54723951	MACS_peak_2748	NM_001271734	COPZ1	5077	0.0795953185538
chr6	137140069	137140070	MACS_peak_11604	NM_000288	PEX7	-3632	0.14187626138
chr10	77165033	77165034	MACS_peak_1517	NR_110299	ZNF503-AS2	2222	0.249374374403
chr10	77165172	77165173	MACS_peak_1518	NR_110299	ZNF503-AS2	2361	0.235887566645
