# Argument List:
# Name = D4cF_Cdx2_NO_k27ac_BMinus_30kb
# peak file = D4cf_Cdx2_NO_k27ac.bed
# distance = 30000 bp
#Chromsome	TSS	TTS	RefseqID	Score	Strand	GeneSymbol
chr18	63417487	63548175	NM_033646	0.108	+	CDH7
chr17	66531256	66554568	NR_027751	0.107	-	FAM20A
chr5	120658244	120661532	NR_104999	0.107	+	LOC102467226
chr12	99039077	99129211	NM_001160	0.107	+	APAF1
chr12	99039077	99129211	NM_013229	0.107	+	APAF1
chr12	99039077	99129211	NM_181861	0.107	+	APAF1
chr12	99039077	99129211	NM_181869	0.107	+	APAF1
chr12	99039077	99129211	NM_181868	0.107	+	APAF1
chr1	163038395	163046592	NM_001102445	0.107	+	RGS4
chr15	21122020	21134625	NR_028506	0.107	-	NF1P2
chr8	29952921	29965587	NM_015344	0.107	+	LEPROTL1
chr8	29952921	29995222	NM_001128208	0.107	+	LEPROTL1
chr17	79849802	79858409	NM_001289416	0.107	+	ANAPC11
chr17	79849802	79858409	NM_001289420	0.107	+	ANAPC11
chr17	79849802	79858409	NM_001002249	0.107	+	ANAPC11
chr11	28129797	28355054	NM_152636	0.107	+	METTL15
chr11	28129797	28355054	NM_001113528	0.107	+	METTL15
chr11	28129797	28355054	NM_001297775	0.107	+	METTL15
chr5	92922830	92957593	NR_049801	0.106	+	MIR548AO
chrX	38420730	38548172	NM_004615	0.106	+	TSPAN7
chr1	185292978	185304171	NR_038424	0.106	-	GS1-279B7.1
chr22	17082800	17129720	NR_001591	0.106	+	TPTEP1
chr11	28042162	28129746	NM_031217	0.106	-	KIF18A
chr5	63986134	64014017	NM_001164442	0.106	+	FAM159B
chr3	118945332	119009513	NR_046574	0.106	+	B4GALT4-AS1
chr14	107092715	107092765	NR_106988	0.105	+	MIR7641-2
chr21	41584278	41584358	NR_039917	0.105	-	MIR4760
chr3	167613735	167641797	NR_033843	0.105	+	LINC01330
chr15	96876568	96883492	NM_001145157	0.105	+	NR2F2
chr19	59055835	59062082	NM_005762	0.105	+	TRIM28
chr1	223394160	223537544	NM_017982	0.105	-	SUSD4
chr1	223408251	223537544	NM_001037175	0.105	-	SUSD4
chr1	15479027	15546974	NM_001136217	0.105	+	TMEM51
chr1	15479027	15546974	NM_001136216	0.105	+	TMEM51
chr9	21367370	21368075	NM_006900	0.105	-	IFNA13
chr14	35514112	35552589	NM_001079519	0.104	+	FAM177A1
chr12	48541571	48551377	NM_024095	0.104	-	ASB8
chr5	133737755	133747598	NM_080656	0.104	-	CDKN2AIPNL
chr17	20224486	20305504	NR_023380	0.104	+	CCDC144CP
chr4	25314395	25372005	NM_024936	0.104	+	ZCCHC4
chr22	35515816	35627049	NR_126356	0.104	-	LINC01399
chr12	104324202	104324333	NR_037425	0.104	+	MIR3652
chr15	96876489	96876536	NR_031715	0.104	+	MIR1469
chr16	3333486	3341459	NM_005741	0.104	+	ZNF263
chr10	112052797	112064707	NM_005871	0.104	-	SMNDC1
chr10	89263637	89263711	NR_039825	0.104	+	MIR4678
chr17	48067368	48072588	NM_005220	0.104	-	DLX3
chr12	16701305	16760084	NM_001243613	0.104	-	LMO3
chr17	79285071	79304474	NM_178520	0.104	-	TMEM105
chr11	60073143	60073172	NR_106758	0.104	-	MIR6503
chr6	153741611	153741661	NR_106988	0.103	+	MIR7641-2
chr3	38887259	38995142	NM_001287223	0.103	-	SCN11A
chr5	55147206	55213165	NM_139017	0.103	+	IL31RA
chr5	55147206	55204968	NM_001297570	0.103	+	IL31RA
chr5	55147206	55218682	NM_001242638	0.103	+	IL31RA
chr5	55147206	55218682	NM_001242637	0.103	+	IL31RA
chr5	55147206	55204968	NM_001297572	0.103	+	IL31RA
chr11	58477560	58499447	NM_005838	0.103	-	GLYAT
chr11	58476229	58499447	NM_201648	0.103	-	GLYAT
chr21	43305218	43373999	NM_015500	0.103	-	C2CD2
chr5	112357795	112630612	NM_002387	0.103	-	MCC
chr13	111367358	111373421	NM_005537	0.103	+	ING1
chr12	104324111	104341708	NM_003299	0.103	+	HSP90B1
chr6	10555948	10629601	NM_001491	0.103	+	GCNT2
chrY	535078	557558	NM_000451	0.103	+	SHOX
chrY	535078	570146	NM_006883	0.103	+	SHOX
chr11	117690789	117695459	NM_001680	0.103	-	FXYD2
chr17	58120385	58120466	NR_039890	0.103	-	MIR4737
chr22	18512150	18520734	NR_024417	0.102	+	FLJ41941
chr4	1873122	1983934	NM_001042424	0.102	+	WHSC1
chr12	53290970	53320253	NM_001256282	0.102	-	KRT8
chr2	169312758	169631644	NM_001256126	0.102	+	CERS6
chr2	169312758	169631644	NM_203463	0.102	+	CERS6
chr2	113672769	113676458	NM_173205	0.102	+	IL37
chr2	220114432	220118668	NM_006000	0.102	-	TUBA4A
chrX	79277741	79287268	NM_016954	0.102	+	TBX22
chr1	163038763	163046592	NM_005613	0.102	+	RGS4
chr10	62538211	62554610	NM_001786	0.102	+	CDK1
chr10	62538211	62554610	NM_033379	0.102	+	CDK1
chr10	62538211	62546827	NM_001170407	0.102	+	CDK1
chr11	30031287	30038577	NM_002233	0.102	-	KCNA4
chrX	113818550	114144624	NM_000868	0.102	+	HTR2C
chrX	113818550	114144624	NM_001256760	0.102	+	HTR2C
chrX	113818550	114144624	NM_001256761	0.102	+	HTR2C
chr6	132873831	132874860	NM_053278	0.101	+	TAAR8
chr1	14925212	15394651	NM_015209	0.101	+	KAZN
chr1	14925212	15444544	NM_201628	0.101	+	KAZN
chr12	104237526	104323989	NR_027249	0.101	-	GNN
chr7	23221445	23240630	NM_007342	0.101	+	NUPL2
chr18	39535198	39661446	NM_002647	0.101	+	PIK3C3
chr17	48770550	48785270	NM_052855	0.101	-	ANKRD40
chr9	125616023	125667562	NM_018835	0.101	-	RC3H2
chr9	125611731	125667562	NM_001100588	0.101	-	RC3H2
chr10	21414691	21435488	NM_001177483	0.101	-	C10orf113
chr10	21414691	21435488	NM_001010896	0.101	-	C10orf113
chr2	190627505	190630282	NR_102429	0.101	+	OSGEPL1-AS1
chr18	75683252	75705683	NR_104127	0.101	-	LINC01029
chr20	57267861	57290900	NM_024663	0.101	+	NPEPL1
chr5	139505520	139508391	NM_001007189	0.101	+	IGIP
chr9	93976096	94124206	NM_001698	0.100	-	AUH
chr12	117348760	117468953	NM_153348	0.100	+	FBXW8
chr12	117348760	117468953	NM_012174	0.100	+	FBXW8
chr1	77747661	78025654	NM_174858	0.100	+	AK5
chrX	55246779	55250541	NM_001013435	0.100	+	PAGE5
chrX	55246779	55250541	NM_130467	0.100	+	PAGE5
chr10	62538088	62546827	NM_001170406	0.100	+	CDK1
chr15	53805937	54055075	NR_102334	0.100	-	WDR72
chr14	91580978	91691740	NM_001102367	0.100	+	C14orf159
chr14	37049215	37051786	NM_014360	0.100	-	NKX2-8
chr13	30083550	30169825	NM_003045	0.100	-	SLC7A1
chr12	99128568	99288674	NM_001204081	0.100	-	ANKS1B
chr12	99137751	99288674	NM_001204079	0.100	-	ANKS1B
chr12	99137751	99288674	NM_001204080	0.100	-	ANKS1B
chr12	99137751	99288674	NM_001204065	0.100	-	ANKS1B
chr5	168133931	168147889	NR_130737	0.100	+	LOC101927969
chr9	34568009	34583070	NR_024369	0.100	+	CNTFR-AS1
chr5	1572072	1594646	NR_003263	0.099	-	SDHAP3
chr15	71184781	71342436	NM_017691	0.099	+	LRRC49
chr15	71184781	71342436	NM_001199018	0.099	+	LRRC49
chr15	71184781	71342436	NM_001199017	0.099	+	LRRC49
chr12	104343980	104350993	NM_001135570	0.099	-	C12orf73
chr15	71173680	71184772	NM_020147	0.099	-	THAP10
chr14	91581043	91691740	NM_001286471	0.099	+	C14orf159
chr8	92967194	93111916	NM_001198628	0.099	-	RUNX1T1
chr8	124510126	124544383	NM_148177	0.099	-	FBXO32
chr9	19376253	19380235	NM_001010	0.099	-	RPS6
chr7	37960162	37991542	NM_017549	0.099	+	EPDR1
chr7	37960162	37991542	NM_001242946	0.099	+	EPDR1
chr12	16701305	16759734	NM_001243610	0.099	-	LMO3
chr11	105480799	105852819	NM_000829	0.099	+	GRIA4
chr11	105480799	105784231	NM_001077244	0.099	+	GRIA4
chr11	105480799	105852819	NM_001077243	0.099	+	GRIA4
chr9	114287438	114306712	NM_133464	0.099	+	ZNF483
chr9	114287438	114340124	NM_001007169	0.099	+	ZNF483
chr8	102504667	102681952	NM_024915	0.099	+	GRHL2
chr14	64693750	64805268	NR_073496	0.098	-	ESR2
chr14	64693750	64805268	NM_001291723	0.098	-	ESR2
chr14	64693429	64805268	NM_001291712	0.098	-	ESR2
chr18	63418156	63548174	NM_004361	0.098	+	CDH7
chr1	163039043	163046592	NM_001113381	0.098	+	RGS4
chr8	22004342	22014344	NM_139278	0.098	-	LGI3
chr1	78956727	79006386	NM_000959	0.098	+	PTGFR
chr1	78956727	79006386	NM_001039585	0.098	+	PTGFR
chr2	171847332	171923483	NM_001136555	0.098	-	TLK1
chr10	127524908	127569884	NM_018180	0.098	-	DHX32
chr5	140723600	140892546	NM_018916	0.098	+	PCDHGA3
chr5	140723600	140726090	NM_032011	0.098	+	PCDHGA3
chr6	134490383	134496034	NM_005627	0.098	-	SGK1
chr6	134490383	134496034	NM_001291995	0.098	-	SGK1
chr12	49726199	49730971	NM_001008223	0.097	-	C1QL4
chr17	74306867	74350230	NM_002766	0.097	-	PRPSAP1
chr1	85063646	85086714	NR_125761	0.097	-	LINC01461
chr1	76207686	76210698	NR_130749	0.097	-	DLSTP1
chr16	21608541	21668794	NM_001288659	0.097	+	METTL9
chr16	21608541	21668794	NM_001288660	0.097	+	METTL9
chr18	53750586	53804767	NR_040025	0.097	-	LINC01539
chr18	53750586	53804767	NR_040026	0.097	-	LINC01539
chr1	161199455	161208000	NM_005122	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077472	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077471	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077475	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077479	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077481	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077473	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077478	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077477	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077469	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077482	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077476	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077470	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077480	0.097	-	NR1I3
chr1	161199455	161208000	NM_001077474	0.097	-	NR1I3
chr15	85523743	85682376	NM_001243137	0.097	+	PDE8A
chr16	31539202	31540124	NM_016633	0.097	+	AHSP
chr13	20207787	20247599	NM_017520	0.097	+	MPHOSPH8
chr6	27325601	27339304	NR_002722	0.097	-	ZNF204P
chr11	1074874	1104416	NM_002457	0.097	+	MUC2
chr1	150670534	150693364	NM_032132	0.097	-	HORMAD1
chr1	150670534	150693364	NM_001199829	0.097	-	HORMAD1
chr16	85316563	85321685	NR_038859	0.096	+	LINC00311
chr4	4846163	4852554	NR_125765	0.096	+	LINC01396
chr5	31400601	31532282	NM_013235	0.096	-	DROSHA
chr5	31400601	31532282	NM_001100412	0.096	-	DROSHA
chr12	16701305	16759536	NM_018640	0.096	-	LMO3
chr12	121148237	121161443	NM_001080533	0.096	+	UNC119B
chr12	9747869	9760497	NM_002258	0.096	-	KLRB1
chrX	15756411	15805748	NM_007220	0.096	+	CA5B
chr10	89264222	89313218	NM_001178117	0.096	+	MINPP1
chr10	89264222	89313218	NM_004897	0.096	+	MINPP1
chr15	25514929	25515005	NR_003362	0.096	+	SNORD115-48
chr22	42665758	42670868	NR_036498	0.096	+	OGFRP1
chr5	15500304	15939905	NM_012304	0.096	+	FBXL7
chr11	55432642	55433572	NM_001004704	0.096	+	OR4C6
chr2	133064716	133076320	NM_001304449	0.096	+	ZNF806
chr10	61005888	61122661	NM_001143773	0.096	-	FAM13C
chr12	81651753	81763193	NM_001220479	0.095	-	PPFIA2
chr12	81651753	81763193	NM_001220480	0.095	-	PPFIA2
chr19	43853207	43853700	NR_026881	0.095	+	PRG1
chr8	28558989	28611207	NM_001440	0.095	+	EXTL3
chr8	28558989	28611207	NR_073468	0.095	+	EXTL3
chr8	28558989	28611207	NR_073469	0.095	+	EXTL3
chr6	130687425	130764210	NM_001258277	0.095	+	TMEM200A
chr6	130687425	130764210	NM_001258276	0.095	+	TMEM200A
chr8	28555919	28558981	NR_126027	0.095	-	EXTL3-AS1
chr5	31532372	31555165	NM_018356	0.095	+	C5orf22
chr11	56380030	56380978	NM_001004740	0.095	-	OR5M1
chr1	6526151	6550640	NM_001042664	0.095	-	PLEKHG5
chr8	143293440	143484610	NM_145003	0.095	-	TSNARE1
chr8	143350822	143484610	NM_001291931	0.095	-	TSNARE1
chr10	21823100	22032559	NM_004641	0.095	+	MLLT10
chr10	21823100	21846114	NM_001195628	0.095	+	MLLT10
chr10	21823100	21846114	NM_001195627	0.095	+	MLLT10
chr10	21823100	21846114	NM_001195630	0.095	+	MLLT10
chr16	9535150	9538842	NR_126397	0.095	-	LINC01177
chr1	6526151	6550654	NM_001265594	0.095	-	PLEKHG5
chr21	43305218	43346799	NM_199050	0.095	-	C2CD2
chr6	163835674	163999628	NM_006775	0.095	+	QKI
chr6	163835674	163999628	NM_206855	0.095	+	QKI
chr6	163835674	163999628	NM_001301085	0.095	+	QKI
chr6	163835674	163999628	NM_206853	0.095	+	QKI
chr6	163835674	163999628	NM_206854	0.095	+	QKI
chr15	96875793	96883492	NM_001145156	0.095	+	NR2F2
chrX	102611379	102613397	NM_016303	0.095	+	WBP5
chrX	102611379	102613397	NM_001006614	0.095	+	WBP5
chrX	102611379	102613397	NM_001006613	0.095	+	WBP5
chrX	102611379	102613397	NM_001006612	0.095	+	WBP5
chr12	127399773	127544942	NR_104646	0.095	-	LOC101927592
chr13	113301357	113338811	NM_207440	0.095	+	ATP11AUN
chr14	64693750	64761128	NM_001040275	0.094	-	ESR2
chr14	64699746	64761128	NM_001437	0.094	-	ESR2
chr18	12307667	12326615	NM_001303524	0.094	+	TUBB6
chr15	89128801	89147834	NR_120369	0.094	-	LINC01586
chr2	242750159	242758739	NM_001167601	0.094	+	NEU4
chr2	242750159	242758739	NM_001167600	0.094	+	NEU4
chr19	57106663	57135544	NM_021216	0.093	+	ZNF71
chr15	23807208	23807278	NR_039731	0.093	-	MIR4508
chr21	31743708	31744557	NM_181621	0.093	-	KRTAP13-2
chr3	167110583	167126307	NR_126353	0.093	+	LINC01327
chr1	203734283	203745480	NM_017773	0.093	+	LAX1
chr1	203734283	203745480	NM_001136190	0.093	+	LAX1
chr2	220117964	220136910	NR_003063	0.093	+	TUBA4B
chr14	62164339	62214977	NM_001243084	0.093	+	HIF1A
chrX	38128422	38186788	NM_000328	0.093	-	RPGR
chrX	38143701	38186788	NM_001034853	0.093	-	RPGR
chr1	47011315	47016887	NM_001097611	0.093	-	KNCN
chr8	105235562	105266653	NM_001282882	0.093	+	RIMS2
chr14	61201458	61435398	NM_002431	0.093	+	MNAT1
chr14	61201458	61435398	NM_001177963	0.093	+	MNAT1
chrX	8137984	8139308	NM_016378	0.092	-	VCX2
chr14	39218542	39386086	NR_039982	0.092	-	LINC00639
chr1	241295571	241295646	NR_036069	0.092	+	MIR3123
chr16	20744985	20753286	NM_001304550	0.092	-	THUMPD1
chr16	20744985	20753286	NM_017736	0.092	-	THUMPD1
chr12	10559982	10562356	NM_013431	0.092	-	KLRC4
chr8	9046508	9060366	NR_125431	0.092	+	LOC101929128
chr10	61005888	61122352	NM_001166698	0.092	-	FAM13C
chr10	61005888	61122352	NM_198215	0.092	-	FAM13C
chr10	61005888	61122352	NM_001001971	0.092	-	FAM13C
chr5	49961732	50142356	NM_001178055	0.092	+	PARP8
chr4	120415549	120548442	NM_033430	0.091	-	PDE5A
chr9	15553096	15971897	NM_173550	0.091	+	CCDC171
chr11	55540913	55541858	NM_001001967	0.091	+	OR5D13
chr11	105481410	105784231	NM_001112812	0.091	+	GRIA4
chr11	105481410	105852819	NR_046356	0.091	+	GRIA4
chr21	40110948	40140898	NR_027066	0.091	-	LINC00114
chr2	208051413	208119040	NR_110283	0.091	-	LOC101927865
chr2	39405687	39456673	NM_001009565	0.091	-	CDKL4
chr4	128651554	128695447	NM_031291	0.090	+	SLC25A31
chr5	37812778	37839782	NM_000514	0.090	-	GDNF
chr19	39693561	39694906	NM_001080468	0.090	-	SYCN
chr19	45843997	45854778	NM_177417	0.090	+	KLC3
chr10	63422718	63526091	NM_173554	0.090	+	C10orf107
chr19	36203829	36207940	NM_014383	0.090	+	ZBTB32
chr21	30968359	31003067	NR_033368	0.090	+	GRIK1-AS2
chr10	852853	977645	NM_015155	0.090	-	LARP4B
chr1	52497776	52499472	NM_138417	0.090	-	KTI12
chrX	153126968	153141500	NM_000425	0.090	-	L1CAM
chr20	33590206	33680618	NM_199368	0.090	-	TRPC4AP
chr20	33590206	33680618	NM_015638	0.090	-	TRPC4AP
chr7	37960920	37991542	NM_001242948	0.090	+	EPDR1
chr7	127292201	127732659	NM_014390	0.090	+	SND1
chr18	12308057	12326615	NM_001303530	0.089	+	TUBB6
chr18	12308057	12329824	NM_001303525	0.089	+	TUBB6
chr18	12308057	12326615	NM_001303528	0.089	+	TUBB6
chr18	12308057	12326615	NM_001303529	0.089	+	TUBB6
chr18	12308057	12326615	NM_032525	0.089	+	TUBB6
chr18	12308057	12326615	NM_001303526	0.089	+	TUBB6
chr18	12308057	12326615	NM_001303527	0.089	+	TUBB6
chrX	46937753	46952713	NM_001282848	0.089	+	RGN
chrX	46937753	46952713	NM_001282849	0.089	+	RGN
chrX	46937753	46952713	NM_004683	0.089	+	RGN
chrX	46937753	46952713	NM_152869	0.089	+	RGN
chr1	40204516	40229586	NM_001195007	0.089	+	PPIE
chr1	40204516	40222441	NM_006112	0.089	+	PPIE
chr1	40204516	40229586	NM_203456	0.089	+	PPIE
chr1	40204516	40222441	NR_036543	0.089	+	PPIE
chr1	40204516	40222441	NR_036544	0.089	+	PPIE
chr8	66073379	66092575	NR_038901	0.089	-	LINC00251
chr8	22133079	22213584	NM_001135721	0.089	+	PIWIL2
chr10	21823573	22032559	NM_001195626	0.089	+	MLLT10
chr16	69139466	69151570	NM_001199280	0.089	+	HAS3
chr17	69093914	69198320	NR_104152	0.089	-	CASC17
chr2	112973438	113012664	NM_032494	0.089	-	ZC3H8
chr11	123847402	123848398	NM_001004474	0.089	-	OR10S1
chr9	88742454	88771987	NR_110996	0.089	+	LOC101927623
chr16	14112736	14114934	NR_110915	0.089	-	LOC101927348
chr12	16701305	16758904	NM_001243612	0.089	-	LMO3
chr6	10873455	10882098	NM_004752	0.088	-	GCM2
chrX	153126968	153141399	NM_001143963	0.088	-	L1CAM
chrX	153126968	153141399	NM_024003	0.088	-	L1CAM
chr4	38773859	38784611	NM_001195108	0.088	-	TLR10
chr4	38773859	38784611	NM_001017388	0.088	-	TLR10
chr4	38773859	38784611	NM_001195106	0.088	-	TLR10
chr4	38773859	38784611	NM_001195107	0.088	-	TLR10
chr4	38773859	38784611	NM_030956	0.088	-	TLR10
chr5	1225469	1246304	NM_182632	0.088	+	SLC6A18
chr7	12629147	12693228	NM_033128	0.088	+	SCIN
chr10	126676417	126716453	NM_022802	0.088	-	CTBP2
chr15	89128801	89148341	NR_120370	0.088	-	LINC01586
chr12	10163230	10171399	NM_001129998	0.088	+	CLEC12B
chr12	10163230	10170548	NM_205852	0.088	+	CLEC12B
chr4	86699850	86923823	NM_001042669	0.088	+	ARHGAP24
chr11	89057521	89225387	NM_001300995	0.088	-	NOX4
chr7	107204401	107218968	NM_181581	0.087	+	DUS4L
chr7	107204401	107218968	NR_073002	0.087	+	DUS4L
chr7	107204401	107218968	NM_001270419	0.087	+	DUS4L
chr7	107204401	107218968	NR_073003	0.087	+	DUS4L
chr7	107204401	107218968	NR_073005	0.087	+	DUS4L
chr7	107204401	107218968	NR_073004	0.087	+	DUS4L
chr11	93517404	93546496	NM_004268	0.087	+	MED17
chr15	25582395	25650653	NM_130838	0.087	-	UBE3A
chr14	35515458	35552589	NM_001289022	0.087	+	FAM177A1
chr12	10524951	10562745	NM_001199805	0.087	-	KLRC4-KLRK1
chr14	65937819	65937904	NR_030355	0.087	+	MIR625
chr6	26055967	26056699	NM_005319	0.087	-	HIST1H1C
chr1	228596474	228604583	NM_001134855	0.087	-	TRIM17
chr1	228595635	228604583	NM_016102	0.087	-	TRIM17
chr1	228595635	228604583	NM_001024940	0.087	-	TRIM17
chr22	43192531	43253408	NM_014570	0.087	-	ARFGAP3
chr22	43192531	43253408	NM_001142293	0.087	-	ARFGAP3
chr3	152552735	152555843	NM_002563	0.087	+	P2RY1
chr17	35294771	35301915	NM_005568	0.087	+	LHX1
chr20	34291530	34330258	NM_004902	0.087	-	RBM39
chr20	34291530	34330258	NR_040723	0.087	-	RBM39
chr20	34291530	34330258	NM_001242599	0.087	-	RBM39
chr20	34291530	34330258	NR_040724	0.087	-	RBM39
chr20	34291530	34330258	NM_001242600	0.087	-	RBM39
chr20	34291530	34330258	NR_040722	0.087	-	RBM39
chr20	34291530	34330258	NM_184234	0.087	-	RBM39
chr16	18995255	19075262	NM_024847	0.087	+	TMC7
chr16	18995255	19071318	NM_001300732	0.087	+	TMC7
chr8	22132809	22213584	NM_018068	0.086	+	PIWIL2
chr6	26027123	26027480	NM_003544	0.086	-	HIST1H4B
chr15	66679210	66783882	NM_002755	0.086	+	MAP2K1
chr19	51710184	51710265	NR_107041	0.086	-	MIR8074
chr10	65224988	65226322	NR_027182	0.086	+	JMJD1C-AS1
chr14	20585565	20586597	NM_001004715	0.086	+	OR4K17
chrX	153170528	153172620	NM_000054	0.086	+	AVPR2
chrX	153170528	153172620	NM_001146151	0.086	+	AVPR2
chr17	19314490	19320589	NM_007148	0.086	+	RNF112
chr6	32936436	32949282	NM_005104	0.086	+	BRD2
chr14	35515609	35552589	NM_173607	0.086	+	FAM177A1
chr7	101459183	101901513	NM_001202543	0.085	+	CUX1
chr7	101459183	101927250	NM_001202544	0.085	+	CUX1
chr7	101459183	101927250	NM_181500	0.085	+	CUX1
chr7	101459183	101927250	NM_001202545	0.085	+	CUX1
chr7	101459183	101927250	NM_001913	0.085	+	CUX1
chr13	38210772	38443939	NM_001135958	0.085	-	TRPC4
chr13	38210772	38443939	NM_003306	0.085	-	TRPC4
chr13	38210772	38443939	NM_001135956	0.085	-	TRPC4
chr13	38210772	38443939	NM_001135957	0.085	-	TRPC4
chr13	38210772	38443939	NM_001135955	0.085	-	TRPC4
chr13	38210772	38443939	NM_016179	0.085	-	TRPC4
chr6	134490383	134497070	NM_001143678	0.085	-	SGK1
chr1	47100710	47134099	NM_022745	0.085	-	ATPAF1
chr1	47100710	47134099	NM_001042546	0.085	-	ATPAF1
chr6	19068773	19180711	NR_110860	0.085	-	LOC101928519
chr11	119288654	119294246	NM_006288	0.085	-	THY1
chr4	36258139	36275837	NR_122080	0.085	+	LOC439933
chr1	169890469	170038056	NM_001204517	0.085	-	KIFAP3
chr1	218517537	218519020	NR_046268	0.085	-	TGFB2-AS1
chr11	85358962	85367597	NM_032273	0.085	+	TMEM126A
chr11	85358962	85367597	NM_001244735	0.085	+	TMEM126A
chr6	132778662	132834337	NM_003569	0.085	-	STX7
chr2	113033177	113097640	NM_198581	0.084	+	ZC3H6
chr7	101459287	101927250	NM_001202546	0.084	+	CUX1
chr6	107811316	107982513	NM_018013	0.084	+	SOBP
chr1	218615967	218617337	NR_125715	0.084	+	TGFB2-OT1
chr4	141541935	141677471	NM_015130	0.084	-	TBC1D9
chr2	200472790	200523855	NR_110270	0.084	+	LOC101927641
chr1	206858364	206907630	NM_004759	0.084	+	MAPKAPK2
chr1	206858364	206907630	NM_032960	0.084	+	MAPKAPK2
chr2	114470368	114514270	NR_104470	0.084	-	SLC35F5
chr19	58082933	58090243	NM_017879	0.084	-	ZNF416
chr3	135684514	135866752	NM_001190447	0.084	+	PPP2R3A
chr3	135684514	135866752	NM_002718	0.084	+	PPP2R3A
chr6	87865268	87973406	NM_015021	0.084	+	ZNF292
chr2	65454828	65498390	NM_001005386	0.083	+	ACTR2
chr2	65454828	65498390	NM_005722	0.083	+	ACTR2
chr15	25200134	25223729	NM_003097	0.083	+	SNRPN
chr15	25200134	25223729	NM_005678	0.083	+	SNURF
chr1	45477804	45481341	NM_000374	0.083	+	UROD
chr1	45477804	45481341	NR_036510	0.083	+	UROD
chrX	152481521	152486116	NM_004988	0.083	-	MAGEA1
chr6	75794041	75915623	NM_004370	0.083	-	COL12A1
chr6	75794041	75915623	NM_080645	0.083	-	COL12A1
chr3	34917288	35435515	NR_110817	0.083	-	LOC101928135
chr19	34972879	34992085	NM_001080436	0.083	+	WTIP
chr5	86415964	86543835	NR_105018	0.083	+	LOC101929380
chr12	9795463	9811010	NR_046449	0.083	+	LOC374443
chr5	49962771	50142356	NM_001178056	0.083	+	PARP8
chr5	49962771	50142356	NM_024615	0.083	+	PARP8
chr1	235530674	235612283	NM_003193	0.083	+	TBCE
chr1	235530674	235612283	NM_001287801	0.083	+	TBCE
chr1	235530674	235612283	NM_001079515	0.083	+	TBCE
chr1	235530674	235612283	NM_001287802	0.083	+	TBCE
chr1	86815776	86862025	NM_020729	0.083	-	ODF2L
chr1	86812506	86862025	NM_001184765	0.083	-	ODF2L
chr1	86812506	86862025	NM_001184766	0.083	-	ODF2L
chr1	86815776	86862025	NM_001007022	0.083	-	ODF2L
chr10	23384426	23410942	NM_012228	0.083	+	MSRB2
chr15	25200069	25213976	NM_022804	0.083	+	SNURF
chr2	102686835	102796334	NM_001288706	0.083	+	IL1R1
chr16	18995608	19075262	NM_001160364	0.083	+	TMC7
chr15	32885656	32899511	NM_001282494	0.083	+	GOLGA8N
chr19	531732	542087	NM_004359	0.083	+	CDC34
chr15	32734114	32747835	NM_001277308	0.082	-	GOLGA8O
chr2	114470368	114514400	NM_025181	0.082	-	SLC35F5
chr4	120415549	120549239	NM_033437	0.082	-	PDE5A
chrX	131157635	131209971	NM_001042452	0.082	+	STK26
chr4	128982420	129132298	NM_018078	0.082	+	LARP1B
chr4	128982420	129030059	NM_032239	0.082	+	LARP1B
chr4	128982420	129043508	NM_178043	0.082	+	LARP1B
chr4	128982420	129030059	NM_001278604	0.082	+	LARP1B
chr15	25230006	25233379	NR_022008	0.082	+	PWAR5
chr1	6526151	6551761	NM_020631	0.082	-	PLEKHG5
chr12	8852380	8929787	NM_020734	0.082	+	RIMKLB
chr12	16701305	16758313	NM_001243611	0.082	-	LMO3
chr10	77542518	78317126	NM_032024	0.082	+	C10orf11
chr11	94883702	94892312	NR_110303	0.082	+	LOC101929295
chr11	124252297	124253239	NM_001005468	0.082	-	OR8B2
chr15	26147506	26298267	NR_040082	0.082	+	LOC100128714
chr17	20771745	20808543	NR_104185	0.082	+	CCDC144NL-AS1
chr16	69140128	69152619	NM_138612	0.082	+	HAS3
chr5	37840539	37874994	NR_103441	0.082	+	GDNF-AS1
chr13	98828038	98829521	NM_178861	0.082	-	RNF113B
chr13	111365609	111373421	NM_198219	0.082	+	ING1
chr13	111365609	111373421	NM_198218	0.082	+	ING1
chr20	34359922	34538288	NM_016436	0.081	+	PHF20
chrX	8992272	9002168	NM_205849	0.081	-	FAM9B
chr4	159045731	159093718	NM_016613	0.081	-	FAM198B
chr15	25513663	25513696	NR_003499	0.081	+	SNORD115-47
chr2	138721807	138739248	NM_001024075	0.081	+	HNMT
chr2	138721807	138773934	NM_006895	0.081	+	HNMT
chr2	138721807	138725014	NM_001024074	0.081	+	HNMT
chr2	191273080	191367041	NM_017694	0.081	+	MFSD6
