# Argument List:
# Name = D4cF_Cdx2_NO_k27ac_BMinus_10kb
# peak file = D4cf_Cdx2_NO_k27ac.bed
# distance = 10000 bp
#Chromsome	TSS	TTS	RefseqID	Score	Strand	GeneSymbol
chr10	21462918	21463852	NR_046283	0.149	+	NEBL-AS1
chr11	93463680	93463812	NR_003028	0.148	-	SNORA25
chr1	101455179	101491362	NM_015958	0.147	-	DPH5
chr1	101455179	101491362	NM_001077394	0.147	-	DPH5
chr1	101455179	101491362	NM_001077395	0.147	-	DPH5
chr10	105232560	105238997	NM_001129742	0.146	-	CALHM3
chr2	107418055	107502610	NM_001142351	0.146	-	ST6GAL2
chr10	30598729	30638267	NM_018109	0.146	-	MTPAP
chr4	74437266	74486348	NM_001270392	0.144	-	RASSF6
chr4	74437266	74486348	NM_201431	0.144	-	RASSF6
chr2	2323003	2330880	NR_024468	0.144	+	MYT1L-AS1
chr9	86451614	86536380	NM_001271928	0.144	-	KIF27
chr9	86451614	86536380	NM_001271927	0.144	-	KIF27
chr9	86451614	86536380	NM_017576	0.144	-	KIF27
chr16	22524843	22547841	NM_001135865	0.143	+	NPIPB5
chr11	71791376	71807938	NM_145309	0.143	+	LRTOMT
chr11	71791376	71821828	NM_001145308	0.143	+	LRTOMT
chr11	71791376	71807938	NM_001145307	0.143	+	LRTOMT
chr11	71791376	71807938	NM_001205138	0.143	+	LRTOMT
chr11	71791376	71807938	NR_026886	0.143	+	LRTOMT
chr11	71791376	71821828	NM_001145310	0.143	+	LRTOMT
chr11	71791376	71821828	NM_001145309	0.143	+	LRTOMT
chr11	71791376	71807938	NM_001271471	0.143	+	LRTOMT
chr2	208576263	208620896	NM_152523	0.143	+	CCNYL1
chr2	208576263	208620896	NM_001142300	0.143	+	CCNYL1
chr10	123241366	123353481	NM_001144913	0.143	-	FGFR2
chr10	123237843	123353481	NM_001144914	0.143	-	FGFR2
chr10	123237843	123353481	NM_023029	0.143	-	FGFR2
chr14	31091459	31205033	NM_016106	0.143	+	SCFD1
chr14	31091459	31205033	NM_001283032	0.143	+	SCFD1
chr14	31091459	31205033	NM_182835	0.143	+	SCFD1
chr14	31091459	31205033	NM_001283031	0.143	+	SCFD1
chr14	31091459	31205033	NM_001283033	0.143	+	SCFD1
chr6	137143701	137235072	NM_000288	0.142	+	PEX7
chr8	124996377	125053023	NR_040044	0.141	-	FER1L6-AS1
chr4	74437266	74486287	NM_177532	0.141	-	RASSF6
chr4	74437266	74486287	NM_001270391	0.141	-	RASSF6
chr18	68002674	68019695	NR_126336	0.141	+	LOC101927481
chr10	24755433	24834245	NM_001282770	0.141	+	KIAA1217
chr16	29086162	29128038	NR_003369	0.141	+	RRN3P2
chr1	172501488	172580975	NM_016227	0.140	+	SUCO
chr14	31091524	31205033	NM_001257376	0.140	+	SCFD1
chr10	111969988	112047123	NM_001008541	0.140	+	MXI1
chr9	26947309	27062931	NM_001099222	0.139	+	IFT74
chr6	17282294	17294099	NM_001143941	0.137	+	RBM24
chr15	77336359	77363570	NM_001168412	0.137	-	TSPAN3
chr15	77336359	77363570	NM_198902	0.137	-	TSPAN3
chr15	77336359	77363570	NM_005724	0.137	-	TSPAN3
chr19	37902059	37958339	NM_152484	0.137	-	ZNF569
chr12	93964174	93970521	NM_001270467	0.136	+	SOCS2
chr15	49461266	49461350	NR_039866	0.135	-	MIR4716
chr9	106856540	106903700	NM_001265602	0.135	+	SMC2
chr9	106856540	106903700	NM_006444	0.135	+	SMC2
chr9	106856540	106903700	NM_001042551	0.135	+	SMC2
chr1	220960038	220987741	NM_022746	0.135	+	MARC1
chr1	156182778	156213123	NM_001199664	0.134	+	PMF1-BGLAP
chr1	156182778	156213123	NM_001199661	0.134	+	PMF1-BGLAP
chr1	156182778	156213123	NM_001199662	0.134	+	PMF1-BGLAP
chr1	156182778	156209868	NM_001199653	0.134	+	PMF1
chr1	156182778	156209868	NM_001199654	0.134	+	PMF1
chr1	156182778	156213123	NM_001199663	0.134	+	PMF1-BGLAP
chr1	156182778	156209868	NM_007221	0.134	+	PMF1
chrX	106871653	106894256	NM_002764	0.134	+	PRPS1
chrX	106871653	106894256	NM_001204402	0.134	+	PRPS1
chr10	81967465	81979413	NR_038464	0.134	+	LINC00857
chr2	209271554	209359231	NM_005048	0.134	+	PTH2R
chr2	111395274	111435684	NM_004336	0.134	-	BUB1
chr2	111395274	111435684	NM_001278617	0.134	-	BUB1
chr2	111395274	111435684	NM_001278616	0.134	-	BUB1
chrX	19362010	19379825	NM_001173456	0.134	+	PDHA1
chrX	19362010	19379825	NM_001173454	0.134	+	PDHA1
chrX	19362010	19379825	NM_001173455	0.134	+	PDHA1
chrX	19362010	19379825	NM_000284	0.134	+	PDHA1
chr18	48918411	49088839	NR_040074	0.134	+	LOC100287225
chr18	48918411	48994748	NR_040075	0.134	+	LOC100287225
chr5	149340299	149366963	NM_000112	0.133	+	SLC26A2
chr5	40832757	40832837	NR_002583	0.133	-	SNORD72
chr5	136983260	136983338	NR_030588	0.132	-	MIR874
chr10	21463230	21463852	NR_046284	0.131	+	NEBL-AS1
chr12	92378751	92536447	NM_001256374	0.131	-	C12orf79
chr12	92378751	92536447	NM_001256373	0.131	-	C12orf79
chr12	92378751	92536447	NR_046160	0.131	-	C12orf79
chr12	92378751	92536447	NM_001256375	0.131	-	C12orf79
chr9	26903367	26947468	NM_001031689	0.130	-	PLAA
chr10	74127083	74385949	NM_006077	0.128	-	MICU1
chr10	74127083	74385949	NM_001195518	0.128	-	MICU1
chr4	47937993	47983550	NM_001142564	0.128	-	CNGA1
chr16	70657894	70694585	NM_001172772	0.128	+	IL34
chr7	87563565	87832204	NM_021723	0.128	+	ADAM22
chr7	87563565	87832204	NM_021722	0.128	+	ADAM22
chr7	87563565	87832204	NM_016351	0.128	+	ADAM22
chr7	87563565	87811428	NM_021721	0.128	+	ADAM22
chr7	87563565	87811428	NM_004194	0.128	+	ADAM22
chr9	110045516	110094475	NM_002874	0.127	+	RAD23B
chr7	123565285	123611461	NM_003117	0.127	+	SPAM1
chr7	123565285	123600100	NM_153189	0.127	+	SPAM1
chr7	123565285	123600100	NM_001174044	0.127	+	SPAM1
chr10	123237843	123353772	NM_001144916	0.127	-	FGFR2
chr14	54893646	54908148	NM_005776	0.126	-	CNIH1
chr18	29078026	29128814	NM_001943	0.126	+	DSG2
chr20	23545369	23549386	NM_080610	0.126	-	CST9L
chr22	29169124	29185289	NM_001284265	0.125	+	CCDC117
chr2	113973573	114036498	NM_003466	0.124	-	PAX8
chr2	113973573	114036498	NM_013992	0.124	-	PAX8
chr2	113973573	114036498	NM_013953	0.124	-	PAX8
chr2	113973573	114036498	NM_013952	0.124	-	PAX8
chr1	69090	70008	NM_001005484	0.124	+	OR4F5
chr5	139624634	139682689	NM_002622	0.124	-	PFDN1
chr10	91137812	91144962	NM_001010987	0.123	+	IFIT1B
chr12	49740699	49747467	NM_001304944	0.123	+	DNAJC22
chr12	49740699	49747467	NM_024902	0.123	+	DNAJC22
chr22	17134598	17156430	NR_040115	0.122	-	ANKRD62P1-PARP4P3
chr9	21350316	21350886	NM_021002	0.122	-	IFNA6
chr3	55499742	55521670	NM_003392	0.120	-	WNT5A
chr2	177015030	177015140	NR_029609	0.120	+	MIR10B
chr10	113909621	113943537	NM_020918	0.120	-	GPAM
chr10	113909621	113943537	NM_001244949	0.120	-	GPAM
chr19	37958673	37976260	NM_001300993	0.120	+	ZNF570
chr1	235093089	235099746	NR_125945	0.120	-	LOC101927851
chr9	128510477	128729655	NM_001134778	0.119	+	PBX3
chr1	3371146	3397677	NM_014448	0.119	+	ARHGEF16
chr10	91461346	91534700	NM_016195	0.119	+	KIF20B
chr10	91461346	91534700	NM_001284259	0.119	+	KIF20B
chr18	3247479	3256235	NM_001303048	0.119	+	MYL12A
chr7	28338939	28865511	NM_182899	0.119	+	CREB5
chr7	27202056	27205149	NM_152739	0.119	-	HOXA9
chrX	99882104	99891729	NM_001278740	0.118	-	TSPAN6
chr1	43148065	43168020	NM_004559	0.117	+	YBX1
chr11	112355067	112358559	NR_120560	0.117	+	LOC101928823
chr16	14916288	14918559	NR_023387	0.117	-	ABCC6P2
chrX	28513671	28513780	NR_106750	0.117	-	MIR6134
chr18	3247527	3256235	NM_001303047	0.117	+	MYL12A
chr18	3247527	3256235	NM_006471	0.117	+	MYL12A
chr13	28403895	28495541	NR_047484	0.116	-	PDX1-AS1
chr22	35653444	35691800	NR_027780	0.115	+	HMGXB4
chr22	35653444	35691800	NM_001003681	0.115	+	HMGXB4
chr20	29637583	29638138	NR_045115	0.115	-	MLLT10P1
chrY	142990	170022	NR_028057	0.115	+	PLCXD1
chr3	52322595	52323749	NR_046719	0.113	-	GLYCTK-AS1
chr15	73735498	73852353	NM_001042367	0.113	+	REC114
chrX	99882104	99891854	NM_003270	0.113	-	TSPAN6
chrX	153126968	153151628	NM_001278116	0.112	-	L1CAM
chr2	88055478	88285309	NM_001024457	0.112	-	RGPD1
chrX	56755717	56844004	NR_015367	0.111	+	LINC01420
chr21	40110878	40124181	NR_027067	0.111	-	LINC00114
chr17	46233788	46233873	NR_031607	0.110	-	MIR1203
chr8	66933790	67012755	NM_033105	0.110	+	DNAJC5B
chr1	63786554	63788129	NR_121634	0.110	-	FOXD3-AS1
chr1	63786554	63788129	NR_121635	0.110	-	FOXD3-AS1
chr1	204001574	204010392	NR_027902	0.109	-	LINC00303
chrX	192990	220022	NR_028057	0.108	+	PLCXD1
chr7	134850531	134854226	NM_001243753	0.108	-	C7orf49
chr7	134850531	134854226	NM_001243755	0.108	-	C7orf49
chr12	93963597	93970521	NM_003877	0.108	+	SOCS2
chr17	30655459	30669228	NM_022344	0.108	-	C17orf75
chr11	8413412	8615555	NM_030906	0.107	-	STK33
chr11	8413412	8615555	NM_001289061	0.107	-	STK33
chr3	190570525	190580465	NM_001146686	0.107	-	GMNC
chr6	17282931	17294099	NM_153020	0.107	+	RBM24
chr12	52937692	52946931	NM_033448	0.107	-	KRT71
chr10	13142081	13180276	NM_021980	0.106	+	OPTN
chr10	13142081	13180276	NM_001008212	0.106	+	OPTN
chr10	13142081	13180276	NM_001008213	0.106	+	OPTN
chr10	13142081	13180276	NM_001008211	0.106	+	OPTN
chr2	168810529	169104105	NM_013233	0.106	-	STK39
chr5	76924536	76934522	NM_032109	0.106	-	OTP
chr5	13690436	13944589	NM_001369	0.105	-	DNAH5
chr10	63952844	64028622	NM_145307	0.105	-	RTKN2
chr10	63997908	64028622	NM_001282941	0.105	-	RTKN2
chr9	34709001	34710164	NM_002989	0.105	-	CCL21
chrX	72667089	72674421	NM_005193	0.104	+	CDX4
chr1	68297970	68668670	NR_040077	0.103	+	GNG12-AS1
chr1	172502257	172580975	NM_001282751	0.103	+	SUCO
chr1	172502257	172580975	NM_001282750	0.103	+	SUCO
chr1	172502257	172580975	NM_014283	0.103	+	SUCO
chr11	3379156	3400452	NM_001242843	0.103	-	ZNF195
chr11	3379156	3400452	NM_001242842	0.103	-	ZNF195
chr11	3379156	3400452	NM_001242841	0.103	-	ZNF195
chr11	3379156	3400452	NM_007152	0.103	-	ZNF195
chr11	3379156	3400452	NM_001130519	0.103	-	ZNF195
chr11	3379156	3400452	NM_001130520	0.103	-	ZNF195
chr11	3379156	3400452	NM_001256825	0.103	-	ZNF195
chr11	3379156	3400452	NM_001256824	0.103	-	ZNF195
chr11	3379156	3400452	NM_001256823	0.103	-	ZNF195
chr11	3379156	3400452	NR_040083	0.103	-	ZNF195
chr11	3379156	3400452	NR_046382	0.103	-	ZNF195
chr11	3379156	3400452	NR_046381	0.103	-	ZNF195
chr12	9769879	9811010	NR_046450	0.103	+	LOC374443
chr1	244515936	244552388	NM_001276349	0.103	+	C1orf100
chr1	244515936	244552388	NM_001276348	0.103	+	C1orf100
chr1	244515936	244552388	NM_001012970	0.103	+	C1orf100
chr10	5406975	5416169	NM_053049	0.103	+	UCN3
chrX	99882104	99892101	NM_001278743	0.102	-	TSPAN6
chrX	99882104	99892101	NM_001278742	0.102	-	TSPAN6
chrX	99882104	99892101	NM_001278741	0.102	-	TSPAN6
chr5	69782327	69787614	NR_073404	0.102	+	LOC441081
chr14	20344426	20345371	NM_001005501	0.102	+	OR4K2
chr8	109455852	109499136	NM_014673	0.102	+	EMC2
chr4	166651930	166664223	NR_121677	0.101	-	LOC101928131
chr6	10412550	10416402	NR_033910	0.101	+	TFAP2A-AS1
chr16	27215295	27233089	NM_001145348	0.101	+	KDM8
chr13	78553900	78568908	NR_108076	0.101	-	LINC01069
chr11	118230295	118269926	NM_004788	0.101	+	UBE4A
chr11	118230295	118269926	NM_001204077	0.101	+	UBE4A
chr2	159313391	159523172	NM_001304971	0.100	+	PKP4
chr2	159313391	159537940	NM_001005476	0.100	+	PKP4
chr2	159313391	159537940	NM_001304969	0.100	+	PKP4
chr2	159313391	159537940	NM_001304970	0.100	+	PKP4
chr2	159313391	159537940	NM_003628	0.100	+	PKP4
chr14	94640648	94746072	NM_058237	0.100	+	PPP4R4
chr14	94640648	94694182	NM_020958	0.100	+	PPP4R4
chr2	48757063	49003656	NM_001198593	0.100	+	STON1-GTF2A1L
chr12	25357722	25403865	NM_033360	0.100	-	KRAS
chr12	25357722	25403865	NM_004985	0.100	-	KRAS
chr10	128102437	128110448	NR_073453	0.099	-	LINC00601
chr10	99437180	99447015	NM_021732	0.099	-	AVPI1
chr7	123565908	123600100	NM_001174046	0.099	+	SPAM1
chr7	123565908	123600100	NM_001174045	0.099	+	SPAM1
chr3	49190291	49191834	NR_004405	0.099	-	LAMB2P1
chr6	10396915	10412607	NM_001032280	0.099	-	TFAP2A
chr14	23299091	23304246	NM_181306	0.099	+	MRPL52
chr14	23299091	23304246	NM_181305	0.099	+	MRPL52
chr14	23299091	23304246	NM_181304	0.099	+	MRPL52
chr14	23299091	23304246	NM_181307	0.099	+	MRPL52
chr14	23299091	23304246	NM_180982	0.099	+	MRPL52
chr14	23299091	23304246	NM_178336	0.099	+	MRPL52
chr1	158101833	158110430	NR_033946	0.099	-	LOC646268
chr9	114448798	114521813	NM_001080551	0.098	-	C9orf84
chr20	29611878	29634007	NR_003579	0.098	+	FRG1B
chr14	57267424	57277194	NM_001270523	0.098	-	OTX2
chr14	57267424	57277194	NM_021728	0.098	-	OTX2
chr14	57267424	57277194	NM_001270524	0.098	-	OTX2
chr14	57267424	57277194	NR_073034	0.098	-	OTX2
chr20	19867164	19983103	NM_001242581	0.098	+	RIN2
chr5	149546343	149564121	NM_001804	0.098	+	CDX1
chr10	52384710	52391396	NR_126411	0.098	+	SGMS1-AS1
chr7	45197366	45223850	NM_005856	0.098	+	RAMP3
chr17	3572016	3572963	NM_031298	0.098	+	EMC6
chr17	3572016	3572963	NM_001014764	0.098	+	EMC6
chr11	85339616	85347583	NM_001256547	0.097	+	TMEM126B
chr11	85339616	85347583	NM_001193537	0.097	+	TMEM126B
chr11	85339616	85347583	NM_001193538	0.097	+	TMEM126B
chr11	85339616	85347583	NM_018480	0.097	+	TMEM126B
chr11	85339616	85347583	NM_001256546	0.097	+	TMEM126B
chr13	51922702	51922775	NR_049878	0.097	-	MIR5693
chr15	79575145	79590581	NM_001146341	0.097	+	ANKRD34C
chr1	172106018	172113975	NR_103486	0.097	-	DNM3OS
chr1	172106018	172113975	NR_038397	0.097	-	DNM3OS
chr5	153854531	153857824	NM_004821	0.097	-	HAND1
chr17	3566186	3571973	NM_001204698	0.096	-	TAX1BP3
chr17	3566186	3571973	NM_014604	0.096	-	TAX1BP3
chr4	9783257	9785633	NM_000798	0.095	+	DRD5
chr11	8413412	8615836	NM_001289059	0.095	-	STK33
chr11	8413412	8615836	NM_001289058	0.095	-	STK33
chr2	159027868	159313265	NM_138803	0.095	-	CCDC148
chr2	159027868	159313265	NM_001301684	0.095	-	CCDC148
chr2	159195104	159313265	NM_001301685	0.095	-	CCDC148
chr1	161676761	161684142	NM_001184867	0.095	+	FCRLA
chr1	161676761	161684142	NM_001184866	0.095	+	FCRLA
chr1	161676761	161684142	NM_001184873	0.095	+	FCRLA
chr1	161676761	161684142	NM_001184872	0.095	+	FCRLA
chr1	161676761	161684142	NM_001184871	0.095	+	FCRLA
chr1	161676761	161684142	NM_001184870	0.095	+	FCRLA
chr1	161676761	161684142	NM_032738	0.095	+	FCRLA
chr5	148737569	148749221	NM_024028	0.095	+	PCYOX1L
chr5	148737569	148749221	NM_001301054	0.095	+	PCYOX1L
chr5	148737569	148749221	NM_001301055	0.095	+	PCYOX1L
chr5	148737569	148749221	NM_001301057	0.095	+	PCYOX1L
chr7	27132613	27135625	NM_153620	0.094	-	HOXA1
chr7	27132613	27135625	NM_005522	0.094	-	HOXA1
chr19	7004963	7006426	NR_024372	0.094	-	FLJ25758
chr11	75046135	75046230	NR_029891	0.094	-	MIR326
chr6	42531759	42661243	NM_015255	0.094	+	UBR2
chr6	42531759	42588089	NM_001184801	0.094	+	UBR2
chr1	118406106	118472302	NM_017686	0.093	-	GDAP2
chr1	118419333	118472302	NM_001135589	0.093	-	GDAP2
chr7	114763652	114871409	NR_126407	0.093	-	LINC01392
chr11	47487488	47516073	NM_198700	0.093	-	CELF1
chr11	22688159	22834547	NM_001143830	0.092	+	GAS2
chr13	111618373	111642949	NR_126378	0.092	+	LINC00431
chr11	7255996	7256068	NR_031683	0.092	+	MIR302E
chr7	27135712	27139877	NR_038366	0.091	+	HOTAIRM1
chr7	27135712	27139877	NR_038367	0.091	+	HOTAIRM1
chr10	28822420	28912041	NM_016628	0.091	+	WAC
chr10	28822420	28912041	NM_100486	0.091	+	WAC
chr13	21277481	21297237	NM_138284	0.091	+	IL17D
chr2	48757307	48825654	NM_001198595	0.091	+	STON1
chr2	48757307	48825654	NM_006873	0.091	+	STON1
chr1	118472371	118503049	NM_006784	0.090	+	WDR3
chr1	148901844	148904054	NR_111001	0.090	+	DRD5P2
chr1	148901844	148904054	NR_111000	0.090	+	LOC101060524
chr15	43699411	43785354	NM_001141980	0.090	-	TP53BP1
chr15	43699411	43785354	NM_001141979	0.090	-	TP53BP1
chr12	122064454	122079946	NM_032790	0.090	+	ORAI1
chr5	40841409	40855456	NM_032587	0.090	+	CARD6
chr1	172113674	172113784	NR_029618	0.090	-	MIR199A2
chr10	92827	95178	NM_177987	0.089	-	TUBB8
chr19	47549166	47551882	NM_017854	0.088	-	TMEM160
chr1	84630322	84704181	NM_001242860	0.088	+	PRKACB
chr1	84630322	84704181	NM_001242861	0.088	+	PRKACB
chr1	84630322	84671122	NM_001300915	0.088	+	PRKACB
chr12	11285883	11286843	NM_001097643	0.088	-	TAS2R30
chr3	166958076	167098071	NM_001199202	0.088	-	ZBBX
chr3	186560462	186576252	NM_004797	0.087	+	ADIPOQ
chr3	186560462	186576252	NM_001177800	0.087	+	ADIPOQ
chr3	166958076	167098085	NM_024687	0.087	-	ZBBX
chr3	166958076	167098085	NM_001199201	0.087	-	ZBBX
chr2	43902291	43903461	NM_001101330	0.087	-	LOC728819
chr1	63788729	63790797	NM_012183	0.086	+	FOXD3
chr1	36197712	36235551	NM_001190481	0.086	-	CLSPN
chr1	36197712	36235551	NM_022111	0.086	-	CLSPN
chr7	155250823	155257526	NM_001427	0.086	+	EN2
chr9	128509616	128729655	NR_024122	0.085	+	PBX3
chr9	128509616	128729655	NR_024123	0.085	+	PBX3
chr9	128509616	128729655	NM_006195	0.085	+	PBX3
chr8	86839093	86840171	NR_003594	0.084	-	REXO1L2P
chr4	153701088	153833063	NM_001287433	0.084	+	ARFIP1
chr4	153701088	153833063	NM_001287432	0.084	+	ARFIP1
chr4	153701088	153833063	NM_001287431	0.084	+	ARFIP1
chr4	153701088	153833063	NM_014447	0.084	+	ARFIP1
chr4	153701088	153833063	NM_001025595	0.084	+	ARFIP1
chr4	153701088	153833063	NM_001025593	0.084	+	ARFIP1
chr5	141016516	141020631	NM_173828	0.084	+	RELL2
chr5	141016516	141020631	NM_001130029	0.084	+	RELL2
chr13	50025687	50069139	NM_001160308	0.084	+	SETDB2
chr2	169643048	169721849	NM_001171631	0.084	+	NOSTRIN
chr2	176788619	176867567	NR_130941	0.084	-	KIAA1715
chr16	27214806	27233089	NM_024773	0.083	+	KDM8
chr16	14927642	14990014	NM_014287	0.083	+	NOMO1
chr17	33570085	33594761	NM_144975	0.082	+	SLFN5
chr12	69978502	69978602	NR_037476	0.082	+	MIR3913-2
chr21	47721043	47738134	NM_001286463	0.082	-	C21orf58
chr5	35953190	35991535	NM_152404	0.082	-	UGT3A1
chr12	54377734	54379303	NR_047506	0.082	-	HOXC-AS3
chr9	5299865	5304611	NM_005059	0.081	-	RLN2
chr9	5299865	5304611	NM_134441	0.081	-	RLN2
chr6	32361115	32374907	NM_001304561	0.081	-	BTNL2
chr5	141000442	141016423	NM_003883	0.081	-	HDAC3
chr5	168195150	168195260	NR_029632	0.081	-	MIR218-2
chr19	36912075	36913799	NR_033748	0.081	+	LOC644189
chr6	32362512	32374900	NM_019602	0.081	-	BTNL2
chr17	76000317	76104916	NM_001142640	0.081	+	TNRC6C
chr17	76000317	76104916	NM_018996	0.081	+	TNRC6C
chr11	58910317	58922511	NM_001142520	0.081	+	FAM111A
chr11	58910317	58922511	NM_001142519	0.081	+	FAM111A
chr11	58910317	58922511	NM_001142521	0.081	+	FAM111A
chrX	108616134	108725285	NM_001522	0.080	-	GUCY2F
chr12	7801995	7823195	NM_001304566	0.080	-	APOBEC1
chr14	62462540	62568427	NM_031914	0.080	+	SYT16
chr2	169628460	169642939	NR_045787	0.080	-	CERS6-AS1
chr2	169628460	169642939	NR_045786	0.080	-	CERS6-AS1
chr2	109510926	109605828	NM_022336	0.080	-	EDAR
chr3	120315127	120321258	NM_004547	0.080	+	NDUFB4
chr3	120315127	120321258	NM_001168331	0.080	+	NDUFB4
chr12	54718873	54745635	NM_001271735	0.080	+	COPZ1
chr12	54718873	54745635	NM_001271736	0.080	+	COPZ1
chr12	54718873	54745635	NR_073424	0.080	+	COPZ1
chr12	54718873	54745635	NM_016057	0.080	+	COPZ1
chr12	54718873	54745635	NM_001271734	0.080	+	COPZ1
chr1	115572444	115576930	NM_000549	0.079	+	TSHB
chr1	143717587	143744519	NR_027468	0.079	-	LINC01138
chr1	143717587	143744519	NR_104014	0.079	-	LINC01138
chr11	58901445	58910281	NR_110184	0.079	-	LOC101927204
chr7	15728002	15736517	NR_110094	0.079	+	MEOX2-AS1
chr12	69978501	69978603	NR_037475	0.079	-	MIR3913-1
chr20	30780306	30795546	NM_002657	0.079	-	PLAGL2
chr5	150157507	150176298	NM_032947	0.079	+	SMIM3
chr5	172195092	172198203	NM_004417	0.079	-	DUSP1
chr3	53529075	53846492	NM_001128839	0.079	+	CACNA1D
chr3	53529075	53846492	NM_001128840	0.079	+	CACNA1D
chr3	53529075	53846492	NM_000720	0.079	+	CACNA1D
chr3	132036210	132077690	NM_001099	0.078	+	ACPP
chr3	132036210	132087146	NM_001134194	0.078	+	ACPP
chr3	132036210	132077690	NM_001292037	0.078	+	ACPP
chr4	153690505	153700916	NM_145720	0.078	-	TIGD4
chr2	177016112	177017949	NM_014621	0.078	+	HOXD4
chr11	64373645	64410787	NM_138734	0.078	-	NRXN2
chr11	102654406	102707497	NR_038390	0.078	+	WTAPP1
chr11	60197061	60215265	NM_023945	0.077	+	MS4A5
chr5	171636649	171710795	NM_152277	0.077	-	UBTD2
chr12	53038341	53045959	NM_000423	0.076	-	KRT2
chrX	114238537	114252207	NM_000640	0.076	-	IL13RA2
chr18	3451402	3458406	NM_173210	0.076	+	TGIF1
chr18	3451402	3458406	NM_170695	0.076	+	TGIF1
chr20	138110	139804	NM_139074	0.075	+	DEFB127
chr13	94470676	94510726	NR_046536	0.075	-	GPC6-AS2
chr20	30795695	30805726	NM_172236	0.074	+	POFUT1
chr20	30795695	30826467	NM_015352	0.074	+	POFUT1
chr21	31768391	31769138	NM_181599	0.074	+	KRTAP13-1
chr11	27387507	27494334	NM_018490	0.074	-	LGR4
chr2	106361519	106510730	NM_003581	0.074	+	NCK2
chr2	106361519	106510730	NM_001004722	0.074	+	NCK2
chr15	25523489	25523556	NR_001295	0.074	+	SNORD109A
chr15	25523489	25523556	NR_001289	0.074	+	SNORD109B
chr1	98676266	98738214	NR_046088	0.074	+	LOC729987
chr1	82266081	82458422	NM_001297705	0.074	+	LPHN2
chr1	82266081	82458422	NM_012302	0.074	+	LPHN2
chr1	82266081	82458422	NM_001297706	0.074	+	LPHN2
chr6	112408673	112423993	NM_001033564	0.073	+	FAM229B
chr1	84629866	84704181	NM_001242858	0.073	+	PRKACB
chr1	84629866	84704181	NM_001242857	0.073	+	PRKACB
chr1	84629866	84704181	NM_001242859	0.073	+	PRKACB
chr1	84629866	84671122	NM_001300917	0.073	+	PRKACB
chr12	121746047	121790265	NM_016237	0.073	-	ANAPC5
chr7	28992973	28998029	NM_014817	0.073	-	TRIL
chr4	56294067	56413076	NM_004898	0.073	-	CLOCK
chr3	50643884	50649262	NM_013324	0.073	-	CISH
chr3	50643884	50649262	NM_145071	0.073	-	CISH
chr14	24787554	24804277	NM_139247	0.073	-	ADCY4
chr14	24787554	24804277	NM_001198592	0.073	-	ADCY4
chr14	24787554	24804277	NM_001198568	0.073	-	ADCY4
chr19	11925106	11946016	NM_152357	0.072	+	ZNF440
chr8	128902873	129113499	NR_003367	0.072	+	PVT1
chr5	19473154	19886381	NM_001291957	0.072	-	CDH18
chr3	50649292	50686728	NM_001243926	0.072	+	MAPKAPK3
chr19	37959959	37976260	NM_144694	0.071	+	ZNF570
chr14	20710950	20711925	NM_001004479	0.071	+	OR11H4
chr2	25166504	25194963	NM_016544	0.071	-	DNAJC27
chr2	25166504	25194963	NM_001198559	0.071	-	DNAJC27
chr6	112391859	112408751	NM_016262	0.071	-	TUBE1
chr12	123464606	123467460	NM_016638	0.071	+	ARL6IP4
chr12	123464606	123467460	NM_001278379	0.071	+	ARL6IP4
chr12	123464606	123467460	NM_001278378	0.071	+	ARL6IP4
chr12	123464606	123467460	NR_103512	0.071	+	ARL6IP4
chr12	123464606	123467460	NM_001278380	0.071	+	ARL6IP4
chr12	123464606	123467460	NM_018694	0.071	+	ARL6IP4
chr12	123464606	123467460	NM_001002252	0.071	+	ARL6IP4
chr12	123464606	123467460	NM_001002251	0.071	+	ARL6IP4
chr2	25194980	25262563	NR_034113	0.071	+	DNAJC27-AS1
chr12	54378945	54384062	NM_017409	0.071	+	HOXC10
chr7	50526133	50633154	NM_001082971	0.071	-	DDC
chr5	129240522	129522327	NM_175856	0.070	+	CHSY3
chr10	75880014	75910826	NM_012095	0.070	-	AP3M1
chr10	75880014	75910826	NM_207012	0.070	-	AP3M1
chr10	124214178	124216868	NM_001099667	0.070	+	ARMS2
chr11	111126706	111157129	NM_198498	0.069	+	C11orf53
chrX	103315068	103317502	NR_003238	0.069	-	H2BFXP
chrX	103315068	103317502	NR_130172	0.069	-	LOC100101478
chr2	176788619	176867073	NM_001305008	0.069	-	KIAA1715
chr2	176788619	176867073	NM_001305009	0.069	-	KIAA1715
chr2	176788619	176867073	NM_001305011	0.069	-	KIAA1715
chr2	176788619	176867073	NM_030650	0.069	-	KIAA1715
chr2	176788619	176867073	NM_001305010	0.069	-	KIAA1715
chr16	81698958	81700879	NR_045112	0.068	+	LOC100129617
chr6	27925018	27925960	NM_012367	0.068	+	OR2B6
chr5	160358785	160365633	NR_027111	0.068	-	LOC285629
chr19	40221892	40228669	NM_001828	0.068	-	CLC
chr12	10167950	10183205	NR_120484	0.068	-	LOC102724020
chr10	133918312	133998313	NM_001105521	0.068	+	JAKMIP3
chr1	63786554	63789346	NR_121636	0.067	-	FOXD3-AS1
chr16	55836763	55867075	NM_001266	0.067	-	CES1
chr16	55836763	55867075	NM_001025194	0.067	-	CES1
