# Argument List:
# Name = NA
# peak file = /data4/CistromeAP/galaxy_database/files/000/976/dataset_976271.dat
# distance = 30000 bp
#Chromsome	TSS	TTS	RefseqID	Score	Strand	GeneSymbol
chr11	95523624	95565857	NM_014679	0.202	+	CEP57
chr11	95523624	95565857	NM_001243777	0.202	+	CEP57
chr11	95523624	95565857	NM_001243776	0.202	+	CEP57
chr1	152056619	152061540	NM_001008536	0.202	-	TCHHL1
chrX	43625856	43741721	NM_000898	0.202	-	MAOB
chr9	96208781	96215874	NM_198841	0.202	-	FAM120AOS
chr18	21718919	21741564	NM_153770	0.202	+	CABYR
chr18	21718919	21741564	NM_153768	0.202	+	CABYR
chr18	21718919	21741564	NM_138643	0.202	+	CABYR
chr18	21718919	21741564	NM_012189	0.202	+	CABYR
chr18	21718919	21741564	NM_153769	0.202	+	CABYR
chr5	69515015	69881629	NR_027386	0.202	-	GUSBP3
chr8	85097099	85834078	NM_001100391	0.202	+	RALYL
chr10	103529886	103535759	NM_033164	0.202	-	FGF8
chr10	103529886	103535759	NM_033163	0.202	-	FGF8
chr10	103529886	103535759	NM_006119	0.202	-	FGF8
chr10	103529886	103535759	NM_033165	0.202	-	FGF8
chr1	149812258	149812765	NM_021059	0.202	-	HIST2H3C
chr1	149812258	149812765	NM_001005464	0.202	-	HIST2H3A
chr10	111624523	111683311	NM_001167604	0.202	-	XPNPEP1
chr10	111624523	111683311	NM_020383	0.202	-	XPNPEP1
chr10	111624523	111683311	NR_030724	0.202	-	XPNPEP1
chr1	226250427	226259703	NR_002315	0.202	+	H3F3AP4
chr4	147628178	147867034	NM_031956	0.202	-	TTC29
chr4	147628178	147867034	NM_001300761	0.202	-	TTC29
chr7	29523431	29553951	NM_001293081	0.201	+	CHN2
chr4	120720260	120725670	NR_110660	0.201	-	LINC01365
chr6	56954827	57035098	NM_015555	0.201	+	ZNF451
chr6	56954827	57035098	NM_001031623	0.201	+	ZNF451
chr5	179921398	180005405	NM_001303241	0.201	+	CNOT6
chr1	222910557	222924002	NM_207468	0.201	+	FAM177B
chr1	226250407	226259703	NM_002107	0.201	+	H3F3A
chr11	126132813	126138877	NM_001177842	0.201	-	SRPR
chr11	126132813	126138877	NM_003139	0.201	-	SRPR
chr2	231281470	231335250	NM_001206704	0.201	+	SP100
chr15	66994673	67074337	NM_005585	0.201	+	SMAD6
chr15	66994673	67074337	NR_027654	0.201	+	SMAD6
chr8	67955314	67974562	NM_006837	0.201	-	COPS5
chr17	28951335	28953825	NR_033420	0.201	+	SH3GL1P2
chr11	104963195	104972158	NM_001007232	0.201	-	CARD17
chr6	56954807	56974512	NM_001257273	0.201	+	ZNF451
chr13	95413194	95587664	NR_110754	0.201	+	LOC101927284
chr9	109363208	109363303	NR_107048	0.201	+	MIR8081
chr5	66300447	66465423	NM_001297651	0.201	+	MAST4
chr5	66300447	66465423	NM_001290227	0.201	+	MAST4
chr11	30031287	30038577	NM_002233	0.201	-	KCNA4
chrX	38660684	38665783	NM_001098791	0.201	+	MID1IP1
chrX	38660684	38665783	NM_021242	0.201	+	MID1IP1
chrX	38660684	38665783	NM_001098790	0.201	+	MID1IP1
chr18	2652168	2655394	NR_033754	0.201	-	CBX3P2
chr5	68935289	69006354	NR_027386	0.201	-	GUSBP3
chr11	94883702	94892312	NR_110303	0.200	+	LOC101929295
chr12	11174217	11175219	NM_176888	0.200	-	TAS2R19
chr4	41992522	42089551	NM_006345	0.200	+	SLC30A9
chr2	159651828	159672496	NM_001017920	0.200	+	DAPL1
chr1	117117019	117210377	NM_001007237	0.200	-	IGSF3
chr2	74120092	74146780	NM_001199893	0.200	+	ACTG2
chr2	74120092	74146780	NM_001615	0.200	+	ACTG2
chr11	71525090	71532593	NM_001278713	0.200	-	ZNF705E
chr3	178136988	178175093	NR_046786	0.200	+	LINC01014
chr15	74471807	74502046	NM_001199040	0.200	-	STRA6
chr12	6679247	6716599	NM_001273	0.200	-	CHD4
chr22	39828164	39833133	NR_040535	0.200	+	LOC100506472
chr11	5372737	5373676	NM_001004750	0.200	+	OR51B6
chr6	29364415	29365448	NM_013936	0.200	+	OR12D2
chr12	8325149	8332642	NM_001004328	0.200	+	ZNF705A
chr11	126138934	126148027	NR_037647	0.200	+	FOXRED1
chr11	126138934	126148027	NM_017547	0.200	+	FOXRED1
chr5	70220767	70248838	NM_000344	0.200	+	SMN1
chr5	70220767	70248838	NM_001297715	0.200	+	SMN1
chr5	70220767	70248838	NM_022874	0.200	+	SMN1
chr5	70220767	70248842	NM_022875	0.200	+	SMN2
chr5	70220767	70248842	NM_017411	0.200	+	SMN2
chr5	70220767	70248842	NM_022877	0.200	+	SMN2
chr5	70220767	70248842	NM_022876	0.200	+	SMN2
chr9	88835179	88874572	NM_001276366	0.200	-	C9orf153
chr9	88835179	88874572	NM_001276367	0.200	-	C9orf153
chr14	78183943	78227497	NM_012245	0.199	-	SNW1
chr5	69345349	69373422	NM_022877	0.199	+	SMN2
chr5	69345349	69373418	NM_000344	0.199	+	SMN1
chr5	69345349	69373418	NM_001297715	0.199	+	SMN1
chr5	69345349	69373422	NM_017411	0.199	+	SMN2
chr5	69345349	69373422	NM_022876	0.199	+	SMN2
chr5	69345349	69373418	NM_022874	0.199	+	SMN1
chr5	69345349	69373422	NM_022875	0.199	+	SMN2
chrX	100870107	100872991	NM_019007	0.199	-	ARMCX6
chrX	100870107	100872991	NM_001009584	0.199	-	ARMCX6
chrX	100870107	100872991	NR_033669	0.199	-	ARMCX6
chrX	100870107	100872991	NR_033670	0.199	-	ARMCX6
chrX	100870107	100872991	NM_001184768	0.199	-	ARMCX6
chr12	22199109	22218606	NM_018686	0.199	+	CMAS
chr12	55725484	55726420	NM_054104	0.199	+	OR6C3
chr1	226736500	226796915	NM_001003665	0.199	+	C1orf95
chr1	153042703	153044084	NM_001017418	0.199	-	SPRR2B
chr4	173555835	173648029	NR_125894	0.199	-	LOC101928314
chr14	37126772	37147011	NM_006194	0.199	+	PAX9
chr6	100054649	100063454	NM_021620	0.199	+	PRDM13
chr3	57611180	57678816	NM_152678	0.199	-	DENND6A
chr13	27844463	27847827	NM_206827	0.199	+	RASL11A
chr6	52614884	52628361	NM_000846	0.199	-	GSTA2
chr22	32150847	32303020	NM_001136029	0.199	+	DEPDC5
chr22	32150847	32303020	NM_014662	0.199	+	DEPDC5
chr4	153547265	153601317	NM_152680	0.199	-	TMEM154
chr4	123300120	123350947	NM_139243	0.199	+	ADAD1
chr7	66800962	66805012	NR_108104	0.199	+	LINC01372
chr1	150594598	150601609	NM_207045	0.198	-	ENSA
chr1	150595753	150601609	NM_207047	0.198	-	ENSA
chr1	150594598	150601609	NM_207046	0.198	-	ENSA
chr3	98298289	98312455	NM_000097	0.198	-	CPOX
chr1	150594598	150602098	NM_207042	0.198	-	ENSA
chr1	150595753	150602098	NM_207044	0.198	-	ENSA
chr1	150594598	150602098	NM_004436	0.198	-	ENSA
chr1	150599521	150602098	NM_207168	0.198	-	ENSA
chr1	150595753	150602098	NM_207043	0.198	-	ENSA
chr1	241815579	241965434	NM_144625	0.198	+	WDR64
chr6	142468298	142542085	NM_001286372	0.198	+	VTA1
chr6	142468298	142542085	NM_016485	0.198	+	VTA1
chr6	142468298	142542085	NM_001286371	0.198	+	VTA1
chr5	140050380	140053171	NM_194249	0.198	-	DND1
chr13	30510667	30524625	NR_033889	0.198	+	LINC00544
chr2	131193234	131199254	NR_103761	0.198	-	CYP4F62P
chr9	112810877	112934791	NM_001198656	0.198	+	AKAP2
chr9	112810877	112934791	NM_001004065	0.198	+	AKAP2
chr12	23685230	24102637	NM_006940	0.198	-	SOX5
chr13	115000361	115038150	NM_003903	0.198	+	CDC16
chr13	115000361	115038150	NM_001078645	0.198	+	CDC16
chr10	97889812	97923517	NM_001278525	0.198	+	ZNF518A
chr5	178977561	179037027	NM_025158	0.198	+	RUFY1
chr6	149979288	150037561	NR_073033	0.198	-	LATS1
chr4	186320693	186347139	NM_018359	0.198	-	UFSP2
chr4	186320693	186347139	NR_028085	0.198	-	UFSP2
chr1	246729638	246831884	NM_152609	0.198	+	CNST
chr1	246729638	246811544	NM_001139459	0.198	+	CNST
chr5	70883114	70954530	NM_022132	0.198	+	MCCC2
chr7	123092235	123174718	NR_104245	0.198	-	IQUB
chr7	123092235	123174718	NM_178827	0.198	-	IQUB
chr8	86099909	86126753	NM_001083589	0.197	+	E2F5
chrX	13328770	13338052	NR_046087	0.197	+	GS1-600G8.3
chr4	71248794	71255961	NM_006685	0.197	+	SMR3B
chr1	236681513	236716279	NM_201545	0.197	+	LGALS8
chr3	164924747	165231516	NR_125764	0.197	+	LINC01322
chr9	116822407	116840752	NM_001633	0.197	-	AMBP
chr14	78227172	78236085	NM_001173978	0.197	+	C14orf178
chr14	78227172	78236085	NM_174943	0.197	+	C14orf178
chr13	19997018	20135714	NR_073485	0.197	-	TPTE2
chr20	57209827	57210794	NR_125359	0.197	+	LOC79160
chr14	88484948	88492656	NR_110121	0.197	-	LOC101928791
chr3	119421868	119485949	NM_033364	0.197	+	MAATS1
chr11	126139039	126148027	NR_037648	0.197	+	FOXRED1
chr12	57943846	57978554	NM_004984	0.197	+	KIF5A
chr9	71320329	71624092	NM_003558	0.197	+	PIP5K1B
chr9	71320329	71624092	NM_001278253	0.197	+	PIP5K1B
chr3	120768486	120768562	NR_049861	0.197	+	MIR5682
chr10	117816441	118033126	NM_005264	0.197	-	GFRA1
chr22	27299254	27316573	NR_110540	0.197	+	LINC01422
chr15	80696691	80890277	NM_014862	0.197	+	ARNT2
chr1	11734536	11741271	NM_006341	0.197	-	MAD2L2
chr2	53994928	54002287	NM_001008708	0.197	+	CHAC2
chr10	127524908	127569884	NM_018180	0.197	-	DHX32
chr6	119134611	119252903	NM_017696	0.197	-	MCM9
chr17	62179	202633	NM_006987	0.196	-	RPH3AL
chr17	62179	202633	NM_001190413	0.196	-	RPH3AL
chr17	62179	202633	NM_001190412	0.196	-	RPH3AL
chr17	62179	202633	NM_001190411	0.196	-	RPH3AL
chr3	16357351	16555222	NM_015150	0.196	-	RFTN1
chr22	35653444	35691800	NR_027780	0.196	+	HMGXB4
chr22	35653444	35691800	NM_001003681	0.196	+	HMGXB4
chr1	220230823	220263195	NM_006085	0.196	-	BPNT1
chr1	220230823	220263195	NM_001286149	0.196	-	BPNT1
chr1	220230823	220263195	NM_001286150	0.196	-	BPNT1
chr1	220230823	220263195	NM_001286151	0.196	-	BPNT1
chr5	112312406	112357892	NM_152624	0.196	+	DCP2
chr5	112312406	112357892	NM_001242377	0.196	+	DCP2
chr5	112312406	112357892	NR_038352	0.196	+	DCP2
chr9	72768049	72790804	NR_040076	0.196	-	MAMDC2-AS1
chr9	21077103	21077943	NM_002176	0.196	-	IFNB1
chr1	246703862	246729565	NM_022366	0.196	-	TFB2M
chr7	29959718	30029905	NM_001145514	0.196	-	SCRN1
chr14	19563121	19566680	NR_110504	0.196	-	LOC101929572
chr14	19563711	19566680	NR_046571	0.196	-	POTEH-AS1
chr16	71678828	71758604	NM_015020	0.196	-	PHLPP2
chr1	185014550	185071740	NM_007212	0.196	+	RNF2
chr1	222695601	222721444	NM_024746	0.196	-	HHIPL2
chr17	39155444	39156138	NM_031959	0.196	-	KRTAP3-2
chr5	173416161	173433143	NM_001144954	0.196	+	C5orf47
chr3	44283377	44373590	NM_001145030	0.196	+	TOPAZ1
chr1	186344889	186390503	NM_017847	0.196	+	C1orf27
chr1	186344889	186390503	NM_001164246	0.196	+	C1orf27
chr1	186344889	186390503	NM_001164245	0.196	+	C1orf27
chr3	148545587	148577972	NM_001871	0.196	+	CPB1
chr7	45022626	45026259	NR_003697	0.196	-	SNHG15
chr2	61644378	61644512	NR_003707	0.195	-	SNORA70B
chr17	44668099	44718040	NR_033799	0.195	+	NSFP1
chr9	91262093	91267075	NM_001100111	0.195	-	LOC286238
chr15	89631380	89745591	NM_152924	0.195	+	ABHD2
chr15	89631380	89745591	NM_007011	0.195	+	ABHD2
chr5	41142247	41213695	NM_000065	0.195	-	C6
chr1	169764549	169822229	NM_018186	0.195	+	C1orf112
chr2	55463755	55496384	NM_002453	0.195	-	MTIF2
chr6	11044923	11079377	NR_038962	0.195	+	ELOVL2-AS1
chr16	6069131	7763340	NM_001142333	0.195	+	RBFOX1
chr16	6069131	7763340	NM_018723	0.195	+	RBFOX1
chr2	32757219	32757313	NR_030285	0.195	+	MIR558
chrX	38660500	38663136	NR_046706	0.195	-	MID1IP1-AS1
chr18	2655885	2805015	NM_015295	0.195	+	SMCHD1
chr6	80194707	80247147	NM_001122769	0.195	-	LCA5
chr6	80194707	80247147	NM_181714	0.195	-	LCA5
chr7	128281294	128301052	NR_024368	0.195	+	LINC01000
chr3	79460876	79484377	NR_110133	0.195	+	LOC101927374
chr5	153418518	153437014	NM_001242336	0.195	+	MFAP3
chr5	153418518	153437014	NM_005927	0.195	+	MFAP3
chr5	153418518	153437014	NM_001135037	0.195	+	MFAP3
chr5	114460458	114516243	NM_018700	0.195	-	TRIM36
chr5	114506798	114516243	NM_001017397	0.195	-	TRIM36
chr5	114513235	114516243	NM_001017398	0.195	-	TRIM36
chr5	114460458	114516243	NM_001300752	0.195	-	TRIM36
chr14	55738871	55819801	NM_152231	0.195	+	FBXO34
chr5	92922830	92957593	NR_049801	0.195	+	MIR548AO
chrX	135044230	135056134	NM_173470	0.195	-	MMGT1
chr17	44668034	44834828	NM_006178	0.194	+	NSF
chr17	44668034	44834828	NR_040116	0.194	+	NSF
chr15	24220293	24333301	NR_126392	0.194	+	PWRN4
chr3	85008132	86123579	NM_001167674	0.194	+	CADM2
chr3	85008132	86123579	NM_001167675	0.194	+	CADM2
chr5	19473154	19988353	NM_004934	0.194	-	CDH18
chr5	19473154	19988353	NM_001167667	0.194	-	CDH18
chr1	92539992	92541029	NM_001287737	0.194	-	SETSIP
chr4	53457126	53522759	NM_001134223	0.194	-	USP46
chr5	153371268	153418497	NM_018691	0.194	-	FAM114A2
chr11	31838113	31908587	NR_033971	0.194	+	DKFZp686K1684
chr21	39698280	39717998	NR_110545	0.194	-	LINC01423
chr11	89530822	89541743	NM_020358	0.194	-	TRIM49
chr12	10323197	10344403	NM_001079815	0.194	+	TMEM52B
chr1	25071759	25170815	NM_013943	0.194	+	CLIC4
chr4	76501703	76555721	NM_003948	0.194	-	CDKL2
chr6	89887222	89941007	NM_001267582	0.194	-	GABRR1
chr10	27793102	27831166	NM_001256415	0.194	+	RAB18
chr10	27793102	27831166	NM_001256412	0.194	+	RAB18
chr10	27793102	27831166	NM_001256411	0.194	+	RAB18
chr10	27793102	27831166	NM_021252	0.194	+	RAB18
chr10	27793102	27831166	NM_001256410	0.194	+	RAB18
chr10	27793102	27831166	NR_046172	0.194	+	RAB18
chr6	29942891	29946177	NR_028032	0.194	+	HCG9
chr7	41733545	41752792	NR_027119	0.194	+	INHBA-AS1
chr6	25108200	25138620	NR_027626	0.194	-	CMAHP
chr2	55463755	55496315	NM_001005369	0.194	-	MTIF2
chr20	37353104	37358015	NM_080552	0.194	+	SLC32A1
chr1	116916488	116947396	NM_001160233	0.194	+	ATP1A1
chr1	144300467	144341077	NR_111951	0.193	-	LINC00869
chr1	144300467	144341077	NR_111952	0.193	-	LINC00869
chr1	144300467	144341077	NR_111953	0.193	-	LINC00869
chr3	52813936	52826084	NM_001166435	0.193	+	ITIH1
chr3	52813941	52826084	NM_001166436	0.193	+	ITIH1
chr12	10902832	10930050	NR_120463	0.193	+	LOC101928162
chr3	23847383	23933131	NM_003341	0.193	+	UBE2E1
chr3	23847383	23933131	NM_182666	0.193	+	UBE2E1
chr10	124516209	124557161	NR_003570	0.193	+	DMBT1P1
chr19	48777006	48790865	NM_001301062	0.193	+	ZNF114
chr7	41733513	41818976	NR_027118	0.193	+	INHBA-AS1
chr6	43265997	43273276	NM_006672	0.193	+	SLC22A7
chr6	43265997	43273276	NM_153320	0.193	+	SLC22A7
chr2	145425533	145834291	NR_033870	0.193	+	TEX41
chr22	16274608	16277577	NR_046571	0.193	+	POTEH-AS1
chr7	35840595	35946715	NM_001788	0.193	+	SEPT7
chr7	35840595	35946715	NM_001242956	0.193	+	SEPT7
chr7	35840595	35946715	NM_001011553	0.193	+	SEPT7
chr1	201865583	201915716	NM_012134	0.193	-	LMOD1
chr8	66514690	66546452	NM_018120	0.193	-	ARMC1
chr8	66514690	66546452	NM_001286702	0.193	-	ARMC1
chr4	122680084	122686340	NM_152399	0.193	-	TMEM155
chr8	116420723	116681255	NM_014112	0.193	-	TRPS1
chr8	116420723	116681255	NM_001282903	0.193	-	TRPS1
chr10	123872553	124014060	NM_001291879	0.193	+	TACC2
chr1	35451766	35497569	NM_007167	0.193	-	ZMYM6
chr5	66297445	66299982	NR_111908	0.193	-	LOC101928794
chr20	5451841	5457780	NR_029405	0.193	+	LOC643406
chr14	37049215	37051786	NM_014360	0.192	-	NKX2-8
chr11	88237743	88257222	NR_049724	0.192	+	GRM5-AS1
chr11	57228009	57245012	NM_178570	0.192	+	RTN4RL2
chr4	52886860	52904485	NM_000232	0.192	-	SGCB
chr12	56223391	56230030	NR_036479	0.192	+	TMEM198B
chr12	56223391	56230030	NR_036478	0.192	+	TMEM198B
chr12	56223391	56230030	NR_036477	0.192	+	TMEM198B
chr12	56223391	56230030	NR_036476	0.192	+	TMEM198B
chr21	15481134	15583212	NM_001302998	0.192	-	LIPI
chr21	15481134	15583212	NM_001302999	0.192	-	LIPI
chr21	15481134	15583212	NM_001303001	0.192	-	LIPI
chr21	15481134	15583212	NM_001303000	0.192	-	LIPI
chr5	140800536	140892546	NM_032092	0.192	+	PCDHGA11
chr5	140800536	140892546	NM_018914	0.192	+	PCDHGA11
chr5	140800536	140803653	NM_032091	0.192	+	PCDHGA11
chr3	58484091	58488087	NM_153331	0.192	+	KCTD6
chr11	10830843	10844478	NR_120540	0.192	+	LOC101928053
chr1	44870959	45117396	NM_018150	0.192	+	RNF220
chr19	53300660	53324922	NR_036599	0.192	-	ZNF28
chr19	53300660	53324922	NR_036600	0.192	-	ZNF28
chr19	53300660	53324922	NM_006969	0.192	-	ZNF28
chr7	42948871	42951689	NM_024054	0.192	-	C7orf25
chr7	42948871	42951689	NM_001099858	0.192	-	C7orf25
chr4	88221646	88221735	NR_049891	0.192	-	MIR5705
chr7	29959718	30029734	NM_001145513	0.192	-	SCRN1
chr11	129939715	130014706	NM_001142277	0.192	+	APLP2
chr11	129939715	130014706	NM_001642	0.192	+	APLP2
chr11	129939715	130014706	NM_001142276	0.192	+	APLP2
chr11	129939715	130014706	NM_001142278	0.192	+	APLP2
chr11	129939715	130014706	NR_024516	0.192	+	APLP2
chr11	129939715	130014706	NR_024515	0.192	+	APLP2
chr14	20006912	20010956	NR_110505	0.192	+	LOC100508046
chr5	140213968	140391929	NM_018910	0.192	+	PCDHA7
chr5	140213968	140216338	NM_031852	0.192	+	PCDHA7
chr7	107564245	107643804	NM_002291	0.191	-	LAMB1
chr12	11700963	11717335	NR_033890	0.191	+	LINC01252
chr1	3728644	3773797	NM_014704	0.191	-	CEP104
chr5	76114832	76131140	NM_005242	0.191	+	F2RL1
chr1	7831328	7841492	NM_004781	0.191	+	VAMP3
chr10	119000583	119038941	NM_003054	0.191	+	SLC18A2
chr12	56214743	56223420	NM_032364	0.191	-	DNAJC14
chr15	32812048	32825942	NR_036650	0.191	-	WHAMMP1
chr1	170240545	170253349	NR_026957	0.191	-	LINC01142
chr12	44187525	44200178	NM_001242397	0.191	-	TWF1
chr12	44187525	44200178	NR_073472	0.191	-	TWF1
chr12	44187525	44200178	NM_002822	0.191	-	TWF1
chr12	44187525	44200178	NR_073473	0.191	-	TWF1
chr9	21006364	21031635	NM_001010915	0.191	-	HACD4
chrX	50108405	50213737	NM_001013742	0.191	-	DGKK
chr4	166605790	166683930	NR_121676	0.191	+	LINC01179
chr10	72643264	72648543	NM_000281	0.191	-	PCBD1
chr1	150336586	150449041	NM_015203	0.191	+	RPRD2
chr1	150336586	150449041	NM_001297673	0.191	+	RPRD2
chr1	150336586	150449041	NM_001297674	0.191	+	RPRD2
chr1	228584748	228584810	NR_106800	0.191	-	MIR6742
chr19	46733008	46734500	NM_198541	0.191	+	IGFL1
chr1	3773830	3801993	NM_004402	0.191	+	DFFB
chr1	3773830	3801993	NM_001282669	0.191	+	DFFB
chr1	3773830	3801993	NR_104222	0.191	+	DFFB
chr13	47029338	47040911	NR_120426	0.191	-	LINC01198
chr6	39760772	39872653	NM_015345	0.191	+	DAAM2
chr8	42195972	42229331	NM_002690	0.191	+	POLB
chr7	156435670	156469820	NM_001184997	0.191	+	RNF32
chr3	24192814	24231447	NR_121667	0.190	+	LOC101927854
chr7	152456833	152552464	NM_020445	0.190	+	ACTR3B
chr7	152456833	152552464	NM_001040135	0.190	+	ACTR3B
chr7	152456833	152552464	NR_073001	0.190	+	ACTR3B
chr7	152456833	152552464	NR_073000	0.190	+	ACTR3B
chr13	91739508	91743693	NR_104057	0.190	-	LINC00380
chr13	48611702	48615638	NM_001304745	0.190	+	NUDT15
chr13	48611702	48621358	NM_018283	0.190	+	NUDT15
chr6	130687425	130764210	NM_001258277	0.190	+	TMEM200A
chr6	130687425	130764210	NM_001258276	0.190	+	TMEM200A
chr1	221503269	221509638	NR_024236	0.190	-	C1orf140
chr6	45296053	45518819	NM_001015051	0.190	+	RUNX2
chr6	45296053	45518819	NM_001024630	0.190	+	RUNX2
chr6	45296053	45339790	NR_103532	0.190	+	RUNX2
chr6	45296053	45339790	NR_103533	0.190	+	RUNX2
chr9	23690102	23826063	NM_004432	0.190	-	ELAVL2
chr6	114376749	114384041	NM_153612	0.190	-	HS3ST5
chr1	169761669	169764061	NM_033418	0.190	-	METTL18
chr5	126626455	126796910	NM_032446	0.190	+	MEGF10
chr5	126626455	126796910	NM_001256545	0.190	+	MEGF10
chr1	119425665	119532179	NM_152380	0.190	-	TBX15
chr1	63063157	63071976	NM_014495	0.190	+	ANGPTL3
chr9	107366951	107367908	NM_001004481	0.190	-	OR13C2
chr15	69452972	69564544	NM_015554	0.190	+	GLCE
chr5	32354455	32444844	NM_016107	0.190	-	ZFR
chr9	82439444	82649470	NR_121213	0.190	+	LINC01507
chr1	244214560	244220778	NM_205768	0.190	+	ZBTB18
chr18	3466247	3478976	NR_110428	0.190	+	GAPLINC
chr18	3466247	3478976	NR_110429	0.190	+	GAPLINC
chr1	14361	29370	NR_024540	0.190	-	WASH7P
chr9	214864	465259	NM_203447	0.190	+	DOCK8
chr5	17217669	17276954	NM_006317	0.190	+	BASP1
chr6	33378772	33384230	NM_024165	0.189	+	PHF1
chr6	33378772	33384230	NM_002636	0.189	+	PHF1
chr6	33378772	33384230	NR_027692	0.189	+	PHF1
chr1	40713572	40717365	NM_001008740	0.189	+	TMCO2
chr10	104238985	104262512	NM_005736	0.189	-	ACTR1A
chr11	73498916	73575656	NM_016055	0.189	+	MRPL48
chr10	97889471	97923517	NM_001278526	0.189	+	ZNF518A
chr10	97889471	97923517	NM_014803	0.189	+	ZNF518A
chr10	97889471	97923517	NM_001278524	0.189	+	ZNF518A
chr13	35009590	35214822	NR_047036	0.189	-	LINC00457
chr9	108456805	108538892	NM_018112	0.189	+	TMEM38B
chr4	119199916	119200978	NR_003584	0.189	+	SNHG8
chr4	119199916	119200978	NR_034010	0.189	+	SNHG8
chr4	119199916	119200978	NR_034011	0.189	+	SNHG8
chr11	18621350	18631802	NR_038360	0.189	+	SPTY2D1-AS1
chr3	7561427	7576971	NR_046606	0.189	-	GRM7-AS1
chr3	23845514	23848396	NR_046652	0.189	-	UBE2E1-AS1
chr13	23755059	23899304	NM_000231	0.189	+	SGCG
chr6	160183510	160200144	NM_001303253	0.189	+	ACAT2
chr10	74870132	74891586	NM_001283019	0.188	+	NUDT13
chr10	74870132	74891586	NM_015901	0.188	+	NUDT13
chr10	74870132	74891586	NM_001283016	0.188	+	NUDT13
chr10	74870132	74891586	NM_001283017	0.188	+	NUDT13
chr10	74870132	74891586	NM_001283015	0.188	+	NUDT13
chr10	74870132	74891586	NM_001283014	0.188	+	NUDT13
chr10	74870132	74891586	NR_104264	0.188	+	NUDT13
chr10	117816441	118032796	NM_001145453	0.188	-	GFRA1
chr10	28033543	28056728	NR_121652	0.188	+	MKX-AS1
chr4	174089903	174245118	NM_017423	0.188	+	GALNT7
chr4	81189418	81212171	NM_001291812	0.188	+	FGF5
chr7	91502190	91510034	NM_006980	0.188	-	MTERF1
chr7	91502190	91510034	NM_001301135	0.188	-	MTERF1
chr7	91502190	91510034	NM_001301134	0.188	-	MTERF1
chr14	78266425	78400297	NM_001142545	0.188	+	ADCK1
chr14	78266425	78400297	NM_020421	0.188	+	ADCK1
chr8	41119475	41166990	NM_003012	0.188	-	SFRP1
chr5	139493707	139499001	NM_005859	0.188	+	PURA
chr18	21719447	21741564	NM_138644	0.188	+	CABYR
chr15	66332570	66332670	NR_036196	0.188	+	MIR4311
chr3	178276487	178562217	NM_005832	0.188	+	KCNMB2
chr3	178276487	178562217	NM_001278911	0.188	+	KCNMB2
chr12	98389160	98389226	NR_036189	0.188	-	MIR4303
chr12	122688227	122692084	NM_030765	0.188	+	B3GNT4
chr4	79567147	79605655	NR_038308	0.188	+	LINC01094
chr4	79567147	79605655	NR_038307	0.188	+	LINC01094
chr4	79567147	79605655	NR_038306	0.188	+	LINC01094
chr4	79567147	79605655	NR_038305	0.188	+	LINC01094
chr4	79567147	79605655	NR_038304	0.188	+	LINC01094
chr4	79567147	79605655	NR_038303	0.188	+	LINC01094
chr2	153191750	153506348	NM_052905	0.188	+	FMNL2
chr2	39146503	39202590	NM_001145451	0.187	+	ARHGEF33
chr6	69342554	69344216	NR_125872	0.187	-	LOC101928307
chr3	139076432	139108522	NM_004766	0.187	-	COPB2
chr3	139076432	139108522	NR_023350	0.187	-	COPB2
chr5	4773593	4774978	NR_104619	0.187	+	LOC101929153
chr1	156374054	156399184	NM_006365	0.187	-	C1orf61
chr6	132269316	132272518	NM_001901	0.187	-	CTGF
chr10	94833646	94837641	NM_000783	0.187	+	CYP26A1
chr17	33458340	33469334	NM_018096	0.187	-	NLE1
chr10	71962585	71993190	NM_021129	0.187	-	PPA1
chr17	48770550	48785270	NM_052855	0.187	-	ANKRD40
chr4	84457469	84527027	NM_032717	0.187	+	AGPAT9
chrX	135570124	135574598	NM_001727	0.187	+	BRS3
chr9	22646198	22824212	NR_038977	0.187	+	LINC01239
chr4	155506428	155511897	NM_021871	0.187	-	FGA
chr4	155504279	155511897	NM_000508	0.187	-	FGA
chr6	160181290	160183364	NR_037166	0.187	-	LOC100129518
chr3	55499742	55515426	NM_001256105	0.187	-	WNT5A
chr2	227596032	227663506	NM_005544	0.186	-	IRS1
chr10	978965	988683	NR_120629	0.186	+	LOC101927762
chr18	74207476	74210045	NM_001272093	0.186	+	C18orf65
chr1	58946390	59012471	NM_145243	0.186	-	OMA1
chr2	43902291	43903461	NM_001101330	0.186	-	LOC728819
chr4	99182526	99365012	NM_001100429	0.186	+	RAP1GDS1
chr4	99182526	99365012	NM_001100430	0.186	+	RAP1GDS1
chr4	99182526	99365012	NM_021159	0.186	+	RAP1GDS1
chr4	99182526	99365012	NM_001100428	0.186	+	RAP1GDS1
chr4	99182526	99365012	NM_001100426	0.186	+	RAP1GDS1
chr4	99182526	99365012	NM_001100427	0.186	+	RAP1GDS1
chr11	107461816	107537505	NM_018712	0.186	+	ELMOD1
chr11	107461816	107537505	NM_001130037	0.186	+	ELMOD1
chr2	10443825	10567743	NM_134421	0.186	+	HPCAL1
chr19	44100737	44104587	NM_001145347	0.186	+	ZNF576
chr8	39172181	39260375	NR_001448	0.186	+	ADAM5
chr4	186990308	187006252	NM_003265	0.186	+	TLR3
chr11	124293837	124294767	NM_001005196	0.186	-	OR8B4
