Gene	Sample	RPKM
YEATS4	Endo	42.1609
YEATS4	Endo	42.1609
OTOGL	Endo	0.071091
PTPRQ	Endo	0.0197339
MIR4699	Endo	0
CLLU1	Endo	0
CLLU1	Endo	0
CLLU1	Endo	0
MIR331	Endo	0
ELK3	Endo	10.151
MIR135A2	Endo	0
USP30	Endo	4.24906
PEBP1	Endo	102.393
LOC100128554	Endo	0.0304704
LOC100128554	Endo	0.0304704
A2MP1	Endo	0.146783
MIR1244-1	Endo	0
MIR1244-1	Endo	0
KLRC3	Endo	0
KLRC3	Endo	0
KLRC2	Endo	0.0462607
KLRC1	Endo	0.0641726
KLRC1	Endo	0.0641726
TAS2R14	Endo	3.2434
TAS2R46	Endo	0
TAS2R30	Endo	0.225744
GYS2	Endo	0.0409835
SOX5	Endo	6.52636
IPO8	Endo	18.9137
PKP2	Endo	27.1671
PKP2	Endo	27.1671
AMIGO2	Endo	4.0503
AMIGO2	Endo	4.0503
LALBA	Endo	0
FAM186B	Endo	0.283174
FAM186B	Endo	0.283174
FMNL3	Endo	6.25073
FMNL3	Endo	6.25073
RACGAP1	Endo	41.9307
RACGAP1	Endo	41.9307
RACGAP1	Endo	41.9307
CERS5	Endo	45.2982
CERS5	Endo	45.2982
CERS5	Endo	45.2982
SLC11A2	Endo	37.9863
BIN2	Endo	0
BIN2	Endo	0
BIN2	Endo	0
BIN2	Endo	0
KRT6B	Endo	0
GTSF1	Endo	0.0958641
AVIL	Endo	1.0343
MIR26A2	Endo	0
RPSAP52	Endo	0.431721
MGAT4C	Endo	0.560629
ATP2B1	Endo	58.2642
ATP2B1	Endo	58.2642
CLLU1OS	Endo	0
NR2C1	Endo	24.2715
NR2C1	Endo	24.2715
NR2C1	Endo	24.2715
USP44	Endo	7.3718
USP44	Endo	7.3718
GLT8D2	Endo	1.06467
SELPLG	Endo	0.0824896
PPTC7	Endo	11.0134
HVCN1	Endo	3.35441
HVCN1	Endo	3.35441
VSIG10	Endo	12.0617
HPD	Endo	0.105563
HCAR1	Endo	0
LINC00327	Endo	0.0137041
ATP12A	Endo	4.98052
ATP12A	Endo	4.98052
NAA16	Endo	10.6565
NAA16	Endo	10.6565
NAA16	Endo	10.6565
DNAJC15	Endo	30.365
WDFY2	Endo	6.67507
SCEL	Endo	0.0333336
SCEL	Endo	0.0333336
SCEL	Endo	0.0333336
CLYBL	Endo	0.723525
CLYBL	Endo	0.723525
TPP2	Endo	46.8945
LINC00460	Endo	0
LAMP1	Endo	101.31
BASP1P1	Endo	0
CDX2	Endo	0.024038
SPG20	Endo	22.6746
CSNK1A1L	Endo	6.46717
POSTN	Endo	0.46904
POSTN	Endo	0.46904
POSTN	Endo	0.46904
POSTN	Endo	0.46904
POSTN	Endo	0.46904
POSTN	Endo	0.46904
POSTN	Endo	0.46904
STOML3	Endo	0
STOML3	Endo	0
MIR320D1	Endo	0
CPB2	Endo	0.0762864
CPB2	Endo	0.0762864
LPAR6	Endo	1.53765
CAB39L	Endo	4.65108
CAB39L	Endo	4.65108
FBXL3	Endo	14.5882
EDNRB	Endo	0.849224
EDNRB	Endo	0.849224
REM2	Endo	0.878854
TSSK4	Endo	2.6481
TSSK4	Endo	2.6481
NUBPL	Endo	5.82322
AKAP6	Endo	0.530862
CDKN3	Endo	41.969
CDKN3	Endo	41.969
HIF1A	Endo	126.557
HIF1A	Endo	126.557
SNAPC1	Endo	10.9245
SYT16	Endo	0.138575
AKAP5	Endo	1.05106
ARG2	Endo	28.9989
TTC9	Endo	23.6699
SIPA1L1	Endo	17.097
SIPA1L1	Endo	17.097
JDP2	Endo	1.90052
TCL6	Endo	0.00831611
RNASE9	Endo	0
RNASE9	Endo	0
RNASE9	Endo	0
RNASE9	Endo	0
RNASE9	Endo	0
RNASE9	Endo	0
RNASE9	Endo	0
RNASE9	Endo	0
OR6S1	Endo	0.523536
SALL2	Endo	35.5363
SALL2	Endo	35.5363
SALL2	Endo	35.5363
OR10G2	Endo	0
DAD1	Endo	193.622
PRMT5	Endo	62.5254
PRMT5	Endo	62.5254
PRMT5	Endo	62.5254
PRMT5	Endo	62.5254
PRMT5	Endo	62.5254
PRMT5	Endo	62.5254
MIS18BP1	Endo	29.0211
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
ATXN3	Endo	5.11268
SERPINA12	Endo	0
LOC100129345	Endo	0
MIR4509-1	Endo	0
SCG5	Endo	2.00525
SCG5	Endo	2.00525
CHRM5	Endo	0.0641135
BAHD1	Endo	6.70438
BAHD1	Endo	6.70438
DTWD1	Endo	10.7749
DTWD1	Endo	10.7749
TCF12	Endo	33.558
SLC24A1	Endo	2.10119
SLC24A1	Endo	2.10119
SMAD3	Endo	2.94777
CORO2B	Endo	0.723678
ZFAND6	Endo	80.0251
MIR4509-3	Endo	0
LOC283683	Endo	0.621359
MIR4509-1	Endo	0
TRPM1	Endo	0.0752886
GOLGA8A	Endo	12.5566
MIR1233-2	Endo	0
MIR1233-1	Endo	0
MIR3942	Endo	12.7294
NEDD4	Endo	6.56435
NEDD4	Endo	6.56435
NEDD4	Endo	6.56435
NEDD4	Endo	6.56435
NEDD4	Endo	6.56435
ZNF280D	Endo	0.285893
ZNF280D	Endo	0.285893
ZNF280D	Endo	0.285893
ZNF280D	Endo	0.285893
ZNF280D	Endo	0.285893
HSP90AB4P	Endo	0.0513322
CT62	Endo	0
COX5A	Endo	158.23
NRG4	Endo	3.04941
KIF7	Endo	3.20728
PRC1	Endo	48.9456
PRC1	Endo	48.9456
PRC1	Endo	48.9456
RBFOX1	Endo	0.178593
RBFOX1	Endo	0.178593
RBFOX1	Endo	0.178593
ATF7IP2	Endo	7.41623
ATF7IP2	Endo	7.41623
ATF7IP2	Endo	7.41623
CCP110	Endo	12.7774
CCP110	Endo	12.7774
IL4R	Endo	6.85999
IL4R	Endo	6.85999
IL4R	Endo	6.85999
IL4R	Endo	6.85999
CD19	Endo	0.0119102
CD19	Endo	0.0119102
LPCAT2	Endo	1.29738
GPR56	Endo	0.0642289
GPR56	Endo	0.0642289
GPR56	Endo	0.0642289
GPR56	Endo	0.0642289
GPR56	Endo	0.0642289
GPR56	Endo	0.0642289
GPR56	Endo	0.0642289
MIR1972-2	Endo	0
GDE1	Endo	29.8015
SALL1	Endo	35.9874
SALL1	Endo	35.9874
SNORD71	Endo	0
LDHD	Endo	0.0582385
LDHD	Endo	0.0582385
ADAMTS18	Endo	2.34043
KCNG4	Endo	0
LOC339166	Endo	0.0129081
KDM6B	Endo	6.49435
SCARNA21	Endo	0
MYO15A	Endo	0.15603
CDRT15L2	Endo	0
DUSP14	Endo	20.8736
LOC100131347	Endo	0.244024
HEXIM2	Endo	1.25705
HEXIM2	Endo	1.25705
HEXIM2	Endo	1.25705
HEXIM2	Endo	1.25705
HEXIM2	Endo	1.25705
LRRC37A2	Endo	0.616378
MAP2K6	Endo	7.21056
FAM101B	Endo	3.99132
NCOR1	Endo	23.5661
NCOR1	Endo	23.5661
ZNF624	Endo	2.15101
AKAP10	Endo	14.4071
SGK494	Endo	6.1616
HAP1	Endo	0.238762
HAP1	Endo	0.238762
HAP1	Endo	0.238762
AARSD1	Endo	17.6478
GPATCH8	Endo	20.1106
TMEM100	Endo	4.46867
RNF43	Endo	0.471508
MIR4737	Endo	31.9189
SCARNA20	Endo	0
FDXR	Endo	2.0244
FDXR	Endo	2.0244
FDXR	Endo	2.0244
FDXR	Endo	2.0244
FDXR	Endo	2.0244
FDXR	Endo	2.0244
FDXR	Endo	2.0244
ARHGAP28	Endo	67.4307
MIR320C2	Endo	0
DSG1	Endo	0
DSG4	Endo	0
DSG4	Endo	0
MIR4318	Endo	0
NEDD4L	Endo	6.95993
NEDD4L	Endo	6.95993
NEDD4L	Endo	6.95993
NEDD4L	Endo	6.95993
SERPINB11	Endo	0.0136779
SERPINB11	Endo	0.0136779
SERPINB11	Endo	0.0136779
ADNP2	Endo	24.2691
CDH2	Endo	442.728
KC6	Endo	1.99341
TCEB3C	Endo	0
TCEB3C	Endo	0
TCEB3C	Endo	0
TCEB3C	Endo	0
IER3IP1	Endo	21.4471
SMAD2	Endo	33.8054
SMAD2	Endo	33.8054
SMAD2	Endo	33.8054
LOC400655	Endo	0
CAPS	Endo	0.367903
CAPS	Endo	0.367903
OR7D2	Endo	0.591538
WDR83	Endo	2.3455
WDR83	Endo	2.3455
WDR83	Endo	2.3455
CCDC130	Endo	5.72989
TECR	Endo	21.1845
TECR	Endo	21.1845
TECR	Endo	21.1845
RAB8A	Endo	30.3774
URI1	Endo	25.6823
URI1	Endo	25.6823
UBA2	Endo	88.7988
GRAMD1A	Endo	12.1226
GRAMD1A	Endo	12.1226
HAMP	Endo	0.40015
HKR1	Endo	14.8235
PVR	Endo	8.33526
PVR	Endo	8.33526
PVR	Endo	8.33526
PVR	Endo	8.33526
SNAR-A7	Endo	0
SNAR-A7	Endo	0
SNAR-A7	Endo	0
SNAR-A7	Endo	0
DPRX	Endo	0
AURKC	Endo	1.35664
AURKC	Endo	1.35664
AURKC	Endo	1.35664
ACTL9	Endo	0
MAN2B1	Endo	12.0967
MAN2B1	Endo	12.0967
WDR83OS	Endo	47.9222
USHBP1	Endo	1.40126
USHBP1	Endo	1.40126
TMEM160	Endo	0.669785
SNAR-A8	Endo	0
SNAR-A8	Endo	0
SNAR-A8	Endo	0
SNAR-A8	Endo	0
SNAR-A4	Endo	0
SNAR-A4	Endo	0
SNAR-A4	Endo	0
SNAR-A4	Endo	0
SNAR-A10	Endo	0
SNAR-A10	Endo	0
SNAR-A10	Endo	0
SNAR-A10	Endo	0
SNAR-A7	Endo	0
SNAR-A7	Endo	0
SNAR-A7	Endo	0
SNAR-A7	Endo	0
SNAR-A14	Endo	0
SNAR-A14	Endo	0
SNAR-A14	Endo	0
SNAR-A14	Endo	0
SNAR-A3	Endo	0
SNAR-A3	Endo	0
SNAR-A3	Endo	0
SNAR-A3	Endo	0
SNAR-A6	Endo	0
SNAR-A6	Endo	0
SNAR-A6	Endo	0
SNAR-A6	Endo	0
SNAR-A10	Endo	0
SNAR-A10	Endo	0
SNAR-A10	Endo	0
SNAR-A10	Endo	0
SNAR-A8	Endo	0
SNAR-A8	Endo	0
SNAR-A8	Endo	0
SNAR-A8	Endo	0
SNAR-B1	Endo	0
SNAR-B1	Endo	0
SNAR-B2	Endo	0
SNAR-B2	Endo	0
SNAR-D	Endo	0
NLRP7	Endo	1.26297
NLRP7	Endo	1.26297
NLRP7	Endo	1.26297
COLEC11	Endo	0.143841
COLEC11	Endo	0.143841
COLEC11	Endo	0.143841
COLEC11	Endo	0.143841
COLEC11	Endo	0.143841
COLEC11	Endo	0.143841
LOC100506274	Endo	0.0580592
GREB1	Endo	20.9014
GREB1	Endo	20.9014
GREB1	Endo	20.9014
MSGN1	Endo	0
LINC00486	Endo	0.0180552
LINC00486	Endo	0.0180552
VIT	Endo	0
VIT	Endo	0
VIT	Endo	0
VIT	Endo	0
VIT	Endo	0
ARHGEF33	Endo	0.205407
CCDC85A	Endo	0.14563
EHBP1	Endo	11.9001
ACTR2	Endo	189.048
ACTR2	Endo	189.048
APLF	Endo	4.21895
ANTXR1	Endo	22.6759
ANTXR1	Endo	22.6759
ANTXR1	Endo	22.6759
GCC2	Endo	16.2499
GCC2	Endo	16.2499
GPR39	Endo	3.92789
R3HDM1	Endo	17.338
R3HDM1	Endo	17.338
ARHGAP15	Endo	0.0268456
KIF5C	Endo	28.6233
TANK	Endo	18.7025
TANK	Endo	18.7025
CSRNP3	Endo	1.13249
XIRP2	Endo	0
XIRP2	Endo	0
MYO3B	Endo	0.563507
MYO3B	Endo	0.563507
MYO3B	Endo	0.563507
MYO3B	Endo	0.563507
MYO3B	Endo	0.563507
DCAF17	Endo	6.65408
DCAF17	Endo	6.65408
DCAF17	Endo	6.65408
COL3A1	Endo	0.37531
C2orf88	Endo	1.66848
C2orf88	Endo	1.66848
PCGEM1	Endo	0
MARS2	Endo	4.9162
SNORD70	Endo	0
CD28	Endo	0
CD28	Endo	0
CD28	Endo	0
CPO	Endo	0.0207685
MAP2	Endo	0.317983
MAP2	Endo	0.317983
MAP2	Endo	0.317983
CPS1-IT1	Endo	0
TMEM169	Endo	1.1041
TMEM169	Endo	1.1041
TMEM169	Endo	1.1041
TMEM169	Endo	1.1041
MIR4429	Endo	71.3327
CDKL4	Endo	0.0495595
FSHR	Endo	0.231779
FSHR	Endo	0.231779
CCDC88A	Endo	20.5737
CCDC88A	Endo	20.5737
CCDC88A	Endo	20.5737
SNORA70B	Endo	0
MOGS	Endo	20.3907
MOGS	Endo	20.3907
LRRTM4	Endo	5.49666
LRRTM4	Endo	5.49666
LRRTM4	Endo	5.49666
LRRTM4	Endo	5.49666
MALL	Endo	0
MIR4782	Endo	0
CXCR4	Endo	238.135
MIR4773-2	Endo	0
CYTIP	Endo	0.147861
SCN3A	Endo	0.0463358
SCN3A	Endo	0.0463358
SCN3A	Endo	0.0463358
SCN7A	Endo	0.0126574
SCN7A	Endo	0.0126574
SPC25	Endo	19.9447
ZNF385B	Endo	0.670611
MSTN	Endo	0.0750083
GTF3C3	Endo	29.5554
GTF3C3	Endo	29.5554
C2orf66	Endo	0.311466
DYTN	Endo	0
IDH1	Endo	367.486
IDH1	Endo	367.486
IDH1	Endo	367.486
MIR548F2	Endo	0
PECR	Endo	4.22433
KCNJ13	Endo	0.275634
KCNJ13	Endo	0.275634
KCNJ13	Endo	0.275634
DEFB132	Endo	0
SNPH	Endo	0.33056
TTLL9	Endo	0.0367851
DNMT3B	Endo	85.2848
DNMT3B	Endo	85.2848
DNMT3B	Endo	85.2848
DNMT3B	Endo	85.2848
DNMT3B	Endo	85.2848
SLC9A8	Endo	3.53448
SLC9A8	Endo	3.53448
SLC9A8	Endo	3.53448
SLC9A8	Endo	3.53448
SLC9A8	Endo	3.53448
SLC9A8	Endo	3.53448
FAM217B	Endo	9.79529
FAM217B	Endo	9.79529
BFSP1	Endo	3.43549
RBBP9	Endo	9.19071
NAPB	Endo	10.1897
NAPB	Endo	10.1897
NAPB	Endo	10.1897
NAPB	Endo	10.1897
NAPB	Endo	10.1897
DUSP15	Endo	1.3023
WFDC8	Endo	0.0241284
WFDC8	Endo	0.0241284
PREX1	Endo	21.1804
CTCFL	Endo	0.0225909
CTCFL	Endo	0.0225909
PPP1R3D	Endo	3.45918
MIR125B2	Endo	0
TTC3	Endo	45.0592
RRP1B	Endo	19.3929
KRTAP10-7	Endo	0
SAMSN1	Endo	0.0567498
SAMSN1	Endo	0.0567498
LINC00320	Endo	0
LINC00320	Endo	0
LINC00320	Endo	0
LINC00320	Endo	0
TIAM1	Endo	5.69088
PSMG1	Endo	48.4675
PSMG1	Endo	48.4675
PSMG1	Endo	48.4675
PSMG1	Endo	48.4675
PLAC4	Endo	0.08642
KRTAP10-2	Endo	0
KRTAP10-2	Endo	0
CECR2	Endo	19.8449
HIC2	Endo	9.41907
CABIN1	Endo	9.32157
CABIN1	Endo	9.32157
CABIN1	Endo	9.32157
KIAA1671	Endo	8.32733
TCN2	Endo	30.9542
TCN2	Endo	30.9542
MCHR1	Endo	0.142792
MIR3198-1	Endo	0
ZNF280B	Endo	6.16738
ZNF280B	Endo	6.16738
ZNF280B	Endo	6.16738
GSTTP2	Endo	0
C22orf31	Endo	0.0362411
SDC4P	Endo	0
PATZ1	Endo	35.5775
PATZ1	Endo	35.5775
PATZ1	Endo	35.5775
PATZ1	Endo	35.5775
PLA2G6	Endo	2.2348
PLA2G6	Endo	2.2348
PLA2G6	Endo	2.2348
CHL1	Endo	16.4954
SETD5	Endo	60.4933
SETD5	Endo	60.4933
MKRN2	Endo	11.1167
MKRN2	Endo	11.1167
HDAC11	Endo	1.3671
HDAC11	Endo	1.3671
MIR563	Endo	0
LOC339862	Endo	0.216472
MIR548AC	Endo	0
RARB	Endo	1.30826
RARB	Endo	1.30826
RARB	Endo	1.30826
RARB	Endo	1.30826
RARB	Endo	1.30826
RARB	Endo	1.30826
RARB	Endo	1.30826
RARB	Endo	1.30826
RARB	Endo	1.30826
LRRC3B	Endo	0.257462
RBMS3	Endo	0.364978
RBMS3	Endo	0.364978
RBMS3	Endo	0.364978
RBMS3	Endo	0.364978
RBMS3	Endo	0.364978
TRAK1	Endo	11.1858
FBXW12	Endo	0.195224
FBXW12	Endo	0.195224
FBXW12	Endo	0.195224
KCTD6	Endo	17.7854
SYNPR	Endo	0.261349
ATXN7	Endo	11.9035
MITF	Endo	0.534354
MITF	Endo	0.534354
GXYLT2	Endo	4.8692
ROBO2	Endo	0.487102
CADM2	Endo	4.30513
CADM2	Endo	4.30513
CADM2	Endo	4.30513
CADM2	Endo	4.30513
HTR1F	Endo	0.0351868
OR5H15	Endo	0
MIR567	Endo	0
IGSF11-AS1	Endo	0.0680861
NR1I2	Endo	0.0290015
PARP15	Endo	0.0158262
PARP15	Endo	0.0158262
PPP2R3A	Endo	5.67199
PCCB	Endo	29.6528
PCCB	Endo	29.6528
ZBTB38	Endo	6.43859
PLS1	Endo	5.71214
MIR548H2	Endo	0
C3orf79	Endo	0
OTOL1	Endo	0
MIR551B	Endo	0
FNDC3B	Endo	27.6799
TP63	Endo	0.0105919
TP63	Endo	0.0105919
TP63	Endo	0.0105919
PIGX	Endo	10.5523
PIGX	Endo	10.5523
PAK2	Endo	24.9876
ANKRD28	Endo	15.3905
PLXNB1	Endo	10.9003
PLXNB1	Endo	10.9003
CPOX	Endo	7.24512
MIR4796	Endo	0
ILDR1	Endo	0.486115
ILDR1	Endo	0.486115
ILDR1	Endo	0.486115
ITGB5	Endo	171.631
UROC1	Endo	0
UROC1	Endo	0
PLSCR2	Endo	0.0702097
ANKUB1	Endo	0
GPR87	Endo	0.177117
P2RY12	Endo	0.180261
PLCH1	Endo	5.50611
ZMAT3	Endo	4.63105
ZMAT3	Endo	4.63105
FLJ46066	Endo	0
ACAP2	Endo	25.8303
CEP19	Endo	2.91943
RGS12	Endo	3.47938
RGS12	Endo	3.47938
MSX1	Endo	0.195959
MIR572	Endo	0
SLIT2-IT1	Endo	0
ZCCHC4	Endo	6.84264
LPHN3	Endo	12.294
LOC550113	Endo	5.76E-05
STATH	Endo	0
STATH	Endo	0
PROL1	Endo	0
PROL1	Endo	0
PROL1	Endo	0
MUC7	Endo	0
MUC7	Endo	0
RUFY3	Endo	22.024
ART3	Endo	0.0790022
ART3	Endo	0.0790022
SHROOM3	Endo	4.22141
DMP1	Endo	0.0596008
DMP1	Endo	0.0596008
IBSP	Endo	0.0372095
SPP1	Endo	8.93342
SPP1	Endo	8.93342
SPP1	Endo	8.93342
SPP1	Endo	8.93342
SPP1	Endo	8.93342
BMPR1B	Endo	2.56012
BMPR1B	Endo	2.56012
BMPR1B	Endo	2.56012
MIR577	Endo	0
SYNPO2	Endo	0.0303191
SYNPO2	Endo	0.0303191
SYNPO2	Endo	0.0303191
SYNPO2	Endo	0.0303191
SYNPO2	Endo	0.0303191
MIR2054	Endo	0
ZNF330	Endo	19.7924
ZNF330	Endo	19.7924
TMEM184C	Endo	19.8718
MIR4276	Endo	0
ZFP42	Endo	30.8706
ZFP42	Endo	30.8706
SLBP	Endo	45.6743
PROM1	Endo	7.42633
PROM1	Endo	7.42633
PROM1	Endo	7.42633
PROM1	Endo	7.42633
PROM1	Endo	7.42633
LOC100505912	Endo	0.847068
CCKAR	Endo	0
CLOCK	Endo	7.70928
CLOCK	Endo	7.70928
TECRL	Endo	0.00988692
GNRHR	Endo	0.125472
GNRHR	Endo	0.125472
TMPRSS11GP	Endo	0
UGT2B4	Endo	0
UGT2B4	Endo	0
UGT2B4	Endo	0
SULT1B1	Endo	0
GC	Endo	0.0787785
PRKG2	Endo	0.225319
PRKG2	Endo	0.225319
PRKG2	Endo	0.225319
PRKG2	Endo	0.225319
NAP1L5	Endo	2.19545
ADH1B	Endo	0.0104136
ADH1B	Endo	0.0104136
SLC39A8	Endo	63.6327
ELOVL6	Endo	44.1496
ELOVL6	Endo	44.1496
MIR367	Endo	0
MIR302D	Endo	960.232
MIR302A	Endo	165.118
MIR302C	Endo	577.096
MIR302B	Endo	0
TNIP3	Endo	0.00944953
SH3D19	Endo	18.3656
C4orf45	Endo	0.0340493
ANP32C	Endo	13.9847
GPM6A	Endo	21.0125
TRIML2	Endo	2.55424
TRIML2	Endo	2.55424
EGFLAM	Endo	2.96122
GZMA	Endo	0.165066
PART1	Endo	0.0671474
PART1	Endo	0.0671474
PART1	Endo	0.0671474
MAST4	Endo	1.09365
SERF1A	Endo	0.575132
SERF1A	Endo	0.575132
SERF1A	Endo	0.144027
SERF1A	Endo	0.144027
ATP6AP1L	Endo	1.31768
ANKRD32	Endo	24.2536
MIR583	Endo	0
PPIP5K2	Endo	18.7206
FER	Endo	4.85573
KCNN2	Endo	1.75849
KCNN2	Endo	1.75849
MIR1244-2	Endo	0
MIR1244-2	Endo	0
HSD17B4	Endo	195.526
HSD17B4	Endo	195.526
HSD17B4	Endo	195.526
HSD17B4	Endo	195.526
HSD17B4	Endo	195.526
ZNF474	Endo	0.0504405
CTNNA1	Endo	126.467
SCGB3A2	Endo	12.0786
SPINK5	Endo	4.91326
SPINK5	Endo	4.91326
SPINK5	Endo	4.91326
SPINK6	Endo	0
SPINK6	Endo	0
SPINK7	Endo	0
MSX2	Endo	4.54088
DNAH5	Endo	0.0874373
MIR4279	Endo	0
MIR449A	Endo	0
MIR449B	Endo	0
SLC38A9	Endo	27.1325
SLC38A9	Endo	27.1325
PLK2	Endo	19.2661
PLK2	Endo	19.2661
GTF2H2	Endo	2.95356
GCNT4	Endo	1.61215
MIR3660	Endo	0
SLCO6A1	Endo	0.50452
SLCO6A1	Endo	0.50452
SLCO6A1	Endo	0.50452
TSSK1B	Endo	0.0752168
LRRTM2	Endo	0.0984165
GRXCR2	Endo	0
JAKMIP2	Endo	3.80787
JAKMIP2	Endo	3.80787
JAKMIP2	Endo	3.80787
JAKMIP2	Endo	3.80787
SLC36A3	Endo	0.0469786
SLC36A3	Endo	0.0469786
RIOK1	Endo	20.6147
DSP	Endo	53.7863
DSP	Endo	53.7863
BMP6	Endo	0.0660979
KDM1B	Endo	2.62424
ACOT13	Endo	6.89783
ACOT13	Endo	6.89783
HIST1H3C	Endo	0
HIST1H2BI	Endo	0.423066
HIST1H2AL	Endo	0
TJAP1	Endo	9.07419
IL17A	Endo	0
EFHC1	Endo	4.52442
EFHC1	Endo	4.52442
EFHC1	Endo	4.52442
MLIP	Endo	0
DDX43	Endo	0
PNRC1	Endo	32.0636
ANKRD6	Endo	30.2479
MANEA	Endo	180.154
MIR2113	Endo	0
TPI1P3	Endo	0.0206657
FAM26D	Endo	0.269143
FAM26D	Endo	0.269143
FAM26D	Endo	0.269143
FAM26D	Endo	0.269143
NKAIN2	Endo	0.168125
RNF217	Endo	3.75636
RNF217	Endo	3.75636
LOC643623	Endo	0.0994035
TAAR6	Endo	0
PDE7B	Endo	0.0239699
LOC100132735	Endo	0
MIR3668	Endo	0
ADGB	Endo	0.0101494
TAB2	Endo	45.8177
TAB2	Endo	45.8177
C6orf211	Endo	117.33
C6orf211	Endo	117.33
ESR1	Endo	0.0333515
TIAM2	Endo	2.07653
C6orf120	Endo	21.3938
TPMT	Endo	9.32167
PRL	Endo	0.0652637
PRL	Endo	0.0652637
DCDC2	Endo	0.0295031
TDP2	Endo	41.6427
HIST1H3G	Endo	0.76164
AGPAT1	Endo	53.3745
HLA-DRB6	Endo	0.105751
KCNK5	Endo	4.73729
MOCS1	Endo	1.89928
MOCS1	Endo	1.89928
C6orf226	Endo	0.969828
DEFB133	Endo	0
DEFB110	Endo	0
DEFB110	Endo	0
DST	Endo	24.8908
RAB23	Endo	13.366
RAB23	Endo	13.366
RAB23	Endo	13.366
RAB23	Endo	13.366
MIR30A	Endo	0
CGA	Endo	0.0381543
CGA	Endo	0.0381543
ASCC3	Endo	36.4019
ASCC3	Endo	36.4019
POPDC3	Endo	2.25779
ZBTB24	Endo	6.97202
ZBTB24	Endo	6.97202
FAM184A	Endo	108.73
FAM184A	Endo	108.73
FAM184A	Endo	108.73
SAMD3	Endo	37.9654
SAMD3	Endo	37.9654
TAAR5	Endo	0
VNN2	Endo	0.0642736
VNN2	Endo	0.0642736
VNN2	Endo	0.0642736
VNN2	Endo	0.0642736
VNN2	Endo	0.0642736
VNN2	Endo	0.0642736
VNN2	Endo	0.0642736
VNN2	Endo	0.0642736
VNN2	Endo	0.0642736
NHEG1	Endo	0
IL20RA	Endo	0.108694
IL20RA	Endo	0.108694
IL20RA	Endo	0.108694
IL20RA	Endo	0.108694
AGPAT1	Endo	0
AGPAT1	Endo	0
HLA-DRB6	Endo	0
AGPAT1	Endo	0
AGPAT1	Endo	0
AGPAT1	Endo	0
AGPAT1	Endo	0
ABCB5	Endo	0.0839058
ABCB5	Endo	0.0839058
ABCB5	Endo	0.0839058
RPL23P8	Endo	106.594
CCDC129	Endo	0.52589
CCDC129	Endo	0.52589
POU6F2	Endo	0.209482
POU6F2	Endo	0.209482
CDK13	Endo	19.6709
CDK13	Endo	19.6709
MIR3943	Endo	0
ZMIZ2	Endo	5.97395
ZMIZ2	Endo	5.97395
POM121L12	Endo	0
CD36	Endo	0.0772467
CD36	Endo	0.0772467
DPY19L2P4	Endo	0.0230127
CDK14	Endo	5.95034
CDK14	Endo	5.95034
CDK14	Endo	5.95034
MIR4652	Endo	0
GNGT1	Endo	0
PPP1R9A	Endo	7.6086
PPP1R9A	Endo	7.6086
PPP1R9A	Endo	7.6086
CUX1	Endo	16.9411
CUX1	Endo	16.9411
CUX1	Endo	16.9411
CUX1	Endo	16.9411
CUX1	Endo	16.9411
CUX1	Endo	16.9411
CUX1	Endo	16.9411
GPR22	Endo	0.0582853
ASB15	Endo	0
HYALP1	Endo	0
KLHDC10	Endo	10.1674
CPA2	Endo	0.475767
CPA5	Endo	0
CPA5	Endo	0
CPA5	Endo	0
TAS2R5	Endo	1.4876
OR2F2	Endo	0
CTAGE4	Endo	0.0192723
OR2A1	Endo	0
MAD1L1	Endo	3.28674
THSD7A	Endo	1.87501
VWDE	Endo	0.937287
MIR3146	Endo	0
SP8	Endo	9.79536
SP8	Endo	9.79536
CDCA7L	Endo	8.19301
CDCA7L	Endo	8.19301
CDCA7L	Endo	8.19301
KIAA0087	Endo	0
TARP	Endo	0
TARP	Endo	0
GCK	Endo	0.275534
WBSCR27	Endo	0.505613
HGF	Endo	0.0971268
HGF	Endo	0.0971268
HGF	Endo	0.0971268
HGF	Endo	0.0971268
HGF	Endo	0.0971268
SEMA3E	Endo	50.8668
SEMA3E	Endo	50.8668
SEMA3A	Endo	46.2597
MYL10	Endo	0.115967
TFEC	Endo	0
RNF148	Endo	0.019011
IQUB	Endo	0.408346
IQUB	Endo	0.408346
KCP	Endo	1.28391
FAM180A	Endo	0.0161583
MTPN	Endo	79.4137
SVOPL	Endo	0.316237
OR2A1	Endo	0.172225
OR2A7	Endo	0.947999
CTAGE4	Endo	0
