Gene	Sample	RPKM
SP8	Adult-SI	0
SP8	D4CF	28.0396
SP8	ESC	4.69339
SP8	Endo	9.79536
SP8	Fetal-SI	1.1
SPAG11B	Adult-SI	0
SPAG11B	D4CF	0
SPAG11B	ESC	0
SPAG11B	Endo	0
SPAG11B	Fetal-SI	0
SPC25	Adult-SI	3.0565
SPC25	D4CF	35.4961
SPC25	ESC	25.9181
SPC25	Endo	19.9447
SPC25	Fetal-SI	3.15452
SPDYC	Adult-SI	0.472363
SPDYC	D4CF	0.0251963
SPDYC	ESC	0.0347216
SPDYC	Endo	0
SPDYC	Fetal-SI	0
SPG20	Adult-SI	7.20283
SPG20	D4CF	31.5408
SPG20	ESC	21.2939
SPG20	Endo	22.6746
SPG20	Fetal-SI	11.3642
SPINK5	Adult-SI	0.324455
SPINK5	D4CF	0.417845
SPINK5	ESC	4.7479
SPINK5	Endo	4.91326
SPINK5	Fetal-SI	0.165152
SPINK6	Adult-SI	0
SPINK6	D4CF	0
SPINK6	ESC	0.0960976
SPINK6	Endo	0
SPINK6	Fetal-SI	0.0454663
SPINK7	Adult-SI	0.109888
SPINK7	D4CF	0
SPINK7	ESC	0.0532854
SPINK7	Endo	0
SPINK7	Fetal-SI	0
SPP1	Adult-SI	3.72209
SPP1	D4CF	39.6242
SPP1	ESC	29.4969
SPP1	Endo	8.93342
SPP1	Fetal-SI	8.22593
SPTA1	Adult-SI	0.00470661
SPTA1	D4CF	0.00402566
SPTA1	ESC	0.00200519
SPTA1	Endo	0.00330282
SPTA1	Fetal-SI	0.169922
SRGAP2	Adult-SI	2.8995
SRGAP2	D4CF	13.6195
SRGAP2	ESC	11.0847
SRGAP2	Endo	19.6433
SRGAP2	Fetal-SI	3.7625
SRSF4	Adult-SI	66.5216
SRSF4	D4CF	64.6874
SRSF4	ESC	63.5032
SRSF4	Endo	60.1098
SRSF4	Fetal-SI	51.3533
ST3GAL4	Adult-SI	3.67806
ST3GAL4	D4CF	7.94902
ST3GAL4	ESC	7.14758
ST3GAL4	Endo	5.54801
ST3GAL4	Fetal-SI	3.2372
STARD10	Adult-SI	130.566
STARD10	D4CF	3.1365
STARD10	ESC	3.64077
STARD10	Endo	4.30404
STARD10	Fetal-SI	87.9766
STATH	Adult-SI	0
STATH	D4CF	0
STATH	ESC	0
STATH	Endo	0
STATH	Fetal-SI	0
STOML3	Adult-SI	0
STOML3	D4CF	0
STOML3	ESC	0.0680858
STOML3	Endo	0
STOML3	Fetal-SI	0.0441332
SULT1B1	Adult-SI	50.9771
SULT1B1	D4CF	0.026909
SULT1B1	ESC	0
SULT1B1	Endo	0
SULT1B1	Fetal-SI	60.4781
SVOPL	Adult-SI	0
SVOPL	D4CF	0.22236
SVOPL	ESC	0.692406
SVOPL	Endo	0.316237
SVOPL	Fetal-SI	2.72837
SYNPO2	Adult-SI	10.5517
SYNPO2	D4CF	0.0528977
SYNPO2	ESC	0.829779
SYNPO2	Endo	0.0303191
SYNPO2	Fetal-SI	30.066
SYNPR	Adult-SI	0.154322
SYNPR	D4CF	1.01535
SYNPR	ESC	0.742405
SYNPR	Endo	0.261349
SYNPR	Fetal-SI	0.317189
SYT16	Adult-SI	0.0125666
SYT16	D4CF	0.139017
SYT16	ESC	0.667871
SYT16	Endo	0.138575
SYT16	Fetal-SI	0.120074
TAAR5	Adult-SI	0
TAAR5	D4CF	0
TAAR5	ESC	0
TAAR5	Endo	0
TAAR5	Fetal-SI	0
TAAR6	Adult-SI	0
TAAR6	D4CF	0
TAAR6	ESC	0.0424841
TAAR6	Endo	0
TAAR6	Fetal-SI	0
TAB2	Adult-SI	23.8169
TAB2	D4CF	42.185
TAB2	ESC	42.6804
TAB2	Endo	45.8177
TAB2	Fetal-SI	24.376
TANK	Adult-SI	33.3007
TANK	D4CF	22.3462
TANK	ESC	18.36
TANK	Endo	18.7025
TANK	Fetal-SI	19.5608
TARP	Adult-SI	0.818053
TARP	D4CF	1.65886
TARP	ESC	0.0240843
TARP	Endo	0
TARP	Fetal-SI	0.877257
TAS2R14	Adult-SI	0.298077
TAS2R14	D4CF	0.536213
TAS2R14	ESC	2.30841
TAS2R14	Endo	3.2434
TAS2R14	Fetal-SI	1.69646
TAS2R30	Adult-SI	0
TAS2R30	D4CF	0
TAS2R30	ESC	0.0876123
TAS2R30	Endo	0.225744
TAS2R30	Fetal-SI	0.0562937
TAS2R46	Adult-SI	0
TAS2R46	D4CF	0.0263733
TAS2R46	ESC	0.0750247
TAS2R46	Endo	0
TAS2R46	Fetal-SI	0.0515686
TAS2R5	Adult-SI	0.514162
TAS2R5	D4CF	0.995434
TAS2R5	ESC	1.8673
TAS2R5	Endo	1.4876
TAS2R5	Fetal-SI	3.80199
TCEB3C	Adult-SI	0
TCEB3C	D4CF	0
TCEB3C	ESC	0
TCEB3C	Endo	0
TCEB3C	Fetal-SI	0
TCF12	Adult-SI	20.5272
TCF12	D4CF	67.4379
TCF12	ESC	41.1583
TCF12	Endo	33.558
TCF12	Fetal-SI	28.3296
TCL6	Adult-SI	0.0118757
TCL6	D4CF	0.00446601
TCL6	ESC	0.00638787
TCL6	Endo	0.00831611
TCL6	Fetal-SI	0
TCN2	Adult-SI	13.478
TCN2	D4CF	12.2535
TCN2	ESC	23.3733
TCN2	Endo	30.9542
TCN2	Fetal-SI	22.3164
TDP2	Adult-SI	258.867
TDP2	D4CF	45.4058
TDP2	ESC	54.3455
TDP2	Endo	41.6427
TDP2	Fetal-SI	161.182
TDRD1	Adult-SI	0.0256486
TDRD1	D4CF	0.00779358
TDRD1	ESC	0.0428623
TDRD1	Endo	0
TDRD1	Fetal-SI	0.0925842
TECR	Adult-SI	18.2939
TECR	D4CF	28.1002
TECR	ESC	25.8587
TECR	Endo	21.1845
TECR	Fetal-SI	83.5678
TECRL	Adult-SI	0.3136
TECRL	D4CF	0.0949628
TECRL	ESC	0
TECRL	Endo	0.00988692
TECRL	Fetal-SI	0.0173883
TEX15	Adult-SI	0.00742066
TEX15	D4CF	2.73162
TEX15	ESC	5.24213
TEX15	Endo	0.970539
TEX15	Fetal-SI	0.0705943
TFEC	Adult-SI	2.44128
TFEC	D4CF	0.00819616
TFEC	ESC	0.00637657
TFEC	Endo	0
TFEC	Fetal-SI	35.3214
THSD7A	Adult-SI	0.403685
THSD7A	D4CF	0.487251
THSD7A	ESC	0.718535
THSD7A	Endo	1.87501
THSD7A	Fetal-SI	2.96939
TIAM1	Adult-SI	0.794302
TIAM1	D4CF	12.5249
TIAM1	ESC	4.65518
TIAM1	Endo	5.69088
TIAM1	Fetal-SI	1.71965
TIAM2	Adult-SI	11.2716
TIAM2	D4CF	1.12142
TIAM2	ESC	3.62435
TIAM2	Endo	2.07653
TIAM2	Fetal-SI	2.51508
TJAP1	Adult-SI	24.7806
TJAP1	D4CF	6.71991
TJAP1	ESC	8.74549
TJAP1	Endo	9.07419
TJAP1	Fetal-SI	12.6822
TLE1	Adult-SI	6.40389
TLE1	D4CF	7.36028
TLE1	ESC	21.8296
TLE1	Endo	13.9441
TLE1	Fetal-SI	9.24857
TMEM100	Adult-SI	9.43804
TMEM100	D4CF	2.52419
TMEM100	ESC	0.6033
TMEM100	Endo	4.46867
TMEM100	Fetal-SI	6.23493
TMEM126A	Adult-SI	37.7948
TMEM126A	D4CF	36.519
TMEM126A	ESC	52.3597
TMEM126A	Endo	36.2352
TMEM126A	Fetal-SI	20.5842
TMEM160	Adult-SI	23.5213
TMEM160	D4CF	1.77256
TMEM160	ESC	0.539429
TMEM160	Endo	0.669785
TMEM160	Fetal-SI	12.4675
TMEM164	Adult-SI	19.8753
TMEM164	D4CF	11.5834
TMEM164	ESC	7.9262
TMEM164	Endo	6.99193
TMEM164	Fetal-SI	25.6786
TMEM169	Adult-SI	1.0346
TMEM169	D4CF	6.56155
TMEM169	ESC	1.25232
TMEM169	Endo	1.1041
TMEM169	Fetal-SI	2.00318
TMEM184C	Adult-SI	8.72806
TMEM184C	D4CF	22.0895
TMEM184C	ESC	19.6796
TMEM184C	Endo	19.8718
TMEM184C	Fetal-SI	12.0922
TMEM222	Adult-SI	28.6367
TMEM222	D4CF	9.10626
TMEM222	ESC	8.27823
TMEM222	Endo	7.24099
TMEM222	Fetal-SI	18.5355
TMEM27	Adult-SI	0.48748
TMEM27	D4CF	3.88793
TMEM27	ESC	1.9867
TMEM27	Endo	15.8459
TMEM27	Fetal-SI	0.885902
TMEM47	Adult-SI	2.76524
TMEM47	D4CF	29.4632
TMEM47	ESC	66.1532
TMEM47	Endo	41.1703
TMEM47	Fetal-SI	3.45572
TMPRSS11GP	Adult-SI	0
TMPRSS11GP	D4CF	0
TMPRSS11GP	ESC	0
TMPRSS11GP	Endo	0
TMPRSS11GP	Fetal-SI	0
TMSB4X	Adult-SI	2723.33
TMSB4X	D4CF	216.886
TMSB4X	ESC	1084.16
TMSB4X	Endo	1197.26
TMSB4X	Fetal-SI	323.871
TNIP3	Adult-SI	0.202388
TNIP3	D4CF	0.0205196
TNIP3	ESC	0.0113231
TNIP3	Endo	0.00944953
TNIP3	Fetal-SI	0.056775
TOP1P1	Adult-SI	9.74435
TOP1P1	D4CF	16.9509
TOP1P1	ESC	9.88925
TOP1P1	Endo	9.54051
TOP1P1	Fetal-SI	5.41097
TP63	Adult-SI	0.0168023
TP63	D4CF	0.166671
TP63	ESC	0.0220128
TP63	Endo	0.0105919
TP63	Fetal-SI	0.019434
TPI1P3	Adult-SI	0.110256
TPI1P3	D4CF	0.199981
TPI1P3	ESC	0.0775564
TPI1P3	Endo	0.0206657
TPI1P3	Fetal-SI	0
TPM3	Adult-SI	148.944
TPM3	D4CF	78.3894
TPM3	ESC	109.632
TPM3	Endo	125.305
TPM3	Fetal-SI	38.9628
TPMT	Adult-SI	63.3729
TPMT	D4CF	7.39515
TPMT	ESC	14.8055
TPMT	Endo	9.32167
TPMT	Fetal-SI	8.4912
TPP2	Adult-SI	6.8551
TPP2	D4CF	40.2869
TPP2	ESC	44.7503
TPP2	Endo	46.8945
TPP2	Fetal-SI	14.9812
TRAK1	Adult-SI	49.2629
TRAK1	D4CF	11.0494
TRAK1	ESC	14.4209
TRAK1	Endo	11.1858
TRAK1	Fetal-SI	24.7282
TRHR	Adult-SI	0
TRHR	D4CF	0
TRHR	ESC	0.0457102
TRHR	Endo	0.19464
TRHR	Fetal-SI	0
TRIM55	Adult-SI	0.180312
TRIM55	D4CF	0.073953
TRIM55	ESC	0.12958
TRIM55	Endo	0.0368415
TRIM55	Fetal-SI	0.128461
TRIML2	Adult-SI	0
TRIML2	D4CF	0.186042
TRIML2	ESC	40.8628
TRIML2	Endo	2.55424
TRIML2	Fetal-SI	0
TRPM1	Adult-SI	0
TRPM1	D4CF	0.0271478
TRPM1	ESC	0.104731
TRPM1	Endo	0.0752886
TRPM1	Fetal-SI	0
TSC22D3	Adult-SI	172.305
TSC22D3	D4CF	14.4557
TSC22D3	ESC	20.5051
TSC22D3	Endo	11.4828
TSC22D3	Fetal-SI	39.1961
TSHB	Adult-SI	0
TSHB	D4CF	0.0606823
TSHB	ESC	0.0529972
TSHB	Endo	0
TSHB	Fetal-SI	0.12084
TSSK1B	Adult-SI	0
TSSK1B	D4CF	0.0150249
TSSK1B	ESC	0.0341259
TSSK1B	Endo	0.0752168
TSSK1B	Fetal-SI	0
TSSK4	Adult-SI	0.340582
TSSK4	D4CF	0.637523
TSSK4	ESC	2.33583
TSSK4	Endo	2.6481
TSSK4	Fetal-SI	3.05642
TTC3	Adult-SI	16.6762
TTC3	D4CF	58.5185
TTC3	ESC	12.7394
TTC3	Endo	45.0592
TTC3	Fetal-SI	30.0761
TTC9	Adult-SI	1.09676
TTC9	D4CF	2.60696
TTC9	ESC	18.1654
TTC9	Endo	23.6699
TTC9	Fetal-SI	0.893579
TTLL9	Adult-SI	0
TTLL9	D4CF	0.108044
TTLL9	ESC	0.0405614
TTLL9	Endo	0.0367851
TTLL9	Fetal-SI	0.224899
TUBA1C	Adult-SI	269.487
TUBA1C	D4CF	94.5122
TUBA1C	ESC	179.055
TUBA1C	Endo	228.398
TUBA1C	Fetal-SI	50.6905
TUSC3	Adult-SI	2.92818
TUSC3	D4CF	52.6646
TUSC3	ESC	29.3869
TUSC3	Endo	34.7302
TUSC3	Fetal-SI	17.322
TXNIP	Adult-SI	210.543
TXNIP	D4CF	119.548
TXNIP	ESC	12.8317
TXNIP	Endo	2.67891
TXNIP	Fetal-SI	371.249
UBA2	Adult-SI	32.8413
UBA2	D4CF	184.347
UBA2	ESC	105.55
UBA2	Endo	88.7988
UBA2	Fetal-SI	25.5884
UEVLD	Adult-SI	5.96779
UEVLD	D4CF	4.70943
UEVLD	ESC	5.5639
UEVLD	Endo	8.12134
UEVLD	Fetal-SI	7.45325
UGT2B4	Adult-SI	0
UGT2B4	D4CF	0
UGT2B4	ESC	0.0233981
UGT2B4	Endo	0
UGT2B4	Fetal-SI	0.439254
UQCRH	Adult-SI	748.41
UQCRH	D4CF	271.326
UQCRH	ESC	304.997
UQCRH	Endo	198.555
UQCRH	Fetal-SI	106.122
URI1	Adult-SI	20.554
URI1	D4CF	42.5828
URI1	ESC	38.9834
URI1	Endo	25.6823
URI1	Fetal-SI	20.8621
UROC1	Adult-SI	0.133618
UROC1	D4CF	0
UROC1	ESC	0.0102345
UROC1	Endo	0
UROC1	Fetal-SI	0.0657392
USHBP1	Adult-SI	1.24118
USHBP1	D4CF	0.301758
USHBP1	ESC	1.37201
USHBP1	Endo	1.40126
USHBP1	Fetal-SI	0.765623
USP30	Adult-SI	3.5229
USP30	D4CF	8.75551
USP30	ESC	2.99403
USP30	Endo	4.24906
USP30	Fetal-SI	10.7794
USP44	Adult-SI	0.149901
USP44	D4CF	6.87606
USP44	ESC	108.752
USP44	Endo	7.3718
USP44	Fetal-SI	0.134635
VAV3	Adult-SI	9.07919
VAV3	D4CF	4.49815
VAV3	ESC	6.13257
VAV3	Endo	3.49972
VAV3	Fetal-SI	26.3277
VIT	Adult-SI	1.89991
VIT	D4CF	0.483918
VIT	ESC	0.0624728
VIT	Endo	0
VIT	Fetal-SI	0.156397
VNN2	Adult-SI	0.758105
VNN2	D4CF	0.0281603
VNN2	ESC	0
VNN2	Endo	0.0642736
VNN2	Fetal-SI	1.16136
VSIG10	Adult-SI	30.0562
VSIG10	D4CF	5.38033
VSIG10	ESC	21.9829
VSIG10	Endo	12.0617
VSIG10	Fetal-SI	6.83814
VWA2	Adult-SI	0.64538
VWA2	D4CF	3.60847
VWA2	ESC	0.444364
VWA2	Endo	0.047462
VWA2	Fetal-SI	4.82322
VWCE	Adult-SI	1.2142
VWCE	D4CF	2.40808
VWCE	ESC	2.4341
VWCE	Endo	1.33093
VWCE	Fetal-SI	0.464683
VWDE	Adult-SI	0
VWDE	D4CF	1.59892
VWDE	ESC	6.4994
VWDE	Endo	0.937287
VWDE	Fetal-SI	0.0924946
WBSCR27	Adult-SI	0.205386
WBSCR27	D4CF	0.263891
WBSCR27	ESC	0.573466
WBSCR27	Endo	0.505613
WBSCR27	Fetal-SI	8.33951
WDFY2	Adult-SI	1.67498
WDFY2	D4CF	4.99504
WDFY2	ESC	13.6613
WDFY2	Endo	6.67507
WDFY2	Fetal-SI	3.42112
WDR38	Adult-SI	0.0354056
WDR38	D4CF	0.0519644
WDR38	ESC	0.0189136
WDR38	Endo	0
WDR38	Fetal-SI	0
WDR83	Adult-SI	9.74753
WDR83	D4CF	1.96696
WDR83	ESC	2.45566
WDR83	Endo	2.3455
WDR83	Fetal-SI	11.7331
WDR83OS	Adult-SI	153.972
WDR83OS	D4CF	51.2592
WDR83OS	ESC	50.0542
WDR83OS	Endo	47.9222
WDR83OS	Fetal-SI	74.241
WDYHV1	Adult-SI	5.02779
WDYHV1	D4CF	38.7791
WDYHV1	ESC	20.93
WDYHV1	Endo	18.6488
WDYHV1	Fetal-SI	4.58845
WFDC8	Adult-SI	0
WFDC8	D4CF	0
WFDC8	ESC	0.191163
WFDC8	Endo	0.0241284
WFDC8	Fetal-SI	0
WNT5B	Adult-SI	1.75656
WNT5B	D4CF	36.6647
WNT5B	ESC	0.395399
WNT5B	Endo	0.287275
WNT5B	Fetal-SI	2.82386
XIRP2	Adult-SI	2.44969
XIRP2	D4CF	0.0148326
XIRP2	ESC	0.0805723
XIRP2	Endo	0
XIRP2	Fetal-SI	0.0387531
YEATS4	Adult-SI	13.3981
YEATS4	D4CF	65.2927
YEATS4	ESC	54.8057
YEATS4	Endo	42.1609
YEATS4	Fetal-SI	11.7065
ZBTB24	Adult-SI	4.11987
ZBTB24	D4CF	8.25381
ZBTB24	ESC	14.8721
ZBTB24	Endo	6.97202
ZBTB24	Fetal-SI	6.1318
ZBTB38	Adult-SI	11.1933
ZBTB38	D4CF	3.96675
ZBTB38	ESC	2.38226
ZBTB38	Endo	6.43859
ZBTB38	Fetal-SI	41.1889
ZCCHC13	Adult-SI	0.646274
ZCCHC13	D4CF	0
ZCCHC13	ESC	0
ZCCHC13	Endo	0
ZCCHC13	Fetal-SI	0
ZCCHC4	Adult-SI	3.58218
ZCCHC4	D4CF	8.21199
ZCCHC4	ESC	5.84649
ZCCHC4	Endo	6.84264
ZCCHC4	Fetal-SI	4.62834
ZFAND6	Adult-SI	77.6372
ZFAND6	D4CF	66.98
ZFAND6	ESC	108.458
ZFAND6	Endo	80.0251
ZFAND6	Fetal-SI	32.4416
ZFP42	Adult-SI	0
ZFP42	D4CF	0.682379
ZFP42	ESC	117.556
ZFP42	Endo	30.8706
ZFP42	Fetal-SI	0.0406102
ZMAT3	Adult-SI	1.89596
ZMAT3	D4CF	11.276
ZMAT3	ESC	7.93369
ZMAT3	Endo	4.63105
ZMAT3	Fetal-SI	2.52543
ZMIZ2	Adult-SI	20.7107
ZMIZ2	D4CF	4.70411
ZMIZ2	ESC	6.82308
ZMIZ2	Endo	5.97395
ZMIZ2	Fetal-SI	20.7861
ZNF280B	Adult-SI	0.099911
ZNF280B	D4CF	4.84561
ZNF280B	ESC	5.04378
ZNF280B	Endo	6.16738
ZNF280B	Fetal-SI	1.09688
ZNF280D	Adult-SI	9.77663
ZNF280D	D4CF	0.22665
ZNF280D	ESC	0.385746
ZNF280D	Endo	0.285893
ZNF280D	Fetal-SI	15.8382
ZNF330	Adult-SI	16.0644
ZNF330	D4CF	36.4888
ZNF330	ESC	26.7302
ZNF330	Endo	19.7924
ZNF330	Fetal-SI	18.9145
ZNF385B	Adult-SI	0.015272
ZNF385B	D4CF	0.24925
ZNF385B	ESC	2.0597
ZNF385B	Endo	0.670611
ZNF385B	Fetal-SI	0.78637
ZNF474	Adult-SI	0.0210781
ZNF474	D4CF	0.144958
ZNF474	ESC	0.0297995
ZNF474	Endo	0.0504405
ZNF474	Fetal-SI	0.215555
ZNF624	Adult-SI	0.732184
ZNF624	D4CF	2.75884
ZNF624	ESC	1.71623
ZNF624	Endo	2.15101
ZNF624	Fetal-SI	1.98899
