# Argument List:
# Name = Beta_minus-D4CF_unique-2
# peak file = /Informatics/D4CF_unique.bed
# distance = 5000 bp
#Chromsome	TSS	TTS	RefseqID	Score	Strand	GeneSymbol
chr6	170102256	170106402	NM_001029863	0.059	+	C6orf120
chr3	12598512	12625210	NM_014160	0.059	+	MKRN2
chr3	12598512	12625210	NM_001271707	0.059	+	MKRN2
chr2	209100950	209119027	NM_001282387	0.059	-	IDH1
chr3	141043054	141168632	NM_001080412	0.058	+	ZBTB38
chr15	94443929	94517161	NR_120322	0.058	+	LINC01580
chr15	94443929	94527379	NR_120323	0.058	+	LINC01580
chr6	4610798	4612153	NR_122107	0.058	+	KU-MEL-3
chr12	122277432	122296769	NM_002150	0.058	-	HPD
chr18	35237097	35237178	NR_036202	0.058	+	MIR4318
chr1	41492870	41627104	NM_001031694	0.057	-	SCMH1
chr12	123212152	123215129	NM_032554	0.057	-	HCAR1
chr11	65292547	65306182	NM_020680	0.057	+	SCYL1
chr11	65292547	65306182	NM_001048218	0.057	+	SCYL1
chr1	216245806	216260259	NR_125992	0.057	+	LOC102723833
chr1	216245806	216260259	NR_125993	0.057	+	LOC102723833
chr8	90945563	90996899	NM_002485	0.057	-	NBN
chr2	172290760	172341562	NM_001164821	0.057	+	DCAF17
chr2	172290760	172341562	NM_025000	0.057	+	DCAF17
chr2	172290760	172341562	NR_028482	0.057	+	DCAF17
chr18	19405439	19411367	NR_110369	0.056	-	MIR133A1HG
chr17	18314472	18317702	NR_104343	0.056	+	FLJ35934
chr1	145293370	146466121	NM_001302371	0.056	+	NBPF10
chr1	145293370	146466121	NM_001039703	0.056	+	NBPF10
chr5	145239295	145252531	NM_001080516	0.056	-	GRXCR2
chr9	8314245	8733946	NM_001171025	0.056	-	PTPRD
chr9	8314245	8733946	NM_130391	0.056	-	PTPRD
chr9	8314245	8733946	NM_130392	0.056	-	PTPRD
chr9	8314245	8733946	NM_130393	0.056	-	PTPRD
chr9	8314245	8733946	NM_001040712	0.056	-	PTPRD
chr10	65132716	65132808	NR_031566	0.056	-	MIR1296
chr7	101256604	101272576	NM_138403	0.056	-	MYL10
chr13	46627321	46679211	NM_001278541	0.056	-	CPB2
chr13	46627321	46679211	NM_001872	0.056	-	CPB2
chr6	46714653	46726954	NM_001162435	0.055	+	ANKRD66
chr12	92815306	92824778	NR_027933	0.055	+	CLLU1
chr12	92815306	92824778	NR_027932	0.055	+	CLLU1
chr6	125304509	125407484	NM_152553	0.055	+	RNF217
chr6	125304509	125407484	NR_104440	0.055	+	RNF217
chr4	1694526	1714030	NM_006527	0.055	-	SLBP
chr2	207516344	207583120	NM_001093730	0.054	-	DYTN
chr1	115576566	115576930	NM_001277991	0.054	+	TSHB
chr6	52051184	52055436	NM_002190	0.053	+	IL17A
chr1	192286121	192336414	NM_001039152	0.053	+	RGS21
chr5	93954390	94031573	NM_032290	0.053	+	ANKRD32
chr20	56093554	56100708	NM_001269051	0.053	-	CTCFL
chr14	64932216	64941221	NM_004857	0.053	+	AKAP5
chr6	126805776	126805859	NR_030316	0.053	+	MIR588
chr3	194995464	195163817	NM_012287	0.053	-	ACAP2
chr12	96649237	96663613	NM_001303511	0.052	+	ELK3
chr2	158271130	158300604	NM_004288	0.052	-	CYTIP
chr4	56294067	56412099	NM_001267843	0.052	-	CLOCK
chr9	107526021	107540045	NM_018376	0.052	+	NIPSNAP3B
chr9	107526021	107540045	NR_130759	0.052	+	NIPSNAP3B
chr9	107526021	107540045	NR_130760	0.052	+	NIPSNAP3B
chr11	111384163	111384240	NR_029840	0.052	+	MIR34C
chr22	31003069	31023047	NM_000355	0.052	+	TCN2
chr22	31003069	31023047	NM_001184726	0.052	+	TCN2
chr17	72858618	72869156	NM_001258015	0.052	-	FDXR
chr17	72858618	72869156	NM_001258013	0.052	-	FDXR
chr17	72858618	72869156	NR_047576	0.052	-	FDXR
chr17	72858618	72869156	NM_001258012	0.052	-	FDXR
chr17	72858618	72869156	NM_001258014	0.052	-	FDXR
chr17	72858618	72869156	NM_004110	0.052	-	FDXR
chr17	72858618	72869156	NM_024417	0.052	-	FDXR
chr12	95910335	95942620	NM_001042403	0.052	-	USP44
chr17	69093914	69198320	NR_104152	0.052	-	CASC17
chr5	86511551	86535018	NR_130914	0.052	-	LOC55338
chr6	26273203	26273640	NM_003525	0.051	+	HIST1H2BI
chr1	167691186	167761156	NM_003953	0.051	+	MPZL1
chr1	167691186	167761156	NM_001146191	0.051	+	MPZL1
chr1	167691186	167761156	NM_024569	0.051	+	MPZL1
chr7	82993221	83278479	NM_012431	0.051	-	SEMA3E
chr4	152041432	152096704	NM_001128924	0.051	-	SH3D19
chr4	96012641	96079601	NM_001256794	0.050	+	BMPR1B
chr22	31721789	31742249	NM_032050	0.050	-	PATZ1
chr22	31721789	31742249	NM_014323	0.050	-	PATZ1
chr22	31721789	31742249	NM_032052	0.050	-	PATZ1
chr22	31736664	31742249	NM_032051	0.050	-	PATZ1
chr4	62362838	62938168	NM_015236	0.050	+	LPHN3
chr7	90339129	90839905	NM_001287136	0.050	+	CDK14
chr7	90339129	90839905	NM_001287137	0.050	+	CDK14
chr5	108063525	108063962	NR_046368	0.050	-	LINC01023
chr6	32135982	32143916	NM_006411	0.050	-	AGPAT1
chr7	38299243	38313248	NM_001003799	0.050	-	TARP
chr7	38299243	38313248	NM_001003806	0.050	-	TARP
chr14	22101991	22103096	NM_001005466	0.050	-	OR10G2
chr8	58907112	59062277	NM_147189	0.050	+	FAM110B
chr6	132909730	132910877	NM_003967	0.050	-	TAAR5
chr2	168043792	168116261	NM_001199145	0.049	+	XIRP2
chr2	168043792	168116261	NM_001199144	0.049	+	XIRP2
chr5	147582356	147594700	NM_001195290	0.049	+	SPINK6
chr5	147582356	147594700	NM_205841	0.049	+	SPINK6
chr14	45672392	45722605	NM_018353	0.049	-	MIS18BP1
chr4	175344945	175345015	NR_036236	0.049	+	MIR4276
chr7	21940516	21985542	NM_001127370	0.049	-	CDCA7L
chr7	21940516	21985542	NM_001127371	0.049	-	CDCA7L
chr7	21940516	21985542	NM_018719	0.049	-	CDCA7L
chr11	121163576	121184119	NM_001024956	0.049	+	SC5D
chr6	7727010	7881961	NM_001718	0.049	+	BMP6
chr8	12803182	12887284	NM_020844	0.049	+	KIAA1456
chr13	43597361	43683306	NM_013238	0.049	+	DNAJC15
chr7	94539209	94925727	NM_001166162	0.048	+	PPP1R9A
chr7	94539209	94925727	NM_001166163	0.048	+	PPP1R9A
chr7	94539209	94925727	NM_001166161	0.048	+	PPP1R9A
chr18	74331733	74335516	NR_120419	0.048	+	LINC00683
chr1	10359023	10359128	NR_125730	0.048	+	RNU6-2
chr7	67485239	67497677	NR_120514	0.048	+	LOC102723427
chr10	8094205	8095385	NR_104336	0.048	-	GATA3-AS1
chr2	233630511	233641275	NM_002242	0.048	-	KCNJ13
chr2	233630511	233641275	NM_001172417	0.048	-	KCNJ13
chr2	233630511	233641275	NM_001172416	0.048	-	KCNJ13
chr1	110543548	110566364	NM_001242674	0.047	+	AHCYL1
chr1	179068461	179112224	NM_001136000	0.047	-	ABL2
chr1	179068461	179112224	NM_001168239	0.047	-	ABL2
chr1	179068461	179112224	NM_005158	0.047	-	ABL2
chr19	13858752	13874106	NM_030818	0.047	+	CCDC130
chr2	77970821	78517857	NR_110288	0.047	-	LOC101927967
chr5	56866168	56913254	NR_120607	0.047	+	LINCR-0003
chr10	8094205	8095412	NR_104327	0.047	-	GATA3-AS1
chr5	147443534	147516925	NM_006846	0.046	+	SPINK5
chr5	147443534	147516925	NM_001127698	0.046	+	SPINK5
chr5	147443534	147504503	NM_001127699	0.046	+	SPINK5
chr4	148538538	148556672	NM_018241	0.046	+	TMEM184C
chr8	7682693	7686575	NM_152251	0.046	+	DEFB106A
chr8	7682693	7686575	NM_001040704	0.046	+	DEFB106B
chr10	8092412	8095447	NR_024256	0.045	-	GATA3-AS1
chr7	143880547	143883173	NM_198495	0.045	+	CTAGE4
chr6	126433836	126443762	NR_049880	0.045	-	MIR5695
chr8	7340025	7343909	NM_152251	0.045	-	DEFB106A
chr8	7340025	7343909	NM_001040704	0.045	-	DEFB106B
chr1	145827204	146467743	NR_104217	0.045	+	NBPF25P
chr1	47139707	47157769	NR_038828	0.045	+	EFCAB14-AS1
chr1	47139707	47157769	NR_038827	0.045	+	EFCAB14-AS1
chrX	133304227	133304308	NR_029523	0.044	-	MIR106A
chr7	19744980	19745059	NR_036101	0.044	-	MIR3146
chr10	27220134	27230930	NR_026795	0.044	-	LINC00202-1
chr10	127344262	127371713	NM_001128202	0.044	-	TEX36
chr4	118349553	118610258	NR_125757	0.044	+	LINC01378
chr15	31293263	31453476	NM_001252020	0.044	-	TRPM1
chr5	121465207	121489266	NM_207317	0.044	+	ZNF474
chr14	68086578	68118436	NM_001172	0.044	+	ARG2
chr1	68511644	68516460	NM_004675	0.044	-	DIRAS3
chr14	62229074	62263146	NM_003082	0.044	+	SNAPC1
chr8	128958804	128960969	NR_103558	0.043	-	TMEM75
chr18	24267584	24283602	NR_024259	0.043	-	PCAT18
chr1	144676436	144680025	NR_037182	0.043	-	LOC653513
chr10	81442730	81448650	NR_027512	0.043	+	BEND3P3
chr13	43424382	43446880	NR_126388	0.043	-	LINC00428
chr13	43416547	43446880	NR_126389	0.043	-	LINC00428
chr16	55542912	55620582	NM_017839	0.042	+	LPCAT2
chr6	32520489	32527779	NR_001298	0.042	-	HLA-DRB6
chr16	75145757	75150670	NM_153486	0.042	-	LDHD
chr16	75145757	75150670	NM_194436	0.042	-	LDHD
chr1	96457623	96488436	NR_125991	0.042	+	LOC102723661
chr11	121163387	121184119	NM_006918	0.042	+	SC5D
chr1	52195485	52254891	NM_148907	0.042	+	OSBPL9
chr1	52195485	52254891	NM_148904	0.042	+	OSBPL9
chr1	52195485	52254891	NM_148905	0.042	+	OSBPL9
chr13	67946518	67954126	NR_130792	0.042	+	LINC00364
chr9	123940414	123964365	NM_016322	0.042	-	RAB14
chr12	109490374	109525831	NM_032663	0.042	+	USP30
chr10	70091767	70102953	NM_012207	0.042	+	HNRNPH3
chr10	70091767	70102953	NM_021644	0.042	+	HNRNPH3
chr2	190920425	190927455	NM_005259	0.041	-	MSTN
chr6	52285804	52360583	NM_001172420	0.041	+	EFHC1
chr1	145764594	145827103	NM_001097613	0.041	-	GPR89A
chr1	145764594	145827103	NM_001097612	0.041	-	GPR89A
chr1	145764594	145827103	NR_036541	0.041	-	GPR89A
chr10	115469103	115490668	NM_001267058	0.041	+	CASP7
chr1	20246799	20250110	NM_014589	0.041	-	PLA2G2E
chr1	145096406	145116997	NM_004892	0.041	+	SEC22B
chr2	234601511	234681951	NM_001072	0.041	+	UGT1A6
chr10	127371811	127398246	NR_033848	0.041	+	LOC283038
chr19	50642374	50642494	NR_024231	0.041	-	SNAR-B1
chr19	50642374	50642494	NR_024230	0.041	-	SNAR-B2
chr11	17298285	17353070	NM_005013	0.041	+	NUCB2
chr6	151773392	151791234	NM_001286562	0.041	+	C6orf211
chr6	151773392	151791234	NM_024573	0.041	+	C6orf211
chr18	44681389	44702745	NM_016097	0.040	-	IER3IP1
chr5	70330950	70363497	NM_001515	0.040	-	GTF2H2
chr15	35664456	35664565	NR_037507	0.040	-	MIR3942
chr19	17360848	17375544	NM_031941	0.040	-	USHBP1
chr17	53796987	53809482	NM_001099640	0.040	-	TMEM100
chr3	146151074	146187088	NM_001199978	0.040	-	PLSCR2
chr3	85554208	86123579	NM_001256505	0.040	+	CADM2
chr3	85554208	86123579	NM_001256504	0.040	+	CADM2
chr3	85554208	86123579	NM_001256503	0.040	+	CADM2
chr3	85554208	86123579	NM_001256502	0.040	+	CADM2
chr16	84254740	84273356	NM_172347	0.040	-	KCNG4
chr12	109489845	109491770	NR_038996	0.040	-	USP30-AS1
chr14	62462540	62568427	NM_031914	0.039	+	SYT16
chr15	25227140	25227215	NR_001293	0.039	+	SNORD107
chr15	25227140	25228937	NR_022011	0.039	+	PWARSN
chr19	53785542	53787602	NR_046365	0.039	+	FAM90A27P
chr1	87099958	87121059	NR_024604	0.039	+	CLCA3P
chr7	26572739	26578444	NR_022006	0.039	-	KIAA0087
chr3	48445260	48470872	NM_002673	0.039	-	PLXNB1
chr15	28735897	28735991	NR_039732	0.039	-	MIR4509-1
chr15	28735897	28735991	NR_039733	0.039	-	MIR4509-2
chr15	28735897	28735991	NR_039734	0.039	-	MIR4509-3
chr4	70454134	70518967	NM_006798	0.039	-	UGT2A1
chr4	70454134	70518967	NM_001252275	0.039	-	UGT2A1
chr4	70454134	70518967	NM_001252274	0.039	-	UGT2A1
chr11	58169937	58170882	NM_001005469	0.039	-	OR5B3
chr3	196233749	196242237	NM_001077657	0.039	-	SMCO1
chr13	77579388	77601331	NM_012158	0.039	-	FBXL3
chr2	166326156	166545917	NM_001172173	0.039	+	CSRNP3
chr3	63884074	63989136	NM_001177387	0.039	+	ATXN7
chr7	143955788	143956721	NM_001005328	0.039	-	OR2A7
chr8	7679487	7681412	NM_001040703	0.039	-	DEFB105B
chr8	7679487	7681412	NM_152250	0.039	-	DEFB105A
chr6	42858002	42858554	NM_001008739	0.039	-	C6orf226
chr22	18246945	18247025	NR_036168	0.039	-	MIR3198-1
chr9	20716103	20716187	NR_030166	0.038	+	MIR491
chr16	57662137	57698951	NM_001145773	0.038	+	GPR56
chr16	57662137	57698951	NM_001145772	0.038	+	GPR56
chr16	57662137	57698951	NM_001145771	0.038	+	GPR56
chr16	57662137	57698951	NM_201524	0.038	+	GPR56
chr16	57662137	57698951	NM_201525	0.038	+	GPR56
chr18	44554572	44556213	NM_001100817	0.038	-	TCEB3CL
chr19	17360829	17375605	NM_001297703	0.038	-	USHBP1
chr9	36036909	36124452	NM_021111	0.038	+	RECK
chr6	56479374	56507694	NM_001723	0.038	-	DST
chr4	71263598	71275914	NM_021225	0.038	+	PROL1
chr4	71263598	71275914	NM_001302807	0.038	+	PROL1
chr4	71263598	71275914	NR_126503	0.038	+	PROL1
chr1	147400505	147465753	NM_016334	0.038	+	GPR89B
chr8	135817118	135817188	NR_029599	0.037	-	MIR30D
chr1	149553002	149553787	NM_001135789	0.037	+	PPIAL4C
chr1	149553002	149553787	NM_001143883	0.037	+	PPIAL4B
chr7	73248920	73256855	NM_152559	0.037	-	WBSCR27
chr6	96023047	96025327	NR_047502	0.037	-	MANEA-AS1
chr6	96007971	96025327	NR_104136	0.037	-	MANEA-AS1
chr19	50631658	50631779	NR_024228	0.037	-	SNAR-A8
chr19	50631658	50631779	NR_024215	0.037	-	SNAR-A4
chr19	50631658	50631779	NR_024223	0.037	-	SNAR-A5
chr19	50631658	50631779	NR_024229	0.037	-	SNAR-A10
chr19	50631658	50631779	NR_024214	0.037	-	SNAR-A3
chr19	50631658	50631779	NR_024226	0.037	-	SNAR-A9
chr19	50631658	50631779	NR_024225	0.037	-	SNAR-A11
chr19	50631658	50631779	NR_024224	0.037	-	SNAR-A7
chr19	50631658	50631779	NR_024227	0.037	-	SNAR-A6
chr19	50631658	50631779	NR_024242	0.037	-	SNAR-A14
chr6	26045638	26046097	NM_003531	0.037	+	HIST1H3C
chr11	45713253	45713326	NR_106976	0.036	-	MIR7154
chr5	96840399	97006755	NR_105028	0.036	+	LINC01340
chrX	117629871	117820123	NM_144658	0.036	+	DOCK11
chr6	119280993	119470358	NM_001100411	0.036	-	FAM184A
chr6	119280993	119470358	NM_001288576	0.036	-	FAM184A
chr2	136871918	136873813	NM_001008540	0.036	-	CXCR4
chr19	55434876	55458873	NM_139176	0.036	-	NLRP7
chr19	55434876	55458873	NM_001127255	0.036	-	NLRP7
chr19	55434876	55458873	NM_206828	0.036	-	NLRP7
chr11	18433852	18472793	NM_002301	0.036	+	LDHC
chr11	18433852	18472793	NM_017448	0.036	+	LDHC
chr15	65916292	65948598	NM_001301031	0.036	+	SLC24A1
chr15	65916292	65948598	NM_001301032	0.036	+	SLC24A1
chr2	207804277	207834198	NM_173077	0.036	+	CPO
chr12	69139935	69159853	NM_018656	0.036	+	SLC35E3
chr11	111218481	111218547	NR_039712	0.036	+	MIR4491
chr19	14640354	14640452	NR_030369	0.036	+	MIR639
chr8	75460777	75460852	NR_049860	0.036	+	MIR5681A
chr6	96025372	96057328	NM_024641	0.035	+	MANEA
chr13	41885340	41951166	NM_024561	0.035	+	NAA16
chr13	41885340	41932854	NM_018527	0.035	+	NAA16
chr13	41885340	41932854	NM_001110798	0.035	+	NAA16
chr7	148684618	148686516	NR_130107	0.035	+	GHET1
chr12	66218239	66360071	NM_003483	0.035	+	HMGA2
chr12	66218239	66346311	NM_001300918	0.035	+	HMGA2
chr12	11213963	11214893	NM_176887	0.035	-	TAS2R46
chr12	66218239	66309307	NM_003484	0.035	+	HMGA2
chr12	66218239	66309307	NM_001300919	0.035	+	HMGA2
chr19	8807746	8809180	NM_178525	0.035	-	ACTL9
chr19	14640378	14676792	NR_038104	0.035	+	TECR
chr19	14640378	14676792	NM_138501	0.035	+	TECR
chr19	14640378	14676792	NR_038103	0.035	+	TECR
chr17	15933407	16097953	NM_001190440	0.035	-	NCOR1
chr17	15994883	16097953	NM_001190438	0.035	-	NCOR1
chr2	171197026	171207453	NR_110576	0.035	-	LOC101929753
chr19	50601082	50601203	NR_024214	0.035	-	SNAR-A3
chr19	50601082	50601203	NR_024229	0.035	-	SNAR-A10
chr19	50601082	50601203	NR_024215	0.035	-	SNAR-A4
chr19	50601082	50601203	NR_024224	0.035	-	SNAR-A7
chr19	50601082	50601203	NR_024223	0.035	-	SNAR-A5
chr19	50601082	50601203	NR_024228	0.035	-	SNAR-A8
chr19	50601082	50601203	NR_024225	0.035	-	SNAR-A11
chr19	50601082	50601203	NR_024226	0.035	-	SNAR-A9
chr19	50601082	50601203	NR_024227	0.035	-	SNAR-A6
chr19	50601082	50601203	NR_024242	0.035	-	SNAR-A14
chr12	7342957	7364079	NM_000319	0.035	+	PEX5
chr4	119771842	119982402	NM_001286754	0.035	+	SYNPO2
chr9	21384253	21385396	NM_000605	0.034	-	IFNA2
chr6	125995498	126041364	NR_038906	0.034	+	LOC643623
chr6	109557816	109591717	NM_001277339	0.034	+	LOC100996634
chr11	59856136	59865940	NM_000139	0.034	+	MS4A2
chr11	59856136	59865940	NM_001256916	0.034	+	MS4A2
chr22	31742744	31747141	NR_120386	0.034	+	LINC01521
chr11	73498916	73575656	NM_016055	0.034	+	MRPL48
chr5	108083522	108523373	NM_005246	0.034	+	FER
chr8	75460784	75460844	NR_049871	0.034	-	MIR5681B
chr6	57254929	57255010	NR_036097	0.034	+	MIR548U
chr12	92813869	92821924	NM_001025232	0.033	-	CLLU1OS
chr3	151347319	151542394	NR_031678	0.033	+	MIR548H2
chr12	118573869	118583390	NM_002567	0.033	+	PEBP1
chr7	81331443	81399452	NM_000601	0.033	-	HGF
chr7	81380215	81399452	NM_001010934	0.033	-	HGF
chr7	81331443	81399452	NM_001010932	0.033	-	HGF
chr7	81372006	81399452	NM_001010931	0.033	-	HGF
chr7	81372006	81399452	NM_001010933	0.033	-	HGF
chr11	85566143	85631063	NM_001286159	0.033	+	CCDC83
chr11	85566143	85631063	NM_173556	0.033	+	CCDC83
chr1	16888921	16940100	NM_017940	0.033	-	NBPF1
chr1	100154610	100178513	NR_037516	0.033	+	MIR548AA1
chr13	94470676	94510726	NR_046536	0.033	-	GPC6-AS2
chr15	92006568	92038080	NR_110106	0.033	+	LOC101926928
chr1	76384557	76398116	NM_080868	0.033	-	ASB17
chr1	76384557	76398116	NR_026546	0.033	-	ASB17
chr5	147258273	147261756	NM_054023	0.033	+	SCGB3A2
chr6	136950251	136969336	NR_125858	0.033	+	LOC101928461
chr12	12264885	12264967	NR_128710	0.033	+	MIR1244-4
chr12	12264885	12264967	NR_036052	0.033	+	MIR1244-1
chr12	12264885	12264967	NR_036263	0.033	+	MIR1244-3
chr12	12264885	12264967	NR_036262	0.033	+	MIR1244-2
chr15	34671269	34682001	NM_181077	0.032	-	GOLGA8A
chr6	49986555	49989694	NM_001037497	0.032	-	DEFB110
chr6	49976850	49989694	NM_001037728	0.032	-	DEFB110
chr4	65144176	65275178	NM_001010874	0.032	-	TECRL
chr1	21132784	21437876	NM_003760	0.032	-	EIF4G3
chr9	116135695	116139289	NM_001304509	0.032	-	HDHD3
chr9	116135695	116139289	NM_001304510	0.032	-	HDHD3
chr9	116135695	116139289	NM_001304511	0.032	-	HDHD3
chr18	44554572	44556449	NM_145653	0.032	-	TCEB3C
chr4	105412121	105618749	NR_125926	0.032	+	LOC101929468
chr14	23352431	23356889	NM_173527	0.032	+	REM2
chr14	23398817	23423901	NR_110002	0.031	+	LOC101926933
chr2	32782587	32799885	NR_125793	0.031	-	BIRC6-AS2
chr17	75315596	75496678	NM_006640	0.031	+	SEPT9
chr14	23389719	23398794	NM_001282953	0.031	-	PRMT5
chr14	23389719	23398794	NM_006109	0.031	-	PRMT5
chr14	23389719	23398794	NM_001282955	0.031	-	PRMT5
chr14	23389719	23398794	NM_001282954	0.031	-	PRMT5
chr14	23389719	23398794	NM_001282956	0.031	-	PRMT5
chr14	23389719	23398794	NM_001039619	0.031	-	PRMT5
chrX	14024844	14048035	NM_001042480	0.031	-	GEMIN8
chrX	14024844	14048035	NM_001042479	0.031	-	GEMIN8
chrX	14024844	14048035	NM_017856	0.031	-	GEMIN8
chr7	143632325	143633279	NM_001004685	0.031	+	OR2F2
chrX	114058016	114058127	NR_029955	0.031	+	MIR448
chr9	89763558	89774641	NM_001001709	0.031	+	C9orf170
chr16	77316024	77469011	NM_199355	0.031	-	ADAMTS18
chr10	104155352	104162286	NM_002502	0.030	+	NFKB2
chr10	104155352	104162286	NM_001261403	0.030	+	NFKB2
chr1	27648635	27662891	NR_037576	0.030	+	TMEM222
chr1	27648635	27662891	NM_032125	0.030	+	TMEM222
chr1	27648635	27662891	NR_037580	0.030	+	TMEM222
chr1	27648635	27662891	NR_037577	0.030	+	TMEM222
chr10	33189245	33247293	NM_002211	0.030	-	ITGB1
chr16	65318401	65610203	NR_027755	0.030	-	LINC00922
chr13	101182417	101241046	NM_001195087	0.030	-	GGACT
chr22	38507501	38577761	NM_003560	0.030	-	PLA2G6
chr22	38507501	38577761	NM_001004426	0.030	-	PLA2G6
chr11	82970134	82997450	NM_021825	0.030	-	CCDC90B
chr11	82970134	82997450	NM_001286117	0.030	-	CCDC90B
chr11	82970134	82997450	NM_001286116	0.030	-	CCDC90B
chr11	82970134	82997450	NM_001286119	0.030	-	CCDC90B
chr11	82970134	82997450	NM_001286120	0.030	-	CCDC90B
chr11	82970134	82997450	NM_001286118	0.030	-	CCDC90B
chr3	111839687	111852152	NM_152785	0.030	-	GCSAM
chr3	111839687	111852152	NM_001190260	0.030	-	GCSAM
chr3	111839687	111852152	NM_001190259	0.030	-	GCSAM
chr3	135741576	135866752	NM_181897	0.030	+	PPP2R3A
chr3	123851775	123851872	NR_049798	0.030	+	MIR5002
chr11	62457733	62477091	NR_037948	0.030	-	BSCL2
chr11	62457733	62477091	NR_037949	0.030	-	BSCL2
chr17	39878890	39890898	NM_001079871	0.029	-	HAP1
chr17	39878890	39890898	NM_001079870	0.029	-	HAP1
chr17	39878890	39890898	NM_177977	0.029	-	HAP1
chr12	10323197	10344403	NM_001079815	0.029	+	TMEM52B
chr8	11666652	11696818	NM_001287751	0.029	+	FDFT1
chr1	185527511	185597620	NR_110793	0.029	-	LINC01350
chr9	127455988	127456077	NR_029782	0.029	+	MIR181B2
chr9	41500678	41506922	NM_015667	0.029	+	SPATA31A7
chr9	41500678	41506925	NM_001113541	0.029	+	SPATA31A5
chr10	70980058	71027315	NM_025130	0.029	+	HKDC1
chr1	193105632	193105713	NR_031691	0.029	+	MIR1278
chr2	39405687	39456673	NM_001009565	0.029	-	CDKL4
chr15	25200069	25213976	NM_022804	0.029	+	SNURF
chr2	108370567	108428804	NR_126369	0.029	+	GACAT1
chr2	108370567	108438585	NR_126370	0.029	+	GACAT1
chrX	133304070	133304141	NR_029949	0.029	-	MIR18B
chr12	95414004	95467404	NM_003297	0.028	-	NR2C1
chr12	95424184	95467404	NM_001127362	0.028	-	NR2C1
chr12	95424184	95467404	NM_001032287	0.028	-	NR2C1
chr4	95664818	95678684	NR_121610	0.028	-	BMPR1B-AS1
chr3	25499800	25639422	NM_001290217	0.028	+	RARB
chr15	56922373	57026284	NM_001288588	0.028	-	ZNF280D
chr15	56989952	57026284	NM_001288589	0.028	-	ZNF280D
chr15	56922373	57026284	NM_017661	0.028	-	ZNF280D
chr15	56989952	57026284	NM_001002844	0.028	-	ZNF280D
chr15	56922373	57026284	NM_001002843	0.028	-	ZNF280D
chr22	38507501	38577836	NM_001199562	0.028	-	PLA2G6
chr8	124428964	124454480	NM_018024	0.028	+	WDYHV1
chr8	124428964	124454480	NM_001283024	0.028	+	WDYHV1
chr8	124428964	124454480	NM_001283027	0.028	+	WDYHV1
chr9	65503362	65509610	NM_001113541	0.028	-	SPATA31A5
chr9	65503365	65509610	NM_015667	0.028	-	SPATA31A7
chr3	119501556	119537332	NM_022002	0.028	+	NR1I2
chrX	115033603	115085444	NR_130730	0.028	-	LOC642776
chr20	46611969	46613057	NR_109942	0.028	+	LINC01523
chr2	110841446	110874143	NM_005434	0.028	-	MALL
chr11	56229944	56230877	NM_001004743	0.028	-	OR5M9
chr19	5914192	5916222	NM_080590	0.028	+	CAPS
chr19	5914192	5916222	NM_004058	0.028	+	CAPS
chr4	15969848	16077741	NM_001145852	0.028	-	PROM1
chr4	15969848	16077741	NM_001145849	0.028	-	PROM1
chr4	15969848	16077741	NM_006017	0.028	-	PROM1
chr4	15969848	16077741	NM_001145851	0.028	-	PROM1
chr4	15969848	16077741	NM_001145850	0.028	-	PROM1
chr22	24385937	24401899	NR_003082	0.028	-	GSTTP2
chr4	31999000	32157028	NR_125936	0.028	+	LOC102723828
chr9	41321109	41327364	NM_015667	0.027	-	SPATA31A7
chr9	41321106	41327364	NM_001113541	0.027	-	SPATA31A5
chr11	9406168	9469674	NM_006391	0.027	+	IPO7
chr15	25200134	25223729	NM_003097	0.027	+	SNRPN
chr15	25200134	25223729	NM_005678	0.027	+	SNURF
chr21	15857548	15918681	NM_001286523	0.027	-	SAMSN1
chr21	15857548	15918681	NM_022136	0.027	-	SAMSN1
chr18	45359465	45456970	NM_005901	0.027	-	SMAD2
chr4	165426541	165630646	NR_049864	0.027	+	MIR5684
chr11	61731756	61735132	NM_002032	0.027	-	FTH1
chrX	24483343	24552542	NM_005391	0.027	+	PDK3
chrX	24483343	24568583	NM_001142386	0.027	+	PDK3
chr1	156052336	156107657	NM_001282625	0.027	+	LMNA
chr9	43624501	43630730	NM_001145196	0.027	-	SPATA31A6
chr3	121706169	121741127	NM_001199800	0.027	-	ILDR1
chr3	121706169	121741127	NM_175924	0.027	-	ILDR1
chr3	121706169	121741127	NM_001199799	0.027	-	ILDR1
chr15	68132276	68132383	NR_125730	0.027	-	RNU6-2
chrX	24762557	24762687	NR_003007	0.027	+	SCARNA23
chr7	83587658	83824217	NM_006080	0.027	-	SEMA3A
chr3	25469753	25639422	NM_001290277	0.027	+	RARB
chr3	25469753	25639422	NM_001290276	0.027	+	RARB
chr3	25469753	25639422	NM_000965	0.027	+	RARB
chr3	25469753	25639422	NM_016152	0.027	+	RARB
chr3	25469753	25639422	NR_110892	0.027	+	RARB
chr3	25469753	25639422	NM_001290266	0.027	+	RARB
chr3	25469753	25639422	NR_110893	0.027	+	RARB
chr8	37263981	37351431	NR_121620	0.027	-	LOC100507420
chr12	9381128	9386803	NR_040112	0.026	-	A2MP1
chr12	21689122	21757781	NM_021957	0.026	-	GYS2
chr9	130452965	130453074	NR_037473	0.026	-	MIR3911
chr8	124780881	124827690	NM_144963	0.026	+	FAM91A1
