# Argument List:
# Name = Beta_minus-FetalSI_unique
# peak file = /Informatics/FetalSI_unique.bed
# distance = 5000 bp
#Chromsome	TSS	TTS	RefseqID	Score	Strand	GeneSymbol
chr15	81589253	81605104	NM_004513	0.084	+	IL16
chr6	83875848	83903012	NM_001199919	0.083	-	PGM3
chr6	83874592	83903012	NM_001199918	0.083	-	PGM3
chr6	83874592	83903012	NM_015599	0.083	-	PGM3
chr1	159824105	159832447	NM_001013661	0.083	-	VSIG8
chr20	62367977	62370460	NM_017806	0.083	+	LIME1
chr2	27301434	27309265	NM_007046	0.082	+	EMILIN1
chr19	13947100	13947173	NR_029497	0.082	-	MIR24-2
chr17	56406965	56431088	NR_038413	0.082	+	BZRAP1-AS1
chr6	83903031	83906256	NM_033411	0.082	+	RWDD2A
chr17	74034855	74049737	NM_001260503	0.082	-	SRP68
chrX	132435063	132549205	NM_001448	0.082	-	GPC4
chr11	126211611	126225482	NR_033839	0.082	-	ST3GAL4-AS1
chr10	81107219	81115089	NM_005729	0.081	+	PPIF
chr2	131350352	131357251	NM_001079530	0.081	-	CFC1B
chr1	226843780	226862769	NR_103784	0.081	-	ITPKB-IT1
chr16	2012334	2012467	NR_002327	0.081	-	SNORA10
chr14	24779356	24781259	NM_001164692	0.080	+	LTB4R2
chr14	24779356	24781259	NM_019839	0.080	+	LTB4R2
chr3	10068112	10141344	NM_033084	0.080	+	FANCD2
chr3	10068112	10143614	NM_001018115	0.080	+	FANCD2
chr12	2378941	2397911	NR_046769	0.080	+	CACNA1C-IT3
chr22	43547519	43559248	NM_000714	0.080	+	TSPO
chr22	43547519	43559248	NR_046308	0.080	+	TSPO
chr2	217724181	217724782	NM_003284	0.079	-	TNP1
chr1	234765056	234770526	NR_033927	0.079	+	LINC00184
chr17	43552728	43552801	NR_036271	0.079	-	MIR4315-2
chr17	43552728	43552801	NR_036199	0.079	-	MIR4315-1
chr3	48658274	48659189	NM_001008269	0.079	-	TMEM89
chr18	580342	582020	NM_004066	0.079	+	CETN1
chr1	161952981	161994255	NM_001297713	0.079	-	OLFML2B
chr1	161952981	161994255	NM_015441	0.079	-	OLFML2B
chr20	60928065	60931534	NR_109924	0.078	+	LAMA5-AS1
chr20	60928065	60931534	NR_109923	0.078	+	LAMA5-AS1
chr20	60928065	60931534	NR_109922	0.078	+	LAMA5-AS1
chr6	31973358	31976712	NM_000500	0.078	+	CYP21A2
chr6	31973358	31976712	NM_001128590	0.078	+	CYP21A2
chr1	52816264	52831877	NM_032449	0.078	-	CC2D1B
chr13	114145307	114204544	NM_017905	0.078	+	TMCO3
chr14	56247852	56263392	NR_026797	0.078	-	LINC00520
chr14	56247852	56263392	NR_026796	0.078	-	LINC00520
chr6	42788793	42836296	NM_015349	0.078	+	GLTSCR1L
chr6	32006092	32009447	NM_000500	0.078	+	CYP21A2
chr6	32006092	32009447	NM_001128590	0.078	+	CYP21A2
chr2	128175995	128186822	NM_000312	0.077	+	PROC
chr9	20411145	20411236	NR_039684	0.077	-	MIR4473
chr22	38368318	38380539	NM_006941	0.077	-	SOX10
chr4	155484131	155493915	NM_001184741	0.077	+	FGB
chr4	155484131	155493915	NM_005141	0.077	+	FGB
chr16	56126898	56225006	NR_027078	0.077	-	LOC283856
chr21	43801984	43816200	NM_032405	0.076	-	TMPRSS3
chr11	124506393	124506443	NR_106988	0.076	+	MIR7641-2
chr1	238025474	238091619	NR_027247	0.076	+	LOC100130331
chr14	74946835	74946907	NR_039858	0.076	-	MIR4709
chr22	49176106	49176165	NR_039761	0.076	+	MIR4535
chr1	206238871	206288647	NM_001007544	0.076	-	C1orf186
chr1	161228516	161255240	NM_001102566	0.075	+	PCP4L1
chr10	127512103	127542264	NM_016567	0.075	+	BCCIP
chr10	127512103	127525124	NM_078468	0.075	+	BCCIP
chr10	127512103	127531376	NM_078469	0.075	+	BCCIP
chr9	99791958	99801925	NM_001201575	0.075	-	CTSV
chr19	40502942	40526948	NM_001297763	0.075	+	ZNF546
chr19	40502942	40526948	NM_178544	0.075	+	ZNF546
chr6	31973412	31976686	NR_040090	0.075	+	CYP21A1P
chr2	131278666	131285565	NM_001079530	0.075	+	CFC1B
chr2	131349737	131357148	NM_001270420	0.075	-	CFC1
chr2	131349737	131357148	NM_032545	0.075	-	CFC1
chr2	131349737	131357148	NM_001270421	0.075	-	CFC1
chr12	57316937	57328189	NM_148897	0.074	-	SDR9C7
chr2	27293341	27294567	NM_001134693	0.074	-	OST4
chr5	159901408	159901490	NR_036095	0.074	+	MIR3142
chr3	52812508	52826084	NM_001166434	0.074	+	ITIH1
chr6	161123224	161175085	NM_000301	0.074	+	PLG
chr6	161123224	161132904	NM_001168338	0.074	+	PLG
chr20	31030861	31172875	NM_001256798	0.074	-	NOL4L
chr10	87337487	87366972	NR_038986	0.074	+	GRID1-AS1
chr6	150210231	150212170	NM_001243327	0.074	-	RAET1E
chr6	150209600	150212170	NM_001243325	0.074	-	RAET1E
chr6	150209600	150212170	NM_139165	0.074	-	RAET1E
chr11	1575280	1593150	NM_004420	0.074	-	DUSP8
chr8	56651302	56676539	NM_001286657	0.074	-	TMEM68
chr4	104026962	104119566	NM_001286734	0.073	-	CENPE
chr4	104026962	104119566	NM_001813	0.073	-	CENPE
chr13	31774111	31906411	NM_194318	0.073	+	B3GALTL
chr4	114028018	114028111	NR_031641	0.073	+	MIR1243
chr20	32636924	32636996	NR_039911	0.073	+	MIR4755
chr8	144362324	144363870	NR_120682	0.073	-	LOC100507316
chr8	144362991	144363870	NR_120683	0.073	-	LOC100507316
chr19	13947253	13947331	NR_029501	0.073	-	MIR27A
chrX	148626065	148632086	NM_001171909	0.073	+	CXorf40A
chr20	50448335	50479452	NR_110016	0.072	-	LINC01429
chr7	100813773	100823557	NM_198571	0.072	-	NAT16
chr20	44515129	44516238	NM_080608	0.072	-	SPATA25
chr6	14280357	14285685	NR_108096	0.072	-	LINC01108
chr6	14280357	14285685	NR_108097	0.072	-	LINC01108
chr11	1901274	1901377	NR_107001	0.072	+	MIR7847
chr12	56732662	56734194	NM_016584	0.071	+	IL23A
chr13	33851690	33855471	NR_046693	0.071	+	STARD13-AS
chr17	34245084	34257303	NM_001163124	0.071	-	RDM1
chr17	34245084	34257303	NM_001163122	0.071	-	RDM1
chr17	34249481	34257303	NM_001163125	0.071	-	RDM1
chr17	34245084	34257303	NR_028000	0.071	-	RDM1
chr17	34245084	34257303	NM_001163130	0.071	-	RDM1
chr17	34245084	34257303	NR_027999	0.071	-	RDM1
chr22	39853324	39888199	NM_002409	0.071	+	MGAT3
chr11	8081584	8090920	NR_120537	0.070	+	TUB-AS1
chr11	8081584	8090920	NR_120538	0.070	+	TUB-AS1
chr13	47405676	47471211	NM_000621	0.070	-	HTR2A
chr13	47405676	47471211	NM_001165947	0.070	-	HTR2A
chr22	24828086	24838328	NM_001278498	0.070	+	ADORA2A
chr22	24828086	24838328	NM_001278497	0.070	+	ADORA2A
chr17	38710021	38716646	NM_001301718	0.069	-	CCR7
chr21	45875368	45878739	NM_030891	0.069	+	LRRC3
chr1	112141628	112150940	NR_034126	0.069	-	LINC01160
chr12	29376555	29488549	NM_001271784	0.069	+	FAR2
chr12	29376555	29488549	NM_018099	0.069	+	FAR2
chr17	68047411	68064236	NR_104129	0.068	+	LINC01028
chr17	68047411	68064236	NR_104130	0.068	+	LINC01028
chr3	39850404	40301811	NM_001284423	0.068	+	MYRIP
chr9	137271256	137271318	NR_039816	0.068	+	MIR4669
chr14	77648101	77725838	NM_020431	0.068	+	TMEM63C
chr6	51486667	51487375	NR_125840	0.068	+	LOC101927082
chr7	123454192	123459484	NR_002731	0.067	+	HYALP1
chr1	205305192	205326218	NM_001271864	0.067	-	KLHDC8A
chr1	205305192	205326218	NM_001271865	0.067	-	KLHDC8A
chr1	205305192	205326218	NM_001271863	0.067	-	KLHDC8A
chr11	134306375	134375555	NR_033852	0.067	+	LOC283177
chr15	65822826	65870693	NM_016395	0.066	+	HACD3
chr18	20303453	20366800	NR_110782	0.066	-	LOC101927571
chr14	24782312	24787242	NM_181657	0.065	+	LTB4R
chr14	60062693	60097532	NM_206852	0.065	-	RTN1
chr16	88718347	88729557	NM_002461	0.065	-	MVD
chr19	54659377	54663481	NM_024316	0.065	-	LENG1
chr21	36041687	36090519	NM_053277	0.065	+	CLIC6
chr19	13947400	13947473	NR_029495	0.065	-	MIR23A
chr6	26472171	26482737	NR_038992	0.065	-	LOC285819
chr1	205305192	205326128	NM_018203	0.065	-	KLHDC8A
chr19	54024176	54083523	NM_018555	0.064	+	ZNF331
chr18	46196970	46197039	NR_039897	0.064	+	MIR4743
chr1	10490803	10512060	NR_037187	0.064	+	APITD1-CORT
chr1	10490803	10502872	NR_036462	0.064	+	APITD1
chr1	10490803	10512060	NM_001243768	0.064	+	APITD1-CORT
chr2	27346656	27353680	NM_032604	0.064	+	ABHD1
chr17	62818147	62818220	NR_036271	0.064	-	MIR4315-2
chr17	62818147	62818220	NR_036199	0.064	-	MIR4315-1
chr8	128256881	128404876	NR_117099	0.063	+	CASC21
chr2	241631261	241637900	NM_198998	0.063	+	AQP12A
chr14	94770584	94789688	NM_001756	0.063	-	SERPINA6
chr1	152956563	152958290	NM_005987	0.063	+	SPRR1A
chr1	152956563	152958290	NM_001199828	0.063	+	SPRR1A
chr10	37598113	37635956	NR_104061	0.063	+	LINC00993
chr13	114110133	114145023	NM_001014283	0.062	-	DCUN1D2
chr9	137271140	137332432	NM_001291920	0.062	+	RXRA
chr14	76071804	76114512	NM_001195283	0.062	+	FLVCR2
chr9	133028157	133309510	NM_001291815	0.062	+	HMCN2
chr16	50300450	50344440	NM_001286057	0.061	+	ADCY7
chr1	16010826	16061264	NM_015164	0.061	+	PLEKHM2
chr14	24105572	24114848	NM_005794	0.060	+	DHRS2
chr14	24105572	24114848	NM_182908	0.060	+	DHRS2
chr11	111222980	111250157	NM_006235	0.060	-	POU2AF1
chr12	123565930	123569291	NR_038290	0.060	+	LOC100507091
chr11	75897369	75917574	NM_004626	0.059	-	WNT11
chr13	103418237	103426171	NM_001286775	0.059	-	TEX30
chr13	103418237	103426171	NM_138779	0.059	-	TEX30
chr13	103418237	103426171	NM_001286776	0.059	-	TEX30
chr13	103418237	103426171	NR_104590	0.059	-	TEX30
chr21	45870868	45875167	NR_047476	0.059	-	LRRC3-AS1
chr2	219027567	219031716	NM_000634	0.058	-	CXCR1
chr12	52599364	52604639	NM_001242696	0.058	-	C12orf80
chr17	28643365	28661065	NM_206832	0.058	-	TMIGD1
chr13	113951468	113977741	NM_005561	0.058	+	LAMP1
chr17	47778295	47785313	NM_005827	0.058	-	SLC35B1
chr17	47778295	47785313	NM_001278784	0.058	-	SLC35B1
chr18	77662419	77711653	NM_025078	0.058	-	PQLC1
chr18	77662419	77711653	NM_001146345	0.058	-	PQLC1
chr18	77662419	77711653	NM_001146343	0.058	-	PQLC1
chrX	106143292	106146561	NM_138382	0.058	-	RIPPLY1
chrX	106143292	106146561	NM_001171706	0.058	-	RIPPLY1
chr9	138354564	138364095	NR_038969	0.058	-	PPP1R26-AS1
chr9	99791958	99801592	NM_001333	0.057	-	CTSV
chr2	12339255	12339327	NR_037452	0.057	+	MIR3681
chr2	201170603	201346986	NM_015535	0.057	+	SPATS2L
chr2	201170603	201346986	NM_001282743	0.057	+	SPATS2L
chr2	201170603	201346986	NM_001282735	0.057	+	SPATS2L
chr22	43547938	43559248	NM_001256531	0.057	+	TSPO
chr22	43547940	43559248	NM_001256530	0.057	+	TSPO
chr2	204571197	204603636	NM_006139	0.057	+	CD28
chr2	204571197	204603636	NM_001243077	0.057	+	CD28
chr2	204571197	204603636	NM_001243078	0.057	+	CD28
chr6	30899126	30899952	NM_205854	0.056	-	SFTA2
chr6	41566460	41566526	NR_039784	0.056	+	MIR4641
chr1	110905472	110933704	NM_004696	0.056	-	SLC16A4
chr1	110905472	110933704	NM_001201548	0.056	-	SLC16A4
chr1	110905472	110933704	NM_001201546	0.056	-	SLC16A4
chr1	110905472	110933704	NM_001201549	0.056	-	SLC16A4
chr1	110905472	110933704	NM_001201547	0.056	-	SLC16A4
chr2	217081611	217084915	NR_037701	0.056	+	PKI55
chr1	55315299	55352921	NM_014762	0.056	-	DHCR24
chr2	36779403	36825332	NM_005102	0.055	-	FEZ2
chr2	36779403	36825332	NM_001042548	0.055	-	FEZ2
chr22	45705080	45737836	NM_001104595	0.055	+	FAM118A
chr1	31971838	31974167	NR_034112	0.055	+	LINC01225
chr13	79361453	79414185	NR_046869	0.055	-	LINC00331
chr9	33624222	33625532	NR_003573	0.055	+	ANXA2P2
chr11	71249070	71250253	NM_021046	0.055	+	KRTAP5-8
chr12	52604713	52617597	NR_027358	0.055	+	LINC00592
chr8	131307600	131308779	NR_002765	0.055	-	ASAP1-IT1
chr5	115703112	115710267	NR_104675	0.055	-	LOC101927190
chr10	49514681	49647402	NM_001278547	0.055	+	MAPK8
chrX	152710177	152711945	NM_080701	0.055	-	TREX2
chr16	88729780	88753594	NR_024399	0.054	+	SNAI3-AS1
chr16	88729780	88741914	NR_024402	0.054	+	SNAI3-AS1
chr19	2289773	2308156	NM_001101391	0.054	-	LINGO3
chr1	44304293	44304355	NR_106727	0.054	+	MIR6079
chr12	10331556	10344403	NM_153022	0.054	+	TMEM52B
chr1	17393255	17445948	NM_007365	0.053	-	PADI2
chr15	69606741	69699976	NM_001104554	0.053	+	PAQR5
chr5	535954	535997	NR_039661	0.053	-	MIR4456
chr21	44869903	44873771	NR_026960	0.053	+	LINC00319
chr1	160085519	160113374	NM_000702	0.053	+	ATP1A2
chr11	103907307	103909922	NM_001001711	0.053	+	DDI1
chr14	21525980	21526614	NM_138331	0.053	+	RNASE8
chr9	93825575	93837414	NR_033912	0.053	-	LOC100129316
chr1	16450831	16482582	NM_004431	0.052	-	EPHA2
chr20	44036628	44039250	NM_001048226	0.052	+	DBNDD2
chr20	44036628	44039250	NM_001048225	0.052	+	DBNDD2
chr17	42088555	42092397	NM_032376	0.052	-	TMEM101
chr5	58264865	58335339	NM_001197221	0.052	-	PDE4D
chr5	58264865	58335339	NM_001197222	0.052	-	PDE4D
chr17	63524682	63557740	NM_004655	0.051	-	AXIN2
chr17	34261522	34266560	NM_020426	0.051	-	LYZL6
chr17	76257429	76274573	NR_073178	0.051	-	LOC100996291
chr17	26083791	26127555	NM_000625	0.051	-	NOS2
chr2	21224300	21266945	NM_000384	0.051	-	APOB
chr21	46758504	46761905	NR_103811	0.051	-	LINC00316
chr15	45544427	45568132	NM_004212	0.050	+	SLC28A2
chr6	83874592	83903655	NM_001199917	0.050	-	PGM3
chr9	118916070	119164600	NM_002581	0.050	+	PAPPA
chr12	109015679	109025854	NM_001206609	0.050	-	SELPLG
chr4	156824844	156841558	NM_005651	0.049	+	TDO2
chr3	194406621	194409766	NM_153690	0.049	+	FAM43A
chrX	84347291	84363974	NM_001012980	0.049	-	SATL1
chr14	105046020	105056184	NM_001286399	0.049	+	C14orf180
chr14	105046020	105056184	NM_001008404	0.049	+	C14orf180
chrX	105412297	105452949	NM_001171020	0.049	+	MUM1L1
chrX	105412297	105452949	NM_152423	0.049	+	MUM1L1
chr7	20336330	20351335	NR_110117	0.049	+	LOC101927769
chr15	24686273	24693114	NR_130780	0.049	+	PWRN3
chr17	77768175	77770915	NM_020649	0.049	-	CBX8
chr3	108855560	108868951	NR_033977	0.049	+	FLJ22763
chr6	44266462	44281063	NM_020745	0.049	-	AARS2
chr10	124030820	124097676	NM_144587	0.049	+	BTBD16
chrX	152760346	152775004	NM_001711	0.049	+	BGN
chr17	77893155	77897803	NR_110851	0.049	+	LOC101928738
chr16	2012973	2013107	NR_002326	0.048	-	SNORA64
chr22	35731632	35731751	NR_037471	0.048	+	MIR3909
chr17	56406298	56431088	NR_038412	0.048	+	BZRAP1-AS1
chr17	56406298	56431088	NR_038411	0.048	+	BZRAP1-AS1
chr17	34245084	34257780	NM_145654	0.048	-	RDM1
chr17	34245084	34257780	NM_001163121	0.048	-	RDM1
chr17	34245084	34257780	NM_001163120	0.048	-	RDM1
chr17	34245084	34257780	NR_027996	0.048	-	RDM1
chr17	34245084	34257780	NR_027998	0.048	-	RDM1
chr17	34245084	34257780	NR_027997	0.048	-	RDM1
chr17	34249481	34257780	NM_001034836	0.048	-	RDM1
chrX	152954965	152962048	NM_001142806	0.048	+	SLC6A8
chr5	102884555	102898502	NM_001300741	0.048	-	NUDT12
chr5	102884555	102898502	NM_031438	0.048	-	NUDT12
chr7	73275488	73280223	NM_182504	0.048	+	WBSCR28
chr2	219824349	219826877	NM_003936	0.048	+	CDK5R2
chr9	104122698	104147287	NM_001701	0.047	-	BAAT
chr14	101536247	101539273	NR_047664	0.047	+	MEG9
chr11	85405264	85522202	NM_032943	0.047	-	SYTL2
chr11	85405264	85522202	NM_001289608	0.047	-	SYTL2
chr22	45098077	45258664	NM_181334	0.047	+	PRR5-ARHGAP8
chr22	45098077	45133561	NM_181333	0.047	+	PRR5
chr6	43474702	43478081	NM_001271882	0.047	-	LRRC73
chr6	43474702	43478081	NM_001012974	0.047	-	LRRC73
chr10	54525139	54531460	NM_000242	0.047	-	MBL2
chr17	27369917	27384236	NM_016518	0.047	+	PIPOX
chr15	66629007	66649054	NM_017858	0.047	-	TIPIN
chr15	66629007	66649054	NM_001289986	0.047	-	TIPIN
chr14	24774392	24780576	NM_014430	0.047	-	CIDEB
chr11	60524339	60544204	NM_001098835	0.046	+	MS4A15
chr11	60524339	60544204	NM_001278242	0.046	+	MS4A15
chr11	60524339	60544204	NM_152717	0.046	+	MS4A15
chr11	60524339	60544204	NR_103481	0.046	+	MS4A15
chr3	98250742	98251994	NM_005290	0.046	+	GPR15
chr15	40886446	40954881	NM_144508	0.046	+	CASC5
chr15	40886446	40954881	NM_170589	0.046	+	CASC5
chr11	48002109	48154266	NM_001098503	0.046	+	PTPRJ
chr11	48002109	48192394	NM_002843	0.046	+	PTPRJ
chr12	48366747	48398285	NM_001844	0.046	-	COL2A1
chr12	48366747	48398285	NM_033150	0.046	-	COL2A1
chr8	134058725	134058826	NR_107002	0.046	-	MIR7848
chr17	9728867	9795420	NM_004246	0.046	+	GLP2R
chr19	30017490	30055226	NM_001146339	0.046	+	VSTM2B
chr7	31592615	31693303	NM_194300	0.046	+	CCDC129
chrX	19930979	19988382	NM_198279	0.046	-	CXorf23
chr13	78315294	78338377	NM_144595	0.046	+	SLAIN1
chr13	78315294	78338377	NM_001242870	0.046	+	SLAIN1
chr13	78315294	78338377	NM_001242869	0.046	+	SLAIN1
chr13	78315294	78338377	NM_001242871	0.046	+	SLAIN1
chr12	2162415	2807115	NM_001167625	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129844	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129834	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129838	0.046	+	CACNA1C
chr12	2162415	2807115	NM_000719	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129839	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001167623	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129841	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129840	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129827	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129836	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129846	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129835	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129843	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129833	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129831	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129842	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129837	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129829	0.046	+	CACNA1C
chr12	2162415	2807115	NM_001129832	0.046	+	CACNA1C
chr1	40859016	40888998	NM_001198979	0.046	+	SMAP2
chr17	8271970	8274858	NM_213597	0.046	-	KRBA2
chr1	108507064	108537229	NR_046653	0.046	+	VAV3-AS1
chr1	39549838	39952810	NM_012090	0.045	+	MACF1
chr22	24738075	24813708	NM_001254733	0.045	+	SPECC1L
chr14	24780704	24787242	NM_001143919	0.045	+	LTB4R
chr13	81592525	81618577	NR_125770	0.045	+	LINC00377
chr19	1086577	1095391	NM_002695	0.045	-	POLR2E
chr20	62119364	62130668	NM_001958	0.045	-	EEF1A2
chr3	72937384	73024522	NM_001080393	0.045	+	GXYLT2
chr7	141618675	141619620	NM_001001656	0.045	+	OR9A4
chr12	2162450	2807115	NM_001167624	0.045	+	CACNA1C
chr12	2162450	2807115	NM_001129830	0.045	+	CACNA1C
chr12	2162450	2807115	NM_199460	0.045	+	CACNA1C
chr12	100967438	101022066	NM_001303130	0.045	+	GAS2L3
chr12	100967438	101022066	NM_174942	0.045	+	GAS2L3
chr12	102122425	102133250	NM_153694	0.044	-	SYCP3
chr12	102122425	102133250	NM_001177948	0.044	-	SYCP3
chr12	102122425	102133250	NM_001177949	0.044	-	SYCP3
chr1	178818669	178840215	NM_004673	0.043	-	ANGPTL1
chr1	160799949	160832692	NM_016382	0.043	-	CD244
chr1	160799949	160832692	NM_001166663	0.043	-	CD244
chr1	160799949	160832692	NM_001166664	0.043	-	CD244
chr12	6728000	6745297	NM_020400	0.043	-	LPAR5
chr19	20802744	20844402	NM_001076675	0.043	-	ZNF626
chr19	20827508	20844402	NM_145297	0.043	-	ZNF626
chr19	10332108	10341948	NM_004230	0.043	-	S1PR2
chrX	30671475	30749577	NM_203391	0.043	+	GK
chrX	30671475	30749577	NM_001205019	0.043	+	GK
chrX	30671475	30749577	NM_000167	0.043	+	GK
chrX	30671475	30749577	NM_001128127	0.043	+	GK
chr20	3764497	3767337	NM_001810	0.043	-	CENPB
chr1	155290639	155300909	NM_001105203	0.042	+	RUSC1
chr1	155290639	155300909	NM_001105204	0.042	+	RUSC1
chr2	238969564	239008054	NM_016510	0.042	+	SCLY
chr2	201170984	201346986	NM_001100422	0.042	+	SPATS2L
chr2	201170984	201346986	NM_001100424	0.042	+	SPATS2L
chr6	78171947	78173120	NM_000863	0.042	-	HTR1B
chr12	20167618	20251802	NR_040098	0.042	+	LOC100506393
chr19	5690271	5691678	NM_033643	0.042	+	RPL36
chr17	34231223	34238027	NR_126038	0.042	-	LRRC37A8P
chr11	45868668	45904799	NM_001127457	0.042	+	CRY2
chr5	87960262	87974262	NR_024383	0.042	-	LINC00461
chr3	50242678	50258411	NM_006841	0.042	+	SLC38A3
chr6	137303295	137314368	NR_027994	0.042	-	NHEG1
chrY	2709622	2734997	NM_001008	0.042	+	RPS4Y1
chr22	31160239	31303811	NM_001282740	0.041	+	OSBP2
chr11	20385686	20389200	NM_001098523	0.041	+	HTATIP2
chr11	36397534	36486754	NM_024841	0.041	+	PRR5L
chr11	36397534	36486754	NM_001160168	0.041	+	PRR5L
chr11	1244294	1283406	NM_002458	0.041	+	MUC5B
chr2	47055002	47086145	NR_024452	0.041	+	LINC01119
chr7	127667123	127671002	NM_022143	0.041	-	LRRC4
chr9	130853742	130871537	NM_001265614	0.041	+	SLC25A25
chr9	130853742	130871537	NM_001006642	0.041	+	SLC25A25
chr17	48248788	48249837	NR_024192	0.041	-	HILS1
chr17	48248788	48249837	NR_024193	0.041	-	HILS1
chr1	852197	855072	NR_026874	0.041	-	LOC100130417
chr1	852197	855072	NR_122045	0.041	-	LOC100130417
chr1	38022519	38032458	NM_003462	0.041	+	DNALI1
chr10	135051407	135055434	NM_014468	0.041	+	VENTX
chr8	53023391	53322439	NM_014682	0.040	-	ST18
chr12	9905081	9913497	NM_001781	0.040	-	CD69
chr7	2477397	2487485	NR_108066	0.040	+	LOC101927181
chr12	16341418	16430619	NM_001170798	0.040	-	SLC15A5
chr11	112118875	112131583	NM_001145024	0.040	-	PLET1
chr22	50166936	50218452	NM_014577	0.040	-	BRD1
chr11	68779821	68785916	NR_120541	0.040	+	MRGPRF-AS1
chr20	3767418	3786768	NM_001287517	0.040	+	CDC25B
chr20	3767418	3786768	NM_001287518	0.040	+	CDC25B
chr20	3767418	3786768	NM_001287516	0.040	+	CDC25B
chr22	45064426	45133561	NM_001017528	0.040	+	PRR5
chr22	45064426	45133561	NM_001017529	0.040	+	PRR5
chr22	21996541	21998588	NM_022044	0.040	+	SDF2L1
chr3	188659503	188665428	NR_046873	0.040	-	TPRG1-AS1
chr19	5690345	5691678	NM_015414	0.039	+	RPL36
chr16	20370491	20416033	NM_174924	0.039	-	PDILT
chr6	31730772	31732624	NM_001039651	0.039	+	SAPCD1
chr14	105266932	105271048	NM_001137601	0.039	+	ZBTB42
chrX	139791923	139854841	NR_104228	0.039	+	LINC00632
chrX	139791923	139794487	NR_028345	0.039	+	LINC00632
chrX	139791923	139796996	NR_028344	0.039	+	LINC00632
chr5	987291	997455	NR_104615	0.039	-	LOC100506688
chr5	987291	997455	NR_104614	0.039	-	LOC100506688
chr5	126378249	126409184	NM_001164479	0.039	-	C5orf63
chr5	126386995	126409184	NM_001164478	0.039	-	C5orf63
chr12	110437234	110477235	NM_033121	0.039	+	ANKRD13A
chr11	126081618	126132879	NM_024556	0.039	+	FAM118B
chr7	24612964	24733322	NM_001303037	0.039	+	MPP6
chr7	24612964	24733322	NM_016447	0.039	+	MPP6
chr22	48670175	48670227	NR_036172	0.038	+	MIR3201
chr11	1593970	1620414	NR_021489	0.038	+	KRTAP5-AS1
chr1	10490158	10512060	NM_198544	0.038	+	APITD1-CORT
chr1	10490158	10502872	NM_199294	0.038	+	APITD1
chr1	10490158	10512060	NM_001270517	0.038	+	APITD1-CORT
chr1	10490158	10512060	NM_199006	0.038	+	APITD1-CORT
chr16	87305511	87326058	NR_104667	0.038	-	LOC101928682
chr8	128958804	128960969	NR_103558	0.038	-	TMEM75
chr11	126071988	126081587	NM_032795	0.038	-	RPUSD4
chr11	126071988	126081587	NM_001144827	0.038	-	RPUSD4
chr7	149473130	149531053	NM_198455	0.038	+	SSPO
chr5	148737569	148749221	NM_024028	0.038	+	PCYOX1L
chr5	148737569	148749221	NM_001301054	0.038	+	PCYOX1L
chr5	148737569	148749221	NM_001301055	0.038	+	PCYOX1L
chr5	148737569	148749221	NM_001301057	0.038	+	PCYOX1L
chr3	39851150	40301811	NM_001284424	0.038	+	MYRIP
chr3	39851150	40301811	NM_015460	0.038	+	MYRIP
chr3	39851150	40301811	NM_001284425	0.038	+	MYRIP
chr3	39851150	40301811	NR_104316	0.038	+	MYRIP
chr3	193965436	193975561	NR_125402	0.038	+	LOC101929337
chr22	39896104	39914139	NM_001304564	0.037	+	MIEF1
chr16	67360746	67419109	NM_018296	0.037	+	LRRC36
chr1	156119734	156147542	NM_001193301	0.037	+	SEMA4A
chr9	124043045	124047808	NR_103560	0.037	-	GSN-AS1
chrX	13053735	13062917	NM_174901	0.037	-	FAM9C
chr1	245003939	245010243	NR_026778	0.037	-	HNRNPU-AS1
chr18	20735788	20840434	NM_138375	0.037	+	CABLES1
chr14	25100160	25103432	NM_004131	0.037	-	GZMB
chr20	3789140	3793081	NR_109859	0.036	+	LOC101929125
chr16	66878840	66888049	NM_001014435	0.036	+	CA7
chr3	111758464	111800116	NM_001042575	0.036	+	TMPRSS7
chr3	111758464	111800116	NR_026734	0.036	+	TMPRSS7
chr9	130697373	130700763	NM_003863	0.036	-	DPM2
chr18	29171729	29178986	NM_000371	0.036	+	TTR
chr13	57715051	57718073	NM_001130406	0.036	+	PRR20D
chr13	57715051	57718073	NM_001130404	0.036	+	PRR20B
chr13	57715051	57718073	NM_198441	0.036	+	PRR20A
chr13	57715051	57718073	NM_001130405	0.036	+	PRR20C
chr13	57715051	57718073	NM_001130407	0.036	+	PRR20E
chr17	43189007	43209900	NM_133373	0.036	-	PLCD3
